X,Y
10,20
11,20
11,19
12,19
13,19
14,19
15,19
16,19
16,18
17,18
18,18
19,18
20,18
21,18
22,18
23,18
23,17
24,17
25,17
26,17
27,17
27,18
28,18
28,17
29,17
30,17
31,17
32,17
33,17
33,18
34,18
35,18
36,18
37,18
38,18
39,18
40,18
41,18
42,18
43,18
44,18
45,18
46,18
47,18
48,18
49,18
49,19
50,19
51,19
52,19
53,19
54,19
55,19
56,19
57,19
58,19
59,19
60,19
61,19
61,20
62,20
63,20
64,20
65,20
66,20
67,20
68,20
69,20
70,20
71,20
71,19
72,19
73,19
74,19
75,19
76,19
77,19
77,18
78,18
79,18
80,18
81,18
82,18
83,18
84,18
85,18
86,18
87,18
88,18
89,18
89,17
90,18
91,19
92,20
93,21
94,22
95,23
95,24
95,25
95,26
95,27
95,28
95,29
95,30
95,31
95,32
95,33
95,34
95,35
95,36
95,37
95,38
95,39
95,40
95,41
95,42
95,43
96,44
95,44
95,43
95,44
94,43
93,43
93,42
92,42
92,41
91,41
91,40
91,39
90,39
89,39
89,38
88,38
88,37
87,37
86,36
85,36
85,35
84,35
83,35
83,34
82,34
81,34
80,34
80,33
79,33
78,33
78,32
77,32
76,32
75,32
74,32
73,32
73,31
72,31
71,31
70,31
69,31
68,31
67,31
66,31
65,31
64,31
63,31
62,31
61,31
60,31
60,32
59,32
58,32
57,32
56,32
55,32
54,32
53,32
52,32
52,33
51,33
50,33
49,33
49,32
48,32
47,32
46,32
45,32
44,32
43,32
42,32
42,31
41,31
40,31
39,31
38,31
37,31
36,31
35,31
34,31
33,31
32,31
31,31
31,30
30,30
29,30
28,30
27,30
26,30
25,30
25,29
25,30
25,29
25,30
25,29
25,30
24,30
24,29
23,29
22,29
21,29
20,29
19,29
19,28
18,28
17,28
18,28
17,28
16,28
16,27
15,27
15,26
14,26
13,26
14,26
13,26
13,25
12,25
11,24
10,23
9,23
8,22
9,22
10,22
10,23
11,23
12,23
13,23
14,23
15,23
16,24
17,24
18,24
18,25
19,25
20,25
21,25
21,26
22,26
23,26
23,27
24,27
25,27
25,28
26,28
27,28
28,28
28,29
29,29
30,29
30,30
31,30
32,30
33,30
33,31
34,31
35,31
36,31
37,32
38,32
39,32
40,32
41,32
42,32
43,32
43,33
44,33
45,33
46,33
47,33
48,33
49,33
50,33
51,33
51,34
52,34
53,34
53,33
54,33
55,33
56,33
57,33
58,33
59,33
60,33
61,33
62,33
63,33
64,33
65,33
66,33
66,34
67,34
68,34
69,34
70,34
71,34
72,34
73,34
73,35
74,35
74,34
75,34
76,34
77,34
78,34
78,35
79,35
80,35
81,35
82,35
83,35
83,36
84,36
85,36
85,37
86,37
87,37
88,38
89,38
89,39
90,39
90,40
91,40
91,41
92,41
93,41
93,42
94,42
94,43
95,43
94,43
95,43
94,42
93,41
92,40
91,39
90,38
89,37
88,36
87,35
87,34
87,33
87,32
87,31
87,30
87,29
87,28
87,27
87,26
87,25
87,24
87,23
87,22
87,21
87,20
87,19
87,18
87,17
86,16
86,17
85,17
84,17
84,18
83,18
82,18
81,18
80,18
79,18
78,18
77,18
76,18
75,18
74,18
73,18
72,18
71,18
70,18
69,18
68,18
68,17
67,17
66,17
65,17
64,17
63,17
62,17
61,17
60,17
59,17
58,17
57,17
56,17
55,17
54,17
54,16
53,16
52,16
51,16
50,16
49,16
48,16
47,16
46,16
45,16
44,16
43,16
42,16
41,16
40,16
39,16
38,16
37,16
36,16
35,16
34,16
33,16
32,16
31,16
30,16
30,17
29,17
28,17
27,17
26,17
25,17
24,17
24,16
23,16
22,16
22,17
21,17
20,17
19,17
18,17
18,16
17,16
16,16
15,16
14,16
13,16
12,16
11,16
10,16
9,16
8,16
7,16
6,16
6,15
7,15
8,15
8,14
9,14
10,14
11,13
12,13
13,13
13,12
14,12
15,12
16,12
17,12
18,12
18,11
19,11
20,11
21,11
22,11
23,11
24,11
24,10
25,10
26,10
27,10
28,10
29,10
30,10
31,10
32,10
33,10
34,10
35,10
35,9
36,9
37,9
38,9
39,9
40,9
41,9
42,9
42,8
43,8
42,8
42,7
42,8
42,7
43,7
44,7
44,8
45,8
45,9
46,9
47,9
48,9
49,9
50,9
50,10
51,10
52,10
52,11
53,11
54,11
55,11
56,11
56,12
57,12
58,12
59,12
59,13
60,13
61,13
62,13
63,13
