X,Y,G1,G2,G3
53,30,3,1,0
52,30,3,1,0
51,29,3,1,0
50,29,3,1,0
49,28,3,1,0
48,28,3,1,0
47,27,3,1,0
46,27,3,1,0
45,26,3,1,0
44,26,3,1,0
43,25,3,1,0
43,24,3,1,0
42,23,3,1,0
42,22,3,1,0
41,21,3,1,0
41,20,3,1,0
40,19,3,1,0
40,18,3,1,0
40,17,3,1,0
40,16,3,1,0
39,16,3,1,0
38,15,3,1,0
38,14,3,1,0
37,13,3,1,0
37,12,3,1,0
36,11,3,1,0
36,10,3,1,0
35,9,3,1,0
35,8,3,1,0
34,8,3,1,0
34,9,3,1,0
33,10,3,1,0
33,11,3,1,0
32,12,3,1,0
31,12,3,1,0
30,13,3,1,0
29,13,3,1,0
28,14,3,1,0
27,14,3,1,0
26,15,3,1,0
25,15,3,1,0
24,16,3,1,0
23,16,3,1,0
22,16,3,1,0
21,16,3,1,0
20,16,3,1,0
19,17,3,1,0
18,17,3,1,0
17,18,3,1,0
16,18,3,1,0
15,19,3,1,0
14,19,1,0,1
13,20,1,0,1
12,20,1,0,1
11,21,1,0,1
10,21,1,0,1
9,22,1,0,1
8,22,1,0,1
8,23,1,0,1
7,24,1,0,1
6,23,1,0,1
7,23,1,0,1
8,23,1,0,1
9,22,1,0,1
10,22,1,0,1
11,22,1,0,1
12,22,1,0,1
13,22,1,0,1
14,22,1,0,1
15,22,1,0,1
16,22,1,0,1
17,22,1,0,1
18,22,1,0,1
19,22,1,0,1
20,22,1,0,1
21,22,1,0,1
22,22,1,0,1
23,22,1,0,1
24,22,1,0,1
25,22,1,0,1
26,22,1,0,1
27,22,1,0,1
28,22,1,0,1
29,22,1,0,1
30,22,1,0,1
31,21,1,0,1
32,21,1,0,1
33,21,1,0,1
34,21,1,0,1
35,21,1,0,1
36,20,1,0,1
37,20,1,0,1
38,20,1,0,1
39,20,1,0,1
40,20,1,0,1
41,20,1,0,1
42,19,1,0,1
43,19,1,0,1
44,20,1,0,1
45,20,1,0,1
46,19,1,0,1
47,19,1,0,1
48,19,1,0,1
49,19,1,0,1
50,19,1,0,1
51,20,1,0,1
52,20,1,0,1
53,20,1,0,1
54,20,1,0,1
55,20,1,0,1
56,20,1,0,1
57,20,1,0,1
58,20,1,0,1
59,21,1,0,1
60,21,1,0,1
61,21,1,0,1
62,21,1,0,1
63,21,1,0,1
64,22,1,0,1
65,22,1,0,1
66,22,1,0,1
67,22,1,0,1
68,22,1,0,1
69,23,1,0,1
70,23,1,0,1
71,23,1,0,1
72,23,1,0,1
73,23,1,0,1
74,23,1,0,1
75,23,1,0,1
76,23,1,0,1
77,23,1,0,1
78,22,1,0,1
79,22,1,0,1
80,22,1,0,1
81,22,0,1,0
82,23,0,1,0
83,24,0,1,0
84,25,0,1,0
85,26,0,1,0
86,27,0,1,0
87,28,0,1,0
88,29,0,1,0
89,30,0,1,0
90,31,0,1,0
91,32,0,1,0
92,33,0,1,0
93,34,1,0,3
93,35,1,0,3
93,36,1,0,3
94,37,1,0,3
94,38,1,0,3
94,39,1,0,3
94,40,1,0,3
94,41,1,0,3
94,42,1,0,3
94,43,1,0,3
94,42,1,0,3
93,41,1,0,3
92,41,1,0,3
91,40,1,0,3
91,39,1,0,3
90,38,1,0,3
89,38,1,0,3
88,38,1,0,3
87,38,1,0,3
86,38,1,0,3
85,37,1,0,3
84,37,1,0,3
83,36,1,0,3
82,36,1,0,3
81,35,1,0,3
80,35,1,0,3
79,34,1,0,3
78,34,1,0,3
77,34,1,0,3
76,34,1,0,3
75,34,1,0,3
74,33,1,0,3
73,33,1,0,3
72,32,1,0,3
71,32,1,0,3
70,31,1,0,3
69,31,1,0,3
68,30,1,0,3
67,29,1,0,3
66,28,1,0,3
65,28,1,0,3
64,27,1,0,3
63,27,1,0,3
62,26,1,0,3
61,25,1,0,3
60,24,1,0,3
59,24,1,0,3
58,23,1,0,3
58,22,1,0,3
57,21,1,0,3
56,21,1,0,3
55,21,1,0,3
54,21,1,0,3
54,20,1,0,3
53,19,1,0,3
52,19,1,0,3
51,19,1,0,3
50,19,1,0,3
49,19,1,0,3
48,19,1,0,3
47,18,1,0,3
46,18,1,0,3
45,18,1,0,3
44,18,1,0,3
43,18,1,0,3
42,18,1,0,3
41,18,1,0,3
40,18,1,0,3
39,17,1,0,3
38,17,1,0,3
37,17,1,0,3
36,18,1,0,3
35,18,1,0,3
34,18,1,0,3
33,18,1,0,3
33,17,1,0,3
33,16,1,0,3
33,15,1,0,3
33,14,1,0,3
33,13,1,0,3
33,12,1,0,3
33,11,1,0,3
33,10,1,0,3
33,9,1,0,3
34,10,1,0,3
35,11,1,0,3
36,11,1,0,3
37,12,1,0,3
37,13,1,0,3
38,14,1,0,3
39,14,1,0,3
40,14,1,0,3
41,14,1,0,3
41,15,1,0,3
42,16,1,0,3
43,16,1,0,3
44,16,1,0,3
45,16,1,0,3
46,16,1,0,3
47,16,1,0,3
48,17,1,0,3
49,17,1,0,3
50,16,1,0,3
51,16,1,0,3
52,16,1,0,3
53,17,1,0,3
54,17,1,0,3
55,18,1,0,3
56,18,1,0,3
57,19,1,0,3
58,19,1,0,3
59,20,1,0,3
60,20,1,0,3
61,20,1,0,3
62,20,1,0,3
63,20,1,0,3
64,20,1,0,3
65,21,1,0,3
66,21,1,0,3
67,21,1,0,3
68,21,1,0,3
69,21,1,0,3
70,22,1,0,3
71,22,1,0,3
72,22,1,0,3
73,22,1,0,3
74,22,1,0,3
75,21,1,0,3
76,21,1,0,3
77,21,1,0,3
78,21,1,0,3
79,21,1,0,3
80,20,0,3,1
81,20,0,3,1
82,20,0,3,1
83,20,0,3,1
84,20,0,3,1
85,19,0,3,1
