X,Y,G1,G2,G3
54,35,3,1,0
53,35,3,1,0
52,35,3,1,0
51,35,3,1,0
51,34,3,1,0
50,33,3,1,0
49,33,3,1,0
48,32,3,1,0
47,32,3,1,0
46,31,3,1,0
46,30,3,1,0
45,29,3,1,0
45,28,3,1,0
44,27,3,1,0
43,27,3,1,0
42,26,3,1,0
42,25,3,1,0
41,24,3,1,0
41,23,3,1,0
40,22,3,1,0
40,21,3,1,0
39,20,3,1,0
39,19,3,1,0
38,18,3,1,0
38,17,3,1,0
37,16,3,1,0
37,15,3,1,0
36,14,3,1,0
36,13,3,1,0
36,14,3,1,0
35,15,3,1,0
34,15,3,1,0
33,14,3,1,0
32,14,3,1,0
31,13,3,1,0
30,13,3,1,0
29,14,3,1,0
28,14,3,1,0
27,14,3,1,0
26,14,3,1,0
25,14,3,1,0
24,13,3,1,0
23,13,3,1,0
22,13,3,1,0
21,13,3,1,0
20,13,3,1,0
19,13,3,1,0
18,13,3,1,0
17,13,3,1,0
16,12,3,1,0
15,12,3,1,0
14,13,3,1,0
13,13,3,1,0
12,14,1,0,2
11,14,1,0,2
10,14,1,0,2
9,14,1,0,2
8,14,1,0,2
7,14,1,0,2
6,15,1,0,2
5,15,1,0,2
4,16,1,0,2
5,17,1,0,2
6,17,1,0,2
7,17,1,0,2
8,18,1,0,2
9,18,1,0,2
10,18,1,0,2
11,18,1,0,2
12,18,1,0,2
13,18,1,0,2
14,19,1,0,2
15,19,1,0,2
16,19,1,0,2
17,18,1,0,2
18,18,1,0,2
19,18,1,0,2
20,19,1,0,2
21,19,1,0,2
22,18,1,0,2
23,18,1,0,2
24,19,1,0,2
25,19,1,0,2
26,19,1,0,2
27,19,1,0,2
28,19,1,0,2
29,19,1,0,2
30,19,1,0,2
31,19,1,0,2
32,19,1,0,2
33,19,1,0,2
34,19,1,0,2
35,19,1,0,2
36,19,1,0,2
37,19,1,0,2
38,18,1,0,2
39,18,1,0,2
40,18,1,0,2
41,18,1,0,2
42,18,1,0,2
43,18,1,0,2
44,18,1,0,2
45,18,1,0,2
46,17,1,0,2
47,17,1,0,2
48,17,1,0,2
49,17,1,0,2
50,17,1,0,2
51,17,1,0,2
52,17,1,0,2
53,17,1,0,2
54,18,1,0,2
55,18,1,0,2
56,18,1,0,2
57,18,1,0,2
58,18,1,0,2
59,19,1,0,2
60,19,1,0,2
61,20,1,0,2
62,20,1,0,2
63,21,1,0,2
64,21,1,0,2
65,21,1,0,2
66,21,1,0,2
67,21,1,0,2
68,22,1,0,2
69,22,1,0,2
70,23,1,0,2
71,23,1,0,2
72,23,1,0,2
73,22,1,0,2
74,22,1,0,2
75,22,1,0,2
76,22,1,0,2
77,22,1,0,2
78,22,1,0,2
79,22,1,0,2
80,22,1,0,2
81,21,0,2,1
82,21,0,2,1
83,21,0,2,1
84,21,0,2,1
85,22,0,2,1
86,23,0,2,1
87,24,0,2,1
88,25,0,2,1
89,26,0,2,1
90,27,0,2,1
91,28,0,2,1
92,29,0,2,1
93,30,0,2,1
94,31,0,2,1
95,32,0,2,1
96,33,0,2,1
97,34,2,1,0
97,35,2,1,0
98,36,2,1,0
98,37,2,1,0
98,38,2,1,0
98,39,2,1,0
98,40,2,1,0
98,41,2,1,0
98,42,2,1,0
98,43,2,1,0
98,44,2,1,0
99,45,2,1,0
98,45,2,1,0
97,44,2,1,0
96,44,2,1,0
95,43,2,1,0
95,42,2,1,0
94,41,2,1,0
94,40,2,1,0
93,39,2,1,0
92,39,2,1,0
91,38,2,1,0
91,37,2,1,0
90,36,2,1,0
89,36,2,1,0
88,35,2,1,0
87,35,2,1,0
86,34,2,1,0
85,34,2,1,0
84,33,2,1,0
