X,Y
87,17
86,17
86,18
85,18
85,19
84,19
83,19
83,20
82,20
81,20
81,21
80,21
80,22
79,22
78,22
77,22
76,22
75,22
74,22
73,22
72,22
72,21
71,21
70,21
70,20
69,20
69,19
68,19
68,18
67,18
66,18
65,18
65,17
64,17
63,17
63,16
62,16
61,16
60,16
60,15
59,15
58,15
57,15
56,15
56,14
55,14
54,14
54,13
53,13
52,13
51,13
50,13
49,13
49,12
48,12
47,12
47,11
46,11
45,11
44,11
44,10
43,10
42,10
42,9
41,9
41,8
40,8
40,7
39,7
38,7
38,6
37,6
38,6
37,6
37,5
38,5
38,6
38,7
38,8
38,9
38,10
38,11
38,12
38,13
38,14
39,14
39,15
39,16
39,17
40,17
40,18
40,19
40,20
41,20
41,21
42,21
42,22
42,23
43,23
43,24
44,24
44,25
44,26
45,26
46,26
46,27
47,27
47,28
48,28
48,29
49,29
49,30
50,30
50,31
51,31
52,31
52,32
53,32
54,32
55,32
55,33
56,33
57,33
58,33
59,33
60,33
61,33
62,33
63,33
64,33
65,33
66,33
66,34
67,34
68,34
69,34
70,34
71,34
71,35
72,35
73,35
74,35
74,36
75,36
76,36
77,36
78,36
78,37
79,37
80,37
81,37
81,38
82,38
83,38
84,38
85,38
86,38
87,39
88,39
89,39
89,40
90,40
91,40
91,41
92,41
92,42
93,42
93,43
94,43
95,44
94,43
93,42
92,41
91,40
90,39
89,38
88,37
88,36
88,35
88,34
88,33
88,32
88,31
88,30
88,29
88,28
88,27
88,26
88,25
88,24
88,23
88,22
88,21
88,20
88,19
88,18
88,17
87,16
86,16
85,16
85,17
86,17
85,17
84,17
84,18
83,18
82,18
81,18
80,18
80,19
79,19
78,19
77,19
76,19
75,19
74,19
73,19
72,19
71,19
70,19
69,19
68,19
67,19
66,19
65,19
65,18
64,18
63,18
62,18
61,18
60,18
59,18
58,18
57,18
56,18
55,18
55,17
54,17
54,18
53,18
52,18
51,18
51,17
50,17
49,17
48,17
47,17
46,17
45,17
44,17
43,17
42,17
42,16
41,16
40,16
39,16
38,16
37,16
36,16
35,16
34,16
33,16
32,16
32,15
31,15
30,15
29,15
28,15
28,16
27,16
26,16
25,16
24,16
23,16
22,16
21,16
20,16
19,16
20,16
19,16
18,16
19,16
