X,Y,G1,G2,G3
94,43,2,4,0
94,42,2,4,0
93,41,2,4,0
92,41,2,4,0
91,40,2,4,0
91,39,2,4,0
90,38,2,4,0
89,37,2,4,0
88,36,2,4,0
87,36,2,4,0
86,35,2,4,0
86,34,2,4,0
85,33,2,4,0
84,33,2,4,0
83,33,2,4,0
82,33,2,4,0
81,33,2,4,0
80,32,2,4,0
79,32,2,4,0
78,31,2,4,0
77,31,2,4,0
76,30,2,4,0
75,30,2,4,0
74,29,2,4,0
73,29,2,4,0
72,28,2,4,0
71,28,2,4,0
70,27,2,4,0
69,27,2,4,0
68,26,2,4,0
68,25,2,4,0
67,24,2,4,0
66,24,2,4,0
65,23,2,4,0
64,23,2,4,0
63,22,2,4,0
63,21,2,4,0
62,20,2,4,0
61,20,2,4,0
60,19,2,4,0
60,18,2,4,0
59,17,2,4,0
58,17,2,4,0
57,16,2,4,0
57,15,2,4,0
56,14,2,4,0
55,14,2,4,0
54,13,2,4,0
54,12,2,4,0
53,11,2,4,0
52,11,2,4,0
51,10,4,0,2
51,9,4,0,2
50,8,4,0,2
49,8,4,0,2
48,7,4,0,2
48,6,4,0,2
47,5,4,0,2
47,4,4,0,2
46,3,4,0,2
47,3,4,0,2
47,4,4,0,2
47,3,4,0,2
46,2,4,0,2
46,3,4,0,2
46,4,4,0,2
46,5,4,0,2
47,5,4,0,2
48,6,4,0,2
48,7,4,0,2
49,8,4,0,2
50,9,4,0,2
51,10,4,0,2
51,11,4,0,2
52,12,4,0,2
52,13,4,0,2
52,14,4,0,2
52,15,4,0,2
52,16,4,0,2
53,17,4,0,2
53,18,4,0,2
54,19,4,0,2
54,20,4,0,2
55,21,4,0,2
55,22,4,0,2
56,23,4,0,2
56,24,4,0,2
57,25,4,0,2
57,26,4,0,2
58,27,4,0,2
58,28,4,0,2
58,29,4,0,2
58,30,4,0,2
58,31,0,2,4
58,32,0,2,4
58,33,0,2,4
58,34,0,2,4
58,35,0,2,4
58,36,0,2,4
58,37,0,2,4
59,38,0,2,4
59,39,0,2,4
59,40,0,2,4
59,41,0,2,4
59,40,0,2,4
59,39,0,2,4
59,38,0,2,4
60,38,0,2,4
61,38,0,2,4
62,38,0,2,4
63,38,0,2,4
64,38,0,2,4
65,38,0,2,4
66,38,0,2,4
67,38,0,2,4
68,37,0,2,4
68,36,0,2,4
69,35,0,2,4
70,35,0,2,4
71,35,0,2,4
72,34,0,2,4
73,34,0,2,4
74,34,0,2,4
75,34,0,2,4
76,34,0,2,4
77,33,0,2,4
78,33,0,2,4
79,32,0,2,4
80,32,0,2,4
81,31,0,2,4
82,31,0,2,4
83,32,0,2,4
84,32,0,2,4
85,33,0,2,4
85,34,0,2,4
86,35,0,2,4
87,35,2,4,0
88,36,2,4,0
88,37,2,4,0
89,38,2,4,0
90,38,2,4,0
91,39,2,4,0
91,40,2,4,0
92,41,2,4,0
92,42,2,4,0
93,43,2,4,0
94,43,2,4,0
95,44,2,4,0
94,43,2,4,0
94,42,2,4,0
93,41,2,4,0
93,40,2,4,0
92,39,2,4,0
92,38,2,4,0
91,37,2,4,0
90,37,2,4,0
89,36,2,4,0
89,35,2,4,0
88,34,2,4,0
87,34,2,4,0
86,33,2,4,0
86,32,2,4,0
85,31,2,4,0
84,30,2,4,0
83,29,2,4,0
82,28,2,4,0
81,27,2,4,0
80,26,2,4,0
80,25,2,4,0
79,24,2,4,0
78,24,2,4,0
77,23,2,4,0
76,23,2,4,0
75,22,2,4,0
74,22,2,4,0
73,21,2,4,0
72,21,2,4,0
71,20,2,4,0
70,20,2,4,0
69,19,2,4,0
68,19,2,4,0
67,19,2,4,0
66,18,2,4,0
65,18,2,4,0
64,17,2,4,0
63,17,2,4,0
62,16,2,4,0
61,16,2,4,0
60,15,2,4,0
59,15,2,4,0
58,14,2,4,0
58,13,2,4,0
57,12,2,4,0
56,12,2,4,0
55,12,2,4,0
54,11,2,4,0
54,10,2,4,0
53,9,2,4,0
52,9,4,0,2
51,8,4,0,2
50,8,4,0,2
49,7,4,0,2
49,6,4,0,2
48,5,4,0,2
48,4,4,0,2
47,3,4,0,2
46,3,4,0,2
47,3,4,0,2
46,3,4,0,2
46,4,4,0,2
47,5,4,0,2
47,6,4,0,2
48,7,4,0,2
49,8,4,0,2
49,9,4,0,2
50,10,4,0,2
50,11,4,0,2
51,12,4,0,2
51,13,4,0,2
51,14,4,0,2
51,15,4,0,2
51,16,4,0,2
52,17,4,0,2
52,18,4,0,2
53,19,4,0,2
53,20,4,0,2
54,21,4,0,2
54,22,4,0,2
55,23,4,0,2
55,24,4,0,2
56,25,4,0,2
56,26,4,0,2
57,27,4,0,2
57,28,4,0,2
57,29,4,0,2
57,30,4,0,2
57,31,0,2,4
58,32,0,2,4
58,33,0,2,4
58,34,0,2,4
58,35,0,2,4
58,36,0,2,4
59,37,0,2,4
59,38,0,2,4
59,39,0,2,4
59,40,0,2,4
59,41,0,2,4
59,40,0,2,4
58,39,0,2,4
58,38,0,2,4
57,37,0,2,4
56,37,0,2,4
55,36,0,2,4
55,35,0,2,4
56,34,0,2,4
57,34,0,2,4
58,33,0,2,4
59,33,0,2,4
60,32,0,2,4
61,32,0,2,4
62,31,0,2,4
63,31,0,2,4
64,30,0,2,4
64,29,0,2,4
65,28,0,2,4
66,28,0,2,4
67,27,0,2,4
68,27,0,2,4
69,26,0,2,4
70,26,0,2,4
71,25,0,2,4
72,25,0,2,4
73,26,0,2,4
74,26,0,2,4
75,27,0,2,4
76,27,0,2,4
77,28,0,2,4
78,28,0,2,4
79,29,0,2,4
78,29,0,2,4
78,30,0,2,4
79,31,0,2,4
79,32,0,2,4
80,33,0,2,4
80,34,0,2,4
80,35,0,2,4
80,36,0,2,4
81,36,0,2,4
82,37,0,2,4
83,37,0,2,4
84,38,0,2,4
85,38,0,2,4
86,39,2,4,0
87,39,2,4,0
88,40,2,4,0
89,40,2,4,0
90,41,2,4,0
91,41,2,4,0
92,41,2,4,0
93,41,2,4,0
94,41,2,4,0
95,42,2,4,0
95,43,2,4,0
96,43,2,4,0
97,44,2,4,0
96,43,2,4,0
95,42,2,4,0
94,41,2,4,0
93,40,2,4,0
92,39,2,4,0
91,38,2,4,0
90,37,2,4,0
89,36,2,4,0
88,35,2,4,0
87,34,2,4,0
86,33,2,4,0
85,32,2,4,0
84,31,2,4,0
83,30,2,4,0
82,29,2,4,0
81,29,2,4,0
80,29,2,4,0
79,28,2,4,0
79,27,2,4,0
78,26,2,4,0
77,26,2,4,0
76,25,2,4,0
76,24,2,4,0
75,23,2,4,0
74,23,2,4,0
73,22,2,4,0
72,22,2,4,0
71,21,2,4,0
70,21,2,4,0
69,20,2,4,0
68,19,2,4,0
67,18,2,4,0
66,18,2,4,0
65,17,2,4,0
64,17,2,4,0
63,17,2,4,0
62,16,2,4,0
61,16,2,4,0
60,15,2,4,0
60,14,2,4,0
59,13,2,4,0
58,13,2,4,0
57,12,2,4,0
56,12,2,4,0
55,11,2,4,0
55,10,2,4,0
54,9,2,4,0
53,9,2,4,0
52,8,4,0,2
51,8,4,0,2
50,7,4,0,2
49,7,4,0,2
48,6,4,0,2
48,5,4,0,2
47,4,4,0,2
47,3,4,0,2
46,2,4,0,2
46,3,4,0,2
47,4,4,0,2
47,3,4,0,2
46,2,4,0,2
46,3,4,0,2
46,4,4,0,2
46,5,4,0,2
47,5,4,0,2
48,6,4,0,2
48,7,4,0,2
49,8,4,0,2
49,9,4,0,2
50,10,4,0,2
50,11,4,0,2
51,12,4,0,2
51,13,4,0,2
52,14,4,0,2
52,15,4,0,2
53,16,4,0,2
53,17,4,0,2
54,18,4,0,2
54,19,4,0,2
54,20,4,0,2
54,21,4,0,2
54,22,4,0,2
55,23,4,0,2
55,24,4,0,2
55,25,4,0,2
56,26,4,0,2
56,27,4,0,2
57,28,4,0,2
57,29,4,0,2
57,30,4,0,2
57,31,0,2,4
57,32,0,2,4
58,33,0,2,4
58,34,0,2,4
58,35,0,2,4
58,36,0,2,4
58,37,0,2,4
59,38,0,2,4
59,39,0,2,4
59,40,0,2,4
59,41,0,2,4
59,40,0,2,4
59,39,0,2,4
59,38,0,2,4
59,37,0,2,4
60,37,0,2,4
60,36,0,2,4
61,35,0,2,4
62,35,0,2,4
63,34,0,2,4
64,34,0,2,4
64,33,0,2,4
63,33,0,2,4
64,33,0,2,4
65,32,0,2,4
66,32,0,2,4
67,32,0,2,4
68,32,0,2,4
69,32,0,2,4
70,32,0,2,4
71,32,0,2,4
72,32,0,2,4
73,33,0,2,4
74,33,0,2,4
75,34,0,2,4
76,34,0,2,4
77,35,0,2,4
78,35,0,2,4
79,36,0,2,4
80,36,0,2,4
81,37,0,2,4
82,37,0,2,4
83,38,0,2,4
84,38,0,2,4
85,39,0,2,4
86,39,2,4,0
87,40,2,4,0
88,40,2,4,0
89,41,2,4,0
90,41,2,4,0
91,42,2,4,0
92,42,2,4,0
93,43,2,4,0
94,43,2,4,0
95,43,2,4,0
96,43,2,4,0
96,44,2,4,0
95,44,2,4,0
94,43,2,4,0
94,42,2,4,0
93,41,2,4,0
92,41,2,4,0
91,40,2,4,0
91,39,2,4,0
90,38,2,4,0
89,38,2,4,0
88,38,2,4,0
87,38,2,4,0
87,37,2,4,0
86,36,2,4,0
85,36,2,4,0
84,35,2,4,0
83,35,2,4,0
82,35,2,4,0
81,35,2,4,0
81,34,2,4,0
80,33,2,4,0
79,33,2,4,0
78,32,2,4,0
77,32,2,4,0
76,32,2,4,0
75,31,2,4,0
75,30,2,4,0
74,29,2,4,0
73,29,2,4,0
72,28,2,4,0
71,28,2,4,0
70,27,2,4,0
70,26,2,4,0
69,25,2,4,0
68,25,2,4,0
67,25,2,4,0
66,24,2,4,0
66,23,2,4,0
65,22,2,4,0
64,22,2,4,0
63,22,2,4,0
62,21,2,4,0
62,20,2,4,0
61,19,2,4,0
60,19,2,4,0
59,18,2,4,0
59,17,2,4,0
58,16,2,4,0
57,16,2,4,0
56,15,2,4,0
55,15,2,4,0
54,14,2,4,0
54,13,2,4,0
53,12,2,4,0
52,11,2,4,0
