X,Y
56,23
55,23
55,22
54,22
54,21
53,21
53,20
52,20
52,19
51,19
50,19
50,18
49,18
49,17
48,17
48,16
47,16
47,15
46,15
46,14
45,14
45,13
44,13
44,12
43,12
43,11
42,11
42,10
41,10
41,9
40,9
40,8
40,7
39,7
39,6
39,7
38,7
39,7
38,7
39,7
38,7
38,6
38,7
39,7
39,8
38,8
38,9
37,9
36,9
35,9
34,9
34,10
33,10
32,10
32,9
31,9
30,9
29,9
28,9
27,9
27,10
27,9
26,9
25,9
24,9
23,9
22,9
22,10
21,10
20,10
19,10
18,10
17,10
16,10
16,11
15,11
14,11
13,11
12,11
11,11
11,12
10,12
9,12
8,12
7,12
8,12
8,11
9,11
10,11
10,12
11,12
11,11
12,11
13,11
14,11
15,11
15,10
15,11
16,11
17,11
18,11
18,10
19,10
20,10
21,10
22,10
22,11
23,11
24,11
25,11
25,10
26,10
27,10
28,10
28,11
29,11
30,11
31,11
31,10
32,10
33,10
34,10
35,10
35,11
36,11
37,11
38,11
39,11
40,11
41,11
42,11
43,11
44,11
45,11
46,11
47,11
48,11
49,11
50,11
50,12
51,12
51,11
52,11
53,11
54,11
54,12
55,12
56,12
57,12
57,13
58,13
59,13
60,13
61,13
62,13
63,13
63,14
64,14
65,14
66,14
67,14
68,14
69,14
69,15
70,15
71,15
72,15
72,14
73,14
74,14
74,15
75,15
76,15
77,15
78,15
77,15
78,15
79,15
80,15
80,14
81,14
82,14
82,15
83,15
84,15
85,15
86,15
87,15
87,14
88,14
89,15
90,16
91,17
92,18
93,19
93,20
93,21
93,22
93,23
93,24
93,25
93,26
93,27
93,28
93,29
93,30
93,31
93,32
93,33
93,34
93,35
93,36
93,37
93,38
93,39
93,40
93,41
94,42
93,42
93,41
92,41
92,40
92,39
91,39
91,38
91,37
90,36
90,35
89,35
89,34
88,34
88,33
88,32
87,32
87,31
86,31
86,30
85,30
84,30
84,29
83,29
83,28
82,28
82,27
81,27
80,26
79,26
79,25
78,25
78,24
77,24
76,24
76,23
75,23
74,23
74,22
73,22
72,22
72,21
71,21
71,20
70,20
69,20
69,19
68,19
67,19
67,18
66,18
66,17
65,17
64,17
64,16
63,16
62,16
61,16
61,15
60,15
59,15
59,14
58,14
57,14
56,14
56,13
55,13
54,13
54,12
53,12
52,12
52,11
51,11
50,11
49,11
49,10
48,10
47,10
47,9
46,9
45,9
45,8
44,8
43,8
42,8
42,7
41,7
40,7
40,6
39,6
38,6
38,5
39,5
40,5
40,6
40,7
41,7
41,8
42,8
43,8
43,9
44,9
44,10
45,10
46,10
47,10
48,10
48,11
49,11
50,11
50,12
51,12
52,12
53,12
54,12
55,12
56,12
56,13
57,13
58,13
59,13
60,13
61,13
62,13
63,13
63,14
64,14
65,14
66,14
67,14
68,14
69,14
69,15
70,15
71,15
72,15
73,15
74,15
75,15
76,15
77,15
78,15
79,15
79,14
80,14
81,14
82,14
83,14
84,14
85,14
86,14
87,14
87,13
88,13
87,14
88,14
89,15
90,16
91,17
92,18
93,19
93,20
93,21
93,22
93,23
93,24
93,25
93,26
93,27
93,28
93,29
93,30
93,31
93,32
93,33
93,34
93,35
93,36
93,37
93,38
93,39
93,40
93,41
93,42
94,43
93,43
93,42
92,41
92,40
91,40
91,39
91,38
90,38
90,37
89,37
88,37
88,36
87,36
87,35
86,35
86,34
85,34
85,33
84,33
84,32
83,32
82,32
82,31
81,31
80,31
79,31
78,31
77,31
77,30
76,30
75,30
74,30
73,30
73,31
72,31
71,31
70,31
69,31
68,31
67,31
66,31
65,31
64,31
63,31
62,31
61,31
60,31
59,31
58,31
57,31
56,31
55,31
54,31
53,31
52,31
51,31
50,31
49,31
48,31
47,31
46,31
45,31
44,31
43,31
43,30
42,30
41,30
41,29
40,29
39,29
38,29
38,28
37,28
36,28
36,27
35,27
34,27
33,27
32,27
32,26
31,26
30,26
29,26
29,25
28,25
27,25
26,25
25,25
24,25
24,24
23,24
22,24
21,24
21,23
20,23
19,23
18,23
17,23
16,23
16,22
15,22
14,22
13,22
12,22
11,22
11,21
10,21
10,20
9,21
9,20
10,19
11,18
12,18
13,18
14,18
15,18
16,18
17,17
18,17
18,16
19,16
18,16
19,16
20,16
21,16
22,16
21,16
22,16
21,16
22,16
21,16
22,16
23,16
24,16
24,15
25,15
25,14
26,14
27,14
28,14
29,14
30,13
31,13
32,13
33,13
34,13
35,13
36,13
37,13
38,13
38,14
39,14
40,14
41,14
42,14
43,14
44,14
45,14
45,15
46,15
47,15
48,15
48,14
49,14
50,14
51,14
51,15
52,15
53,15
54,15
55,15
56,15
57,15
58,15
58,16
59,16
60,16
60,17
61,17
62,17
63,17
64,17
65,17
65,18
66,18
67,18
68,18
68,17
69,17
70,17
70,18
71,18
72,18
73,18
73,17
74,17
75,17
76,17
77,17
78,17
78,18
79,18
79,17
80,17
81,17
82,17
83,17
84,17
85,17
86,17
86,16
87,16
87,15
86,16
85,17
85,18
85,19
85,20
85,21
85,22
85,23
85,24
85,25
85,26
85,27
85,28
85,29
85,30
85,31
85,32
85,33
85,34
85,35
84,36
83,36
84,35
83,35
83,36
82,36
81,36
81,35
80,35
79,35
78,35
77,35
76,35
75,35
74,35
73,35
72,35
71,35
70,35
69,35
68,35
67,35
66,35
66,34
65,34
64,34
64,35
63,35
62,35
61,35
60,35
59,35
59,34
58,34
57,34
56,34
55,34
55,35
54,35
54,34
53,34
52,34
51,34
50,34
49,34
48,34
47,34
46,34
45,33
44,33
43,33
42,33
42,32
41,32
40,32
39,32
38,32
38,31
37,31
36,31
35,31
34,31
33,31
32,31
32,30
31,30
30,30
29,30
29,29
28,29
27,29
26,29
25,29
24,29
24,28
23,28
22,28
22,27
21,27
20,27
19,27
19,26
18,26
17,26
17,25
16,25
15,25
15,24
14,24
13,24
12,24
12,23
11,23
10,23
10,22
9,22
8,22
9,21
10,20
11,20
12,19
12,20
13,20
14,20
15,20
16,20
17,20
18,20
19,20
20,20
19,20
20,20
21,20
22,20
23,20
24,20
25,20
26,20
27,20
28,20
29,20
30,20
31,20
32,20
33,20
34,20
35,20
36,20
37,20
38,20
39,20
40,20
41,20
42,20
43,20
44,20
45,20
46,20
46,19
47,19
48,19
49,19
50,19
51,19
52,19
53,19
54,19
55,19
56,19
57,19
57,20
58,20
59,20
60,20
61,21
62,21
63,21
64,21
65,21
66,21
67,21
68,21
69,21
70,21
71,21
72,21
73,21
74,21
75,21
76,21
76,20
77,20
78,20
79,20
79,19
80,19
81,19
82,19
83,19
84,19
85,19
84,19
85,19
86,19
87,19
88,19
89,19
89,18
90,18
91,19
92,20
93,21
94,22
95,23
96,24
97,25
97,26
97,27
97,28
97,29
97,30
97,31
97,32
97,33
97,34
97,35
97,36
97,37
97,38
97,39
97,40
97,41
97,42
97,43
97,44
98,45
97,44
96,44
95,44
96,44
95,44
95,43
94,43
94,42
94,41
93,41
93,40
92,40
92,39
91,39
91,38
90,38
90,37
89,37
89,36
88,36
88,35
87,35
87,34
86,34
85,34
85,33
84,33
84,32
83,32
82,32
81,32
81,31
80,31
79,31
78,31
77,31
77,30
76,30
75,30
74,30
73,30
73,31
72,31
71,31
70,31
70,30
69,30
68,30
67,30
67,31
66,31
65,31
64,31
63,31
62,31
62,30
61,30
60,30
59,30
58,30
57,30
56,30
55,30
54,30
53,30
53,29
52,29
51,29
50,29
49,29
48,29
48,28
47,28
46,28
45,28
45,27
44,27
43,27
42,27
42,26
41,26
41,25
40,25
39,25
38,24
37,24
36,24
35,23
34,23
34,22
33,22
32,22
31,22
30,22
30,21
29,21
28,21
28,20
27,20
26,20
25,20
24,20
23,20
23,19
22,19
21,19
20,19
20,18
19,18
18,18
17,18
16,18
15,18
16,18
15,18
15,17
14,17
13,17
12,17
11,17
10,17
9,17
8,17
7,17
6,17
6,16
7,16
7,17
7,16
8,16
8,17
9,17
10,17
11,17
11,16
12,17
13,17
14,17
15,17
15,18
16,18
17,18
17,19
18,19
18,20
19,20
20,20
19,20
20,20
21,20
22,20
22,21
23,21
23,22
24,22
25,22
26,22
27,22
27,23
28,23
29,23
30,23
31,23
32,23
33,24
34,24
35,24
36,24
37,24
38,24
39,24
39,25
40,25
41,25
42,25
43,25
43,26
44,26
45,26
45,27
46,27
47,27
47,28
48,28
47,28
48,28
47,28
47,27
48,27
49,27
49,28
50,28
50,27
51,27
52,27
51,27
51,26
51,27
52,27
53,27
53,28
53,27
52,27
53,27
