X,Y,G1,G2,G3
88,20,0,3,2
89,21,0,3,2
90,22,0,3,2
91,23,0,3,2
91,24,0,3,2
91,25,0,3,2
91,26,0,3,2
91,27,0,3,2
91,28,0,3,2
91,29,0,3,2
91,30,0,3,2
91,31,0,3,2
91,32,0,3,2
92,33,0,3,2
93,34,3,2,1
94,35,3,2,1
95,36,3,2,1
96,37,3,2,1
96,38,3,2,1
96,39,3,2,1
96,40,3,2,1
96,41,3,2,1
96,42,3,2,1
96,43,3,2,1
97,44,3,2,1
96,43,3,2,1
95,42,3,2,1
94,41,3,2,1
94,40,3,2,1
94,39,3,2,1
94,38,3,2,1
93,37,3,2,1
93,38,3,2,1
93,39,3,2,1
93,40,3,2,1
94,41,3,2,1
93,40,3,2,1
93,39,3,2,1
92,38,3,2,1
91,37,3,2,1
90,36,3,2,1
89,35,3,2,1
88,34,3,2,1
87,34,3,2,1
86,34,3,2,1
85,34,3,2,1
84,33,3,2,1
83,32,3,2,1
82,31,3,2,1
81,31,3,2,1
80,31,3,2,1
79,31,3,2,1
78,31,3,2,1
77,31,3,2,1
76,31,3,2,1
75,31,3,2,1
74,31,3,2,1
73,30,3,2,1
72,30,3,2,1
71,30,3,2,1
70,30,3,2,1
69,30,3,2,1
68,30,3,2,1
67,30,3,2,1
66,30,3,2,1
65,30,3,2,1
64,30,3,2,1
63,30,3,2,1
62,30,3,2,1
61,30,3,2,1
60,30,3,2,1
59,30,3,2,1
58,30,3,2,1
57,30,3,2,1
56,30,3,2,1
55,30,3,2,1
54,30,3,2,1
53,30,3,2,1
52,30,3,2,1
51,30,3,2,1
50,30,3,2,1
49,30,3,2,1
48,30,3,2,1
47,30,3,2,1
46,30,3,2,1
45,30,3,2,1
44,30,3,2,1
43,30,3,2,1
42,30,3,2,1
41,30,3,2,1
40,30,3,2,1
39,30,3,2,1
38,30,3,2,1
37,30,3,2,1
36,30,3,2,1
35,30,3,2,1
34,29,3,2,1
33,28,3,2,1
32,27,3,2,1
31,27,3,2,1
30,27,3,2,1
29,27,3,2,1
28,27,3,2,1
27,27,3,2,1
26,27,3,2,1
25,27,3,2,1
24,27,3,2,1
23,27,3,2,1
22,26,3,2,1
21,25,3,2,1
20,24,3,2,1
19,23,3,2,1
18,23,3,2,1
17,23,3,2,1
16,23,3,2,1
15,23,3,2,1
14,23,2,1,0
13,23,2,1,0
12,23,2,1,0
11,23,2,1,0
10,22,2,1,0
11,21,2,1,0
12,20,2,1,0
13,20,2,1,0
14,19,2,1,0
15,18,2,1,0
16,17,2,1,0
17,16,2,1,0
18,15,2,1,0
19,15,2,1,0
20,15,2,1,0
21,15,2,1,0
22,15,2,1,0
23,15,2,1,0
24,14,2,1,0
25,13,2,1,0
26,12,2,1,0
27,11,2,1,0
28,10,2,1,0
29,10,2,1,0
30,10,2,1,0
31,10,2,1,0
32,10,2,1,0
33,10,2,1,0
34,9,1,0,3
35,10,1,0,3
36,11,1,0,3
37,12,1,0,3
38,12,1,0,3
39,12,1,0,3
40,12,1,0,3
41,13,1,0,3
42,14,1,0,3
43,15,1,0,3
44,15,1,0,3
45,15,1,0,3
46,15,1,0,3
47,15,1,0,3
48,15,1,0,3
49,15,1,0,3
50,15,1,0,3
51,15,1,0,3
52,15,1,0,3
53,16,1,0,3
54,17,1,0,3
55,17,1,0,3
56,17,1,0,3
57,17,1,0,3
58,17,1,0,3
59,17,1,0,3
60,17,1,0,3
61,17,1,0,3
62,17,1,0,3
63,17,1,0,3
64,17,1,0,3
65,17,1,0,3
66,18,1,0,3
67,18,1,0,3
68,18,1,0,3
69,18,1,0,3
70,18,1,0,3
71,18,1,0,3
72,18,1,0,3
73,18,1,0,3
74,18,1,0,3
75,18,1,0,3
76,18,1,0,3
77,18,1,0,3
78,17,1,0,3
79,17,1,0,3
80,17,0,3,1
81,17,0,3,1
82,17,0,3,1
83,17,0,3,1
84,17,0,3,1
85,17,0,3,1
86,17,0,3,1
87,17,0,3,1
88,16,0,3,1
89,17,0,3,1
90,18,0,3,1
91,19,0,3,1
91,20,0,3,1
91,21,0,3,1
91,22,0,3,1
91,23,0,3,1
91,24,0,3,1
91,25,0,3,1
91,26,0,3,1
91,27,0,3,1
91,28,0,3,1
91,29,0,3,1
91,30,0,3,1
92,31,0,3,1
91,32,0,3,1
91,33,0,3,1
91,34,0,3,1
91,35,3,1,0
91,36,3,1,0
91,37,3,1,0
91,38,3,1,0
90,39,3,1,0
89,38,3,1,0
88,37,3,1,0
87,37,3,1,0
86,37,3,1,0
85,37,3,1,0
84,37,3,1,0
83,37,3,1,0
82,37,3,1,0
81,37,3,1,0
80,37,3,1,0
79,36,3,1,0
78,36,3,1,0
77,36,3,1,0
76,36,3,1,0
75,36,3,1,0
74,36,3,1,0
73,36,3,1,0
72,36,3,1,0
71,36,3,1,0
70,36,3,1,0
69,36,3,1,0
68,36,3,1,0
67,35,3,1,0
66,34,3,1,0
65,33,3,1,0
64,33,3,1,0
63,33,3,1,0
