X,Y,G1,G2,G3
85,15,3,1,0
84,16,3,1,0
83,16,3,1,0
82,16,3,1,0
81,16,3,1,0
80,16,3,1,0
79,16,3,1,0
78,16,3,1,0
77,16,3,1,0
76,16,3,1,0
75,16,3,1,0
74,17,3,1,0
73,17,3,1,0
72,17,3,1,0
71,17,3,1,0
70,17,3,1,0
69,17,3,1,0
68,17,3,1,0
67,17,3,1,0
66,17,3,1,0
65,17,3,1,0
64,17,3,1,0
63,17,3,1,0
62,17,3,1,0
61,17,3,1,0
60,16,3,1,0
59,15,3,1,0
58,15,3,1,0
57,15,3,1,0
56,15,3,1,0
55,15,3,1,0
54,15,3,1,0
53,15,3,1,0
52,15,3,1,0
51,15,3,1,0
50,15,3,1,0
49,15,3,1,0
48,15,3,1,0
47,14,3,1,0
46,14,3,1,0
45,14,3,1,0
44,14,3,1,0
43,14,3,1,0
42,14,3,1,0
41,14,3,1,0
40,14,3,1,0
39,14,3,1,0
38,14,3,1,0
37,14,3,1,0
36,14,3,1,0
35,14,3,1,0
34,14,3,1,0
33,13,3,1,0
32,13,3,1,0
31,13,3,1,0
30,13,3,1,0
29,13,3,1,0
28,13,3,1,0
27,13,3,1,0
26,13,3,1,0
25,13,3,1,0
24,13,3,1,0
23,13,3,1,0
22,13,3,1,0
21,13,3,1,0
20,13,3,1,0
19,13,3,1,0
18,13,3,1,0
17,13,3,1,0
16,13,3,1,0
15,13,3,1,0
14,13,3,1,0
13,13,3,1,0
12,13,1,0,3
11,13,1,0,3
10,13,1,0,3
9,13,1,0,3
8,13,1,0,3
9,14,1,0,3
10,14,1,0,3
11,14,1,0,3
12,14,1,0,3
13,14,1,0,3
14,14,1,0,3
15,14,1,0,3
16,14,1,0,3
17,14,1,0,3
18,14,1,0,3
19,14,1,0,3
20,15,1,0,3
21,15,1,0,3
22,15,1,0,3
23,15,1,0,3
24,15,1,0,3
25,15,1,0,3
26,15,1,0,3
27,15,1,0,3
28,15,1,0,3
29,15,1,0,3
30,15,1,0,3
31,15,1,0,3
32,14,1,0,3
33,14,1,0,3
34,13,1,0,3
33,13,1,0,3
32,13,1,0,3
31,13,1,0,3
30,13,1,0,3
29,13,1,0,3
28,13,1,0,3
27,13,1,0,3
26,13,1,0,3
25,13,1,0,3
24,13,1,0,3
23,13,1,0,3
22,14,1,0,3
21,15,1,0,3
20,16,1,0,3
19,16,1,0,3
18,16,1,0,3
17,16,1,0,3
16,16,1,0,3
15,16,1,0,3
14,16,1,0,3
13,16,1,0,3
12,16,1,0,3
11,16,1,0,3
10,17,1,0,3
11,18,1,0,3
12,19,1,0,3
12,20,1,0,3
12,21,1,0,3
13,22,1,0,3
14,22,1,0,3
15,22,1,0,3
16,22,1,0,3
17,22,1,0,3
18,22,1,0,3
19,22,1,0,3
20,22,1,0,3
21,22,1,0,3
22,22,1,0,3
23,22,1,0,3
24,22,1,0,3
25,22,1,0,3
26,22,1,0,3
27,21,1,0,3
28,20,1,0,3
29,20,1,0,3
30,20,1,0,3
31,20,1,0,3
32,20,1,0,3
33,20,1,0,3
34,20,1,0,3
35,20,1,0,3
36,20,1,0,3
37,20,1,0,3
38,19,1,0,3
39,19,1,0,3
40,19,1,0,3
41,19,1,0,3
42,19,1,0,3
43,19,1,0,3
44,19,1,0,3
45,19,1,0,3
46,19,1,0,3
47,19,1,0,3
48,19,1,0,3
49,19,1,0,3
50,19,1,0,3
51,19,1,0,3
52,18,1,0,3
53,19,1,0,3
54,20,1,0,3
55,20,1,0,3
56,20,1,0,3
57,20,1,0,3
58,20,1,0,3
59,20,1,0,3
60,20,1,0,3
61,20,1,0,3
62,20,1,0,3
63,20,1,0,3
64,21,1,0,3
65,21,1,0,3
66,21,1,0,3
67,21,1,0,3
68,21,1,0,3
69,21,1,0,3
70,21,1,0,3
71,21,1,0,3
72,21,1,0,3
73,21,1,0,3
74,21,1,0,3
75,21,1,0,3
76,21,1,0,3
77,22,1,0,3
78,23,1,0,3
79,24,1,0,3
80,24,1,0,3
81,24,1,0,3
82,24,0,3,1
83,24,0,3,1
84,24,0,3,1
85,24,0,3,1
86,24,0,3,1
87,24,0,3,1
88,24,0,3,1
89,24,0,3,1
90,25,0,3,1
90,26,0,3,1
90,27,0,3,1
90,28,0,3,1
90,29,0,3,1
90,30,0,3,1
90,31,0,3,1
90,32,0,3,1
90,33,0,3,1
90,34,0,3,1
90,35,0,3,1
90,36,3,1,0
90,37,3,1,0
90,38,3,1,0
90,39,3,1,0
89,38,3,1,0
88,37,3,1,0
87,37,3,1,0
86,37,3,1,0
85,37,3,1,0
84,37,3,1,0
83,37,3,1,0
82,37,3,1,0
81,37,3,1,0
80,36,3,1,0
79,36,3,1,0
78,36,3,1,0
77,36,3,1,0
76,36,3,1,0
75,36,3,1,0
74,36,3,1,0
73,36,3,1,0
72,36,3,1,0
71,36,3,1,0
70,36,3,1,0
69,36,3,1,0
68,35,3,1,0
67,35,3,1,0
66,35,3,1,0
65,35,3,1,0
64,35,3,1,0
63,35,3,1,0
62,35,3,1,0
61,35,3,1,0
60,35,3,1,0
59,35,3,1,0
58,35,3,1,0
57,35,3,1,0
56,34,3,1,0
55,34,3,1,0
54,34,3,1,0
53,34,3,1,0
52,34,3,1,0
51,34,3,1,0
50,34,3,1,0
49,34,3,1,0
48,34,3,1,0
47,34,3,1,0
46,34,3,1,0
45,34,3,1,0
44,34,3,1,0
43,34,3,1,0
42,34,3,1,0
41,34,3,1,0
40,34,3,1,0
39,34,3,1,0
38,34,3,1,0
37,34,3,1,0
36,34,3,1,0
35,34,3,1,0
34,34,3,1,0
33,34,3,1,0
32,34,3,1,0
31,33,3,1,0
30,32,3,1,0
