X,Y
9,20
9,19
10,19
10,20
11,20
12,20
13,20
14,20
15,20
16,20
16,21
17,21
18,21
19,21
20,21
21,21
22,21
23,21
24,21
25,21
26,21
27,21
28,21
29,21
30,21
31,21
32,21
33,21
34,21
34,22
35,22
36,22
37,22
37,23
38,23
39,23
40,23
41,23
41,24
42,24
43,24
43,25
44,25
45,25
46,26
47,26
48,26
48,27
49,27
50,27
51,27
52,27
53,27
54,27
55,27
56,27
57,27
57,26
58,26
59,26
60,26
61,26
62,26
63,26
63,25
64,25
65,25
66,25
67,25
68,25
69,25
69,24
70,24
71,24
72,24
73,24
73,23
74,23
75,23
76,23
76,22
77,22
77,21
78,21
79,21
80,21
81,21
81,20
82,20
83,20
83,19
84,19
85,19
85,20
86,21
87,22
88,23
89,24
90,25
91,26
92,27
93,28
94,29
95,30
95,31
95,32
95,33
95,34
95,35
95,36
95,37
95,38
95,39
95,40
95,41
95,42
95,43
96,44
95,44
95,43
95,44
95,43
94,43
93,43
93,42
93,41
92,41
93,41
92,41
92,40
91,40
91,39
90,39
89,39
89,38
88,38
87,38
87,37
86,37
85,37
84,37
84,36
83,36
82,36
81,36
80,36
80,35
80,36
79,36
78,36
78,35
77,35
76,35
75,35
74,35
73,35
72,35
71,35
71,34
70,34
69,34
68,34
67,34
66,34
65,34
65,33
64,33
63,33
62,33
62,32
61,32
60,32
59,32
58,32
57,32
56,32
56,31
55,31
54,31
53,31
52,31
51,31
50,31
49,31
48,31
48,30
47,30
46,30
45,30
44,30
43,30
42,30
42,29
41,29
40,29
39,29
38,29
37,29
37,28
36,28
35,28
34,28
34,27
33,27
32,27
31,27
30,27
29,27
29,26
28,26
27,26
26,26
26,25
25,25
24,25
23,25
22,25
22,24
21,24
20,24
20,23
19,23
18,23
17,23
16,23
16,22
15,22
14,22
14,21
13,21
12,21
12,20
11,20
10,20
9,20
8,20
8,19
7,19
6,19
6,18
5,18
4,18
3,18
3,17
3,16
4,15
5,15
5,16
6,16
6,17
7,17
8,17
8,18
9,18
10,18
10,19
11,19
11,20
12,20
13,20
13,21
14,21
15,21
16,21
16,22
17,22
18,22
18,23
19,23
20,23
21,23
22,23
23,23
24,23
25,23
26,23
27,23
28,23
29,23
30,23
30,22
31,22
32,22
33,22
34,22
35,22
36,22
37,22
37,21
38,21
39,21
40,21
41,21
42,21
42,20
43,20
44,20
45,20
46,20
46,19
47,19
48,19
49,19
50,19
50,18
51,18
52,18
52,19
53,19
54,19
55,19
56,19
57,19
58,19
59,19
60,19
61,19
62,19
62,20
62,19
63,19
64,19
65,19
66,19
67,19
68,19
69,19
70,19
70,18
71,18
72,18
73,18
74,18
75,18
76,18
77,18
77,17
78,17
79,17
80,17
81,17
82,17
83,17
84,17
84,16
85,16
86,16
87,16
86,16
87,16
86,16
87,16
87,15
86,16
86,15
87,15
88,16
89,17
90,18
91,19
92,20
93,21
93,22
93,23
93,24
93,25
93,26
93,27
93,28
93,29
93,30
93,31
93,32
93,33
93,34
93,35
93,36
93,37
93,38
93,39
93,40
94,41
93,41
93,40
92,40
92,39
91,39
91,38
91,37
90,37
90,36
89,36
88,36
88,35
87,35
86,35
86,34
85,34
85,33
84,33
83,33
82,33
82,32
81,32
80,32
79,31
78,31
77,31
76,31
75,31
74,31
73,31
72,31
72,30
71,30
70,30
69,30
68,30
67,30
67,31
66,31
65,31
65,30
64,30
63,30
62,30
61,30
61,31
60,31
59,31
58,31
57,31
56,31
55,31
54,31
53,31
52,31
51,31
50,31
49,31
48,31
47,31
46,31
45,31
44,31
44,30
43,30
42,30
42,29
41,29
40,29
39,29
38,29
38,28
37,28
36,28
36,27
35,27
34,27
34,26
33,26
32,26
31,26
31,25
30,25
29,25
29,24
28,24
27,24
26,24
26,23
25,23
24,23
23,23
23,22
22,22
21,22
20,22
19,22
18,22
18,21
17,21
16,21
16,20
15,20
14,20
13,20
13,19
12,19
11,19
11,18
10,18
9,18
9,17
8,17
7,17
6,17
5,17
4,17
4,16
3,16
4,17
5,18
6,19
7,19
8,19
9,19
10,19
10,20
11,20
12,20
12,21
13,21
14,21
15,21
16,21
17,21
17,22
18,22
19,22
20,22
21,22
21,23
22,23
23,23
24,23
25,23
25,24
26,24
27,24
28,24
29,24
30,24
30,25
31,25
32,25
33,25
34,25
35,25
36,25
37,25
38,25
39,25
39,26
40,26
41,26
42,26
43,26
44,26
45,26
46,26
47,26
47,27
48,27
49,27
50,27
50,26
51,26
52,26
52,27
53,27
54,27
55,27
56,27
56,26
57,26
58,26
59,26
60,26
61,26
62,26
62,25
63,25
64,25
65,25
66,25
67,25
67,24
68,24
69,24
69,25
70,25
71,25
71,26
72,26
72,27
73,27
73,28
74,28
74,29
75,29
75,30
76,30
77,30
77,31
78,31
79,31
79,32
80,32
81,32
82,32
83,32
83,33
84,33
85,33
85,34
86,34
87,34
88,35
89,35
89,36
90,36
90,37
91,37
92,37
92,38
93,38
93,39
93,40
93,41
94,41
94,42
95,42
95,43
96,43
96,44
97,44
96,43
95,42
94,41
93,40
92,39
91,38
90,37
89,36
88,35
88,34
88,33
88,32
88,31
88,30
88,29
88,28
88,27
88,26
88,25
88,24
88,23
88,22
88,21
88,20
88,19
88,18
87,17
86,17
86,18
85,18
85,19
85,18
85,19
85,18
85,19
84,19
84,20
83,20
82,20
82,21
81,21
80,21
80,22
79,22
78,22
78,23
77,23
76,23
76,24
75,24
74,24
73,24
72,24
71,24
70,24
69,24
68,24
67,24
66,24
66,23
65,23
64,23
63,23
62,23
61,23
61,22
60,22
59,22
58,22
58,21
57,21
56,21
55,21
54,21
54,20
53,20
52,20
51,20
50,20
49,20
48,20
47,20
46,20
45,20
45,21
44,21
43,21
43,22
42,22
41,22
40,22
39,22
38,22
38,23
37,23
36,23
35,23
34,23
33,23
33,22
32,22
31,22
30,22
29,22
28,22
27,22
27,21
26,21
25,21
24,21
23,21
22,21
22,20
21,20
20,20
19,20
18,20
18,19
17,19
17,20
16,20
16,19
15,19
14,19
13,19
13,18
12,18
11,18
10,18
9,18
8,18
7,18
7,17
6,17
5,17
5,18
4,18
3,18
3,17
4,17
3,17
4,17
5,17
5,18
6,18
7,18
7,19
8,19
9,19
10,19
11,19
12,19
12,20
13,20
14,20
14,21
15,21
16,21
17,21
18,21
19,21
19,22
20,22
21,22
21,23
22,23
23,23
24,23
25,23
25,24
26,24
27,24
27,25
28,25
29,25
30,25
31,25
32,25
33,25
33,24
34,24
34,23
35,23
35,22
36,22
36,21
37,21
37,20
37,19
38,19
38,18
38,17
39,17
39,16
40,16
40,15
40,14
40,13
41,13
41,12
41,11
41,10
41,9
40,9
40,8
40,7
41,7
41,6
