X,Y
6,18
5,18
6,18
5,18
6,18
5,18
6,18
5,18
6,18
7,18
7,17
7,16
8,16
9,16
10,16
11,16
12,16
11,16
12,16
13,16
14,16
15,16
16,16
17,16
18,16
19,16
20,16
21,16
22,16
23,16
24,16
25,16
26,16
27,16
28,16
29,16
30,16
31,16
32,16
33,16
34,16
35,16
36,16
37,16
38,16
39,16
40,16
41,16
42,16
43,16
44,16
45,16
46,16
47,16
48,16
49,16
50,16
50,17
51,17
52,17
53,17
54,17
55,17
56,17
57,17
57,18
58,18
59,18
60,18
61,18
62,18
63,18
64,19
65,19
66,19
67,19
68,19
69,19
70,19
71,19
72,19
73,19
74,19
75,19
76,19
77,19
77,18
78,18
79,18
80,18
80,19
81,19
81,18
82,18
83,18
84,18
85,18
86,18
87,18
87,19
88,19
88,18
89,18
90,19
91,20
92,21
93,22
94,23
94,24
94,25
94,26
94,27
94,28
94,29
94,30
94,31
94,32
94,33
94,34
94,35
94,36
94,37
94,38
94,39
94,40
94,41
94,42
95,43
95,42
95,41
94,41
94,40
93,40
92,40
91,39
90,39
90,38
89,38
89,37
88,37
88,36
87,36
86,36
86,35
85,35
84,35
84,34
83,34
82,34
81,34
81,33
80,33
79,33
79,32
78,32
77,32
77,31
77,32
77,31
76,31
75,31
74,31
73,31
72,31
71,31
70,31
69,31
68,31
68,32
67,32
66,32
65,32
64,32
63,32
62,32
62,33
61,33
60,33
59,33
58,33
57,33
56,33
55,33
54,33
53,33
52,33
51,33
50,33
49,33
48,33
47,33
46,33
45,33
44,33
43,33
42,33
41,33
40,33
39,33
39,34
38,34
38,33
37,33
36,33
35,33
34,33
33,33
32,33
31,33
30,33
29,33
28,33
27,33
26,33
26,32
25,32
24,32
23,32
22,32
21,32
20,32
20,31
19,31
18,31
17,31
16,31
16,30
15,30
14,30
14,29
13,29
12,29
12,28
12,29
12,28
11,28
11,27
10,27
11,27
12,28
13,28
13,29
14,29
14,30
15,30
16,30
17,30
17,31
18,31
18,32
19,32
20,32
20,33
21,33
22,33
23,33
23,34
24,34
25,34
26,34
26,35
27,35
28,35
29,35
30,35
31,35
31,36
32,36
33,36
34,36
35,36
36,36
37,36
38,36
39,36
39,37
40,37
41,37
42,37
43,37
44,37
45,37
46,38
47,38
48,38
49,38
50,38
51,37
52,37
53,37
54,37
54,38
55,38
55,37
56,37
57,37
58,37
59,37
60,37
61,37
62,37
63,37
64,37
65,37
66,37
67,37
68,37
69,38
70,38
70,37
71,37
72,37
73,37
74,37
74,38
75,38
76,38
77,38
78,38
79,38
80,38
81,38
82,38
81,38
82,38
83,38
84,38
85,38
86,38
86,39
87,39
86,39
87,39
88,39
89,39
89,40
90,40
91,40
91,41
92,41
92,42
93,42
94,42
93,43
94,43
93,42
92,41
91,40
90,39
89,38
88,37
88,36
88,35
88,34
88,33
88,32
88,31
88,30
88,29
88,28
88,27
88,26
88,25
88,24
88,23
88,22
88,21
88,20
88,19
88,18
88,17
88,16
87,15
86,15
85,15
84,15
83,15
82,15
81,15
80,15
79,15
78,15
78,16
77,16
76,16
75,16
74,16
73,16
72,16
71,16
70,16
69,16
68,16
67,16
66,16
66,15
65,15
64,15
63,15
62,15
61,15
60,15
60,14
59,14
58,14
57,14
56,14
55,14
54,14
53,14
52,14
51,14
50,14
49,14
48,14
47,14
46,14
45,14
45,13
44,13
43,13
42,13
41,13
40,13
39,13
38,13
37,13
36,13
35,13
34,13
33,13
32,13
31,13
30,13
29,13
28,13
27,13
26,13
25,13
24,13
23,13
22,13
21,13
20,13
19,13
18,13
17,13
16,13
15,13
14,13
13,13
12,13
11,13
10,13
9,13
8,13
9,12
8,12
7,12
8,13
9,14
10,14
11,14
12,14
13,14
14,15
15,15
16,15
16,14
17,14
18,14
19,14
20,14
20,13
21,13
22,13
23,13
24,13
25,13
26,13
27,13
27,12
28,12
29,12
29,11
30,11
31,11
32,11
33,11
33,10
34,10
35,10
35,9
36,9
36,8
36,9
37,9
37,8
37,9
37,8
36,8
36,9
