X,Y,G1,G2,G3
56,23,2,3,2
55,23,2,3,2
54,22,2,3,2
54,21,2,3,2
53,20,2,3,2
52,20,2,3,2
51,19,2,3,2
50,19,2,3,2
49,18,2,3,2
49,17,2,3,2
48,16,2,3,2
47,16,2,3,2
46,15,2,3,2
46,14,2,3,2
45,13,2,3,2
44,13,2,3,2
43,12,3,2,1
43,11,3,2,1
42,10,3,2,1
41,10,3,2,1
40,9,3,2,1
40,8,3,2,1
39,7,3,2,1
38,7,3,2,1
39,7,3,2,1
38,7,3,2,1
38,8,3,2,1
37,8,3,2,1
36,9,3,2,1
35,9,3,2,1
34,10,3,2,1
33,10,3,2,1
32,9,3,2,1
31,9,3,2,1
30,9,3,2,1
29,9,3,2,1
28,9,3,2,1
27,10,3,2,1
26,10,3,2,1
25,9,3,2,1
24,9,3,2,1
23,9,3,2,1
22,9,3,2,1
21,9,3,2,1
20,10,3,2,1
19,10,3,2,1
18,10,3,2,1
17,10,3,2,1
16,10,3,2,1
15,11,3,2,1
14,11,3,2,1
13,11,3,2,1
12,11,3,2,1
11,11,3,2,1
10,12,2,1,0
9,12,2,1,0
8,12,2,1,0
7,12,2,1,0
8,12,2,1,0
9,11,2,1,0
10,11,2,1,0
11,12,2,1,0
12,12,2,1,0
13,11,2,1,0
14,11,2,1,0
15,10,2,1,0
16,10,2,1,0
17,11,2,1,0
18,11,2,1,0
19,10,2,1,0
20,10,2,1,0
21,10,2,1,0
22,10,2,1,0
23,10,2,1,0
24,11,2,1,0
25,11,2,1,0
26,10,2,1,0
27,10,2,1,0
28,11,2,1,0
29,11,2,1,0
30,11,2,1,0
31,11,2,1,0
32,11,2,1,0
33,10,2,1,0
34,10,2,1,0
35,11,2,1,0
36,11,1,0,2
37,11,1,0,2
38,11,1,0,2
39,11,1,0,2
40,11,1,0,2
41,11,1,0,2
42,11,1,0,2
43,11,1,0,2
44,11,1,0,2
45,11,1,0,2
46,11,1,0,2
47,11,1,0,2
48,11,1,0,2
49,11,1,0,2
50,11,1,0,2
51,11,1,0,2
52,11,1,0,2
53,11,1,0,2
54,11,1,0,2
55,11,1,0,2
56,12,1,0,2
57,12,1,0,2
58,13,1,0,2
59,13,1,0,2
60,13,1,0,2
61,13,1,0,2
62,13,1,0,2
63,14,1,0,2
64,14,1,0,2
65,14,1,0,2
66,14,1,0,2
67,14,1,0,2
68,14,1,0,2
69,14,1,0,2
70,14,1,0,2
71,15,1,0,2
72,15,1,0,2
73,14,1,0,2
74,14,1,0,2
75,15,1,0,2
76,15,1,0,2
77,15,1,0,2
78,15,1,0,2
79,15,1,0,2
80,15,0,2,1
81,14,0,2,1
82,14,0,2,1
83,15,0,2,1
84,15,0,2,1
85,15,0,2,1
86,15,0,2,1
87,15,0,2,1
88,14,0,2,1
89,15,0,2,1
90,16,0,2,1
91,17,0,2,1
92,18,0,2,1
92,19,0,2,1
93,20,0,2,1
93,21,0,2,1
93,22,0,2,1
93,23,0,2,1
93,24,0,2,1
93,25,0,2,1
93,26,0,2,1
93,27,0,2,1
93,28,0,2,1
93,29,0,2,1
93,30,0,2,1
93,31,0,2,1
93,32,0,2,1
93,33,0,2,1
93,34,2,1,0
93,35,2,1,0
93,36,2,1,0
93,37,2,1,0
93,38,2,1,0
93,39,2,1,0
93,40,2,1,0
93,41,2,1,0
93,40,2,1,0
92,39,2,1,0
92,38,2,1,0
91,37,2,1,0
90,36,2,1,0
89,35,2,1,0
89,34,2,1,0
88,33,2,1,0
88,32,2,1,0
87,31,2,1,0
86,31,2,1,0
85,30,2,1,0
84,30,2,1,0
83,29,2,1,0
83,28,2,1,0
82,27,2,1,0
81,27,2,1,0
80,27,2,1,0
79,26,2,1,0
79,25,2,1,0
78,24,2,1,0
77,24,2,1,0
76,23,2,1,0
75,23,2,1,0
74,22,2,1,0
73,22,2,1,0
72,21,2,1,0
71,21,2,1,0
70,20,2,1,0
69,20,2,1,0
68,19,2,1,0
67,19,2,1,0
66,18,2,1,0
65,18,2,1,0
64,17,2,1,0
63,17,2,1,0
62,16,2,1,0
61,16,2,1,0
60,15,2,1,0
59,15,2,1,0
58,14,2,1,0
57,14,2,1,0
56,13,2,1,0
55,13,2,1,0
54,12,2,1,0
53,12,2,1,0
52,11,2,1,0
51,11,2,1,0
50,11,2,1,0
49,11,2,1,0
48,11,1,0,3
47,10,1,0,3
46,10,1,0,3
45,9,1,0,3
44,9,1,0,3
43,8,1,0,3
42,8,1,0,3
41,7,1,0,3
40,7,1,0,3
39,6,1,0,3
39,5,1,0,3
39,6,1,0,3
40,7,1,0,3
41,7,1,0,3
42,8,1,0,3
43,8,1,0,3
44,9,1,0,3
45,9,1,0,3
46,10,1,0,3
47,10,1,0,3
48,11,1,0,3
49,11,1,0,3
50,12,1,0,3
51,12,1,0,3
52,12,1,0,3
53,12,1,0,3
54,12,1,0,3
55,12,1,0,3
56,12,1,0,3
57,12,1,0,3
58,13,1,0,3
59,13,1,0,3
60,13,1,0,3
61,13,1,0,3
62,13,1,0,3
63,14,1,0,3
64,14,1,0,3
