X,Y
10,18
10,17
9,18
8,18
7,18
6,18
5,18
4,18
3,18
4,19
5,19
6,19
7,19
8,19
9,19
10,19
11,20
12,20
13,20
13,21
13,20
14,20
15,20
16,20
17,20
18,20
19,20
20,20
21,20
22,20
22,19
23,19
24,19
25,19
26,19
26,18
27,18
28,18
28,17
29,17
29,16
30,16
31,16
31,15
32,15
32,14
33,14
33,13
33,12
34,12
34,11
35,11
35,10
36,10
36,9
36,8
36,9
37,9
37,10
38,10
39,10
40,10
41,10
41,11
42,11
43,11
43,12
44,12
45,12
45,13
46,13
47,13
47,14
48,14
49,14
49,15
50,15
51,15
51,16
52,16
53,16
53,17
54,17
55,17
55,18
56,18
57,19
58,19
58,20
59,20
60,20
60,21
61,21
62,21
62,22
63,22
63,23
64,23
65,23
65,24
66,24
67,24
67,25
68,25
69,25
69,26
70,26
70,27
71,27
72,27
72,28
73,28
74,29
75,29
75,30
76,30
77,30
77,31
78,31
78,32
79,32
80,32
80,33
81,33
82,33
82,34
83,34
83,35
84,35
85,36
86,36
86,37
87,37
88,37
88,38
89,38
89,39
90,39
90,40
89,39
88,38
87,37
87,36
87,35
87,34
87,33
87,32
87,31
87,30
87,29
87,28
87,27
87,26
87,25
87,24
87,23
87,22
87,21
87,20
87,19
87,18
87,17
86,16
86,15
86,16
85,16
84,16
83,16
82,16
81,16
81,17
80,17
79,17
78,17
78,16
77,16
76,16
76,17
75,17
74,17
73,17
72,17
71,17
71,16
70,16
69,16
68,16
67,16
66,16
65,16
64,16
63,16
62,16
61,16
60,16
59,16
59,15
58,15
58,16
58,15
57,15
56,15
55,15
54,15
53,15
52,15
51,15
50,15
49,15
48,15
47,15
46,15
45,15
44,15
43,15
42,15
41,15
40,15
39,15
38,15
37,15
36,15
35,15
34,15
33,15
32,15
31,15
30,15
29,15
28,15
27,15
26,15
25,15
24,15
23,15
22,15
21,15
20,15
19,15
18,15
18,14
17,14
17,15
16,15
15,15
14,15
13,15
14,15
13,15
12,16
11,17
10,18
9,18
8,18
7,18
6,18
5,19
6,19
7,19
8,18
9,18
10,18
11,18
12,18
13,18
14,18
14,17
15,17
16,17
17,17
18,17
18,16
18,17
18,16
19,16
20,16
21,16
22,16
22,15
23,15
24,15
25,15
26,15
27,15
28,15
29,15
29,14
30,14
31,14
