X,Y
51,26
51,25
51,26
50,26
50,27
49,27
50,27
50,28
51,28
52,28
52,27
53,27
53,28
54,28
55,28
55,27
56,27
56,26
57,26
58,26
59,26
59,25
60,25
60,24
61,24
62,24
63,24
64,24
65,24
66,24
67,24
68,24
69,24
70,24
71,24
72,24
72,23
73,23
74,23
75,23
76,23
77,23
78,22
79,22
79,21
80,21
81,21
82,21
81,22
81,23
81,24
81,25
81,26
81,27
81,28
81,29
80,30
79,30
79,29
78,29
77,29
76,29
75,29
75,28
74,28
73,28
72,28
71,28
71,27
70,27
69,27
68,27
67,27
66,27
65,27
65,26
64,26
63,26
62,26
61,26
60,26
59,26
58,26
57,26
56,26
55,26
54,26
54,27
53,27
52,27
51,27
50,27
49,27
48,27
47,27
46,27
45,27
45,26
44,26
43,26
42,26
41,26
40,26
40,25
39,25
38,25
38,24
37,24
36,24
35,24
34,24
33,24
32,24
32,23
31,23
30,23
29,23
28,23
27,23
27,22
26,22
25,22
24,22
24,21
23,21
22,21
21,21
20,21
19,21
18,21
18,20
17,20
16,20
15,20
14,20
13,20
13,19
12,19
12,20
11,20
11,19
10,18
9,17
8,16
7,16
6,15
6,14
6,15
7,15
8,15
8,14
9,14
10,14
11,14
11,13
12,13
13,13
14,13
15,13
16,13
16,12
17,12
18,12
19,12
20,12
20,13
21,13
21,12
22,12
23,12
24,12
25,12
26,12
27,12
28,12
29,12
30,12
31,12
32,12
32,11
33,11
34,11
34,10
35,10
35,9
35,8
35,7
35,8
36,8
36,7
36,8
36,7
36,8
36,7
36,8
37,8
38,8
38,9
39,9
40,9
41,9
42,9
42,10
43,10
43,11
44,11
44,12
45,12
46,12
47,12
47,13
48,13
49,13
50,13
51,13
52,13
53,13
54,13
55,13
56,13
57,13
58,13
59,13
59,14
60,14
61,14
62,15
63,15
64,15
65,15
66,15
66,16
67,16
68,16
69,16
70,16
71,16
72,16
73,16
74,16
75,16
76,16
77,16
78,16
79,16
79,15
80,15
81,15
82,15
83,15
84,15
85,15
86,15
86,14
87,14
88,14
89,15
90,16
91,17
92,18
93,19
94,20
95,21
96,22
97,23
97,24
97,25
97,26
97,27
97,28
97,29
97,30
97,31
97,32
97,33
97,34
97,35
97,36
97,37
97,38
97,39
97,40
97,41
97,42
97,43
97,44
98,45
97,45
97,44
97,43
96,43
95,42
94,42
94,41
94,40
93,40
93,39
93,38
92,38
92,37
92,36
91,36
91,35
90,35
90,34
89,34
89,33
88,33
88,32
87,32
87,31
86,31
85,31
85,30
84,30
84,29
83,29
83,28
82,28
82,27
81,27
80,27
80,26
79,26
78,26
78,25
77,25
77,24
76,24
75,24
75,23
74,23
73,23
73,22
72,22
72,21
71,21
70,21
70,20
69,20
68,20
68,19
67,19
66,19
65,19
65,18
64,18
63,17
62,17
61,17
61,16
60,16
59,16
59,15
58,15
57,15
57,14
56,14
55,14
54,14
54,13
53,13
52,13
52,12
51,12
50,12
50,11
49,11
48,11
47,11
47,10
46,10
45,10
45,9
44,9
44,8
43,8
42,8
41,8
40,8
40,7
39,7
39,6
38,6
38,5
39,5
40,5
41,5
41,6
42,6
42,7
43,7
43,8
44,8
44,9
44,10
45,10
45,11
46,11
46,12
46,13
47,13
47,14
48,15
48,16
49,16
49,17
50,17
51,17
51,18
52,18
52,19
53,19
53,20
54,20
55,20
55,21
56,21
57,21
57,22
58,22
58,23
59,23
60,23
60,24
61,24
62,24
62,25
63,25
64,25
64,26
65,26
66,26
66,27
67,27
68,27
69,27
70,27
70,28
71,28
72,28
73,28
74,28
74,29
75,29
76,29
77,29
77,30
78,30
79,30
79,31
80,31
80,32
81,32
82,32
82,33
82,32
82,33
83,33
84,33
84,34
85,34
85,35
86,35
86,36
87,36
87,37
88,37
89,37
89,38
90,38
90,39
91,39
91,40
92,40
92,41
93,41
93,42
93,43
94,43
93,42
92,41
91,40
90,39
89,38
88,37
87,36
86,36
85,35
84,35
84,34
83,34
83,33
82,33
82,32
81,32
80,32
79,31
78,31
78,30
77,30
76,30
76,29
75,29
75,28
74,28
73,28
72,28
72,27
71,27
71,26
70,26
70,25
69,25
68,25
68,24
67,24
66,24
65,24
