X,Y
8,24
9,24
10,24
11,24
11,25
12,25
13,25
14,24
15,24
16,24
16,25
17,25
18,25
19,25
20,25
21,25
22,25
23,25
24,25
24,26
25,26
26,26
27,26
28,26
29,26
29,27
30,27
31,27
32,27
33,27
34,27
35,27
35,28
36,28
37,28
38,28
39,28
40,28
40,29
41,29
42,29
42,30
43,30
44,30
45,30
46,30
46,31
47,31
48,31
49,31
50,32
51,32
51,31
52,31
53,31
53,32
54,32
55,32
56,32
57,32
57,31
58,31
59,31
60,31
61,31
62,31
63,31
64,31
65,31
66,31
66,30
67,30
68,30
69,30
69,29
70,29
71,29
71,28
72,28
73,28
74,28
74,27
75,27
76,27
77,27
78,27
79,27
80,26
80,27
80,26
81,26
82,26
82,25
83,25
84,25
83,24
82,23
82,22
82,21
81,20
82,21
83,22
83,23
83,24
84,25
85,25
86,25
87,26
88,27
89,28
90,29
91,30
92,31
93,32
94,33
94,34
94,35
94,36
94,37
94,38
94,39
94,40
94,41
94,42
95,43
96,43
95,43
95,42
94,42
95,42
94,42
94,41
93,41
93,40
92,40
91,40
90,40
89,40
89,39
88,39
87,39
86,39
85,39
84,39
83,39
82,39
81,39
80,39
79,39
78,39
77,39
76,39
75,39
74,39
73,39
72,39
71,39
70,39
69,39
68,39
67,39
67,38
66,38
65,38
64,38
63,38
62,38
61,38
60,38
59,38
58,38
58,37
57,37
56,37
55,37
54,37
53,37
52,37
51,37
51,36
50,36
49,36
48,36
47,36
46,36
45,36
45,35
44,35
43,35
43,34
42,34
41,34
40,34
39,34
38,34
37,34
36,34
36,33
35,33
34,33
33,33
32,33
31,33
30,33
30,32
29,32
28,32
27,32
27,31
26,31
25,31
24,31
23,31
22,30
21,30
20,30
20,29
19,29
18,29
17,28
16,28
15,28
15,27
14,27
13,27
13,26
12,26
11,26
10,26
10,25
9,25
8,25
7,25
7,24
6,24
6,23
7,23
8,23
9,23
9,24
10,24
11,24
12,24
12,25
13,25
14,25
15,25
16,25
16,26
17,26
18,26
19,26
20,26
21,26
21,27
22,27
23,27
24,27
25,27
26,27
27,27
28,27
29,27
30,27
31,27
32,27
33,27
34,27
35,27
35,28
36,28
37,28
38,28
39,28
40,28
41,28
42,28
43,28
44,28
45,28
46,28
47,28
48,28
49,28
50,28
51,28
52,28
53,28
53,27
54,27
55,27
56,27
57,27
58,27
59,27
59,26
60,26
61,26
62,26
63,26
63,25
64,25
65,25
66,25
67,25
68,25
68,24
69,24
70,24
71,24
72,24
73,24
74,24
74,23
75,23
76,23
77,23
78,23
79,23
80,23
81,23
81,22
82,22
82,21
83,21
84,21
85,21
86,22
87,23
88,24
89,25
90,26
91,27
92,28
93,29
93,30
93,31
93,32
93,33
93,34
93,35
93,36
93,37
