X,Y
54,35
53,35
52,35
51,35
51,34
50,34
50,33
49,33
49,32
48,32
47,32
47,31
46,31
46,30
45,30
45,29
44,29
44,28
44,27
43,27
43,26
42,26
42,25
41,25
41,24
41,23
40,23
40,22
39,22
39,21
39,20
38,20
38,19
38,18
38,17
38,16
37,16
37,15
36,15
36,14
35,14
36,14
36,13
36,14
35,14
35,15
34,15
33,15
33,14
32,14
32,13
31,13
31,14
30,14
29,14
28,14
27,14
26,14
26,13
25,13
24,13
23,13
22,13
21,13
20,13
19,13
18,13
18,12
17,12
16,12
15,12
15,13
14,13
13,13
13,14
12,14
11,14
10,14
11,14
10,14
9,14
8,14
8,15
7,15
6,15
6,16
5,16
4,16
5,16
4,16
5,17
6,18
7,18
8,18
9,18
10,18
11,18
12,19
13,19
14,19
14,18
14,19
15,19
15,18
16,18
17,18
18,18
19,18
18,18
19,18
19,19
20,19
21,19
22,19
22,18
23,18
24,18
24,19
25,19
26,19
27,19
28,19
29,19
30,19
31,19
32,19
33,19
34,19
35,19
36,19
36,18
37,18
38,18
39,18
40,18
41,18
42,18
43,18
44,18
44,17
45,17
46,17
47,17
48,17
49,17
50,17
51,17
52,17
53,17
53,18
54,18
55,18
56,18
57,18
57,19
58,19
59,19
59,20
60,20
61,20
61,21
62,21
63,21
64,21
65,21
66,21
66,22
67,22
68,22
68,23
69,23
70,23
71,23
72,23
73,22
74,22
75,22
76,22
77,22
78,22
79,22
79,21
80,21
81,21
82,21
83,21
84,21
85,22
86,23
87,24
88,25
89,26
90,27
91,28
92,29
93,30
94,31
95,32
96,33
97,34
98,35
98,36
98,37
98,38
98,39
98,40
98,41
98,42
98,43
98,44
99,45
98,45
97,45
97,44
96,44
95,44
95,43
95,42
95,41
94,41
94,40
93,40
93,39
92,39
92,38
91,38
91,37
90,37
90,36
89,36
89,35
88,35
87,35
87,34
86,34
85,34
85,33
84,33
83,33
83,32
82,32
82,31
81,31
80,31
79,31
80,31
79,31
79,30
79,31
79,30
78,30
77,30
77,29
76,29
76,28
75,28
74,28
73,28
72,28
72,27
71,27
70,27
70,26
69,26
69,25
68,25
67,25
67,24
66,24
65,24
64,24
64,23
63,23
63,22
62,22
62,21
61,21
60,21
59,21
59,20
58,20
58,19
57,19
57,18
56,18
55,18
55,17
54,17
53,17
52,17
52,16
51,16
50,16
50,15
49,15
48,15
48,14
47,14
46,14
45,14
45,13
44,13
43,13
43,12
42,12
41,12
41,13
40,13
40,12
39,12
40,12
40,13
40,14
40,15
40,16
40,17
41,17
42,17
42,18
43,18
43,19
44,19
45,19
46,19
47,19
48,19
49,19
49,20
50,20
51,20
51,21
52,21
53,21
54,21
55,21
56,21
57,22
58,22
59,22
60,22
61,22
62,22
63,22
63,23
64,23
65,23
66,23
67,23
68,23
69,23
70,23
70,22
71,22
72,22
72,23
73,23
74,23
75,23
75,22
76,22
77,22
78,22
78,21
79,21
80,21
81,21
82,21
82,20
83,20
84,20
84,19
85,19
86,19
86,18
87,18
88,18
89,19
90,20
91,21
91,22
91,23
91,24
91,25
91,26
91,27
91,28
91,29
91,30
91,31
91,32
91,33
91,34
91,35
91,36
91,37
91,38
91,39
91,40
92,41
92,40
91,40
91,39
90,39
90,38
90,37
89,37
89,36
88,36
87,36
87,35
86,35
86,34
85,34
85,33
84,33
83,33
83,32
82,32
81,32
80,32
80,31
79,31
78,31
77,31
77,30
76,30
75,30
74,30
74,31
73,31
72,31
71,31
70,31
69,31
68,31
67,31
66,31
66,32
65,32
64,32
64,31
63,31
62,31
62,32
61,32
60,32
59,32
59,33
58,33
57,33
56,33
55,33
54,33
53,33
52,33
52,32
51,32
50,32
50,31
49,31
48,31
47,31
47,30
46,30
45,30
44,30
44,29
43,29
42,29
42,28
41,28
40,28
39,28
38,28
37,28
37,27
36,27
35,27
34,27
33,27
33,26
32,26
32,27
32,26
31,26
30,26
29,26
29,25
28,25
27,25
26,25
25,25
24,25
23,25
22,25
21,25
21,24
20,24
20,25
19,25
18,25
17,25
17,24
16,24
15,24
14,24
13,24
12,24
11,24
10,24
9,24
8,24
7,24
6,23
6,24
7,24
7,25
8,25
8,26
9,26
8,25
8,26
9,26
10,26
11,26
12,26
12,27
13,27
14,27
14,28
15,28
14,28
15,28
16,28
16,27
17,27
18,27
19,27
20,27
20,26
21,26
22,26
23,26
23,25
23,24
24,24
25,24
25,25
26,25
27,25
27,24
28,24
28,23
29,23
29,22
30,22
31,22
32,22
33,22
34,22
34,21
35,21
36,21
37,21
38,21
39,21
40,21
41,21
42,21
43,21
44,21
45,21
45,20
46,20
47,20
48,20
48,19
49,19
49,20
50,20
51,20
52,20
53,20
54,20
55,20
56,20
56,21
57,21
58,21
58,22
59,22
60,22
61,22
62,22
63,22
64,22
64,23
65,23
66,23
67,23
68,23
69,23
70,23
71,23
71,24
72,24
73,24
74,24
75,24
76,24
77,24
78,24
79,24
80,24
81,24
80,24
81,24
80,24
81,24
80,24
81,24
82,25
83,26
84,27
85,28
86,29
87,30
88,31
88,32
88,33
88,34
88,35
88,36
88,37
89,38
89,37
88,37
88,36
87,36
86,36
87,36
86,36
85,36
84,36
83,36
82,35
81,35
80,35
79,35
78,35
77,35
77,36
76,36
75,36
74,36
75,36
74,36
73,36
72,36
72,35
71,35
70,35
69,35
68,35
67,35
66,35
65,35
65,34
64,34
63,34
62,34
61,34
60,34
59,34
58,34
58,33
57,33
56,33
55,33
54,33
53,33
52,33
51,33
50,33
50,32
49,32
48,32
47,32
46,32
45,32
44,32
43,32
42,32
42,31
41,31
40,31
39,31
38,31
37,31
36,31
35,31
35,30
34,30
33,30
32,30
31,30
30,30
29,30
28,30
28,29
27,29
26,29
25,29
25,28
24,28
23,28
22,28
21,28
21,27
20,27
19,27
18,27
17,27
16,27
15,27
14,26
13,25
12,24
11,23
10,22
9,21
8,20
8,21
7,21
7,20
7,21
7,20
6,20
6,21
6,20
7,20
7,21
8,21
9,21
10,22
11,22
10,22
10,21
11,21
11,22
12,22
12,23
13,23
14,23
15,23
16,23
17,23
18,23
18,24
19,24
20,24
21,24
22,24
22,23
23,23
24,23
24,24
25,24
26,24
27,24
28,24
29,24
30,24
31,24
32,24
32,25
33,25
34,25
35,25
36,25
37,25
38,25
39,25
39,26
40,26
41,26
41,27
42,27
43,27
44,27
45,27
46,27
47,27
47,28
48,28
49,28
50,28
50,27
51,27
52,27
53,27
54,27
55,27
56,27
57,27
58,27
59,27
60,27
61,27
62,27
63,27
64,27
65,27
66,27
67,27
68,27
69,27
69,26
70,26
71,26
72,26
73,26
74,26
74,25
75,25
76,25
76,24
77,24
78,24
79,24
79,23
80,23
81,23
81,22
82,22
82,21
83,21
82,21
83,21
83,20
84,20
85,20
86,21
87,22
88,23
89,24
90,25
91,26
92,27
93,28
94,29
95,30
96,31
96,32
96,33
96,34
96,35
96,36
96,37
96,38
96,39
96,40
96,41
96,42
96,43
97,44
97,43
96,43
96,44
96,43
95,43
94,42
93,41
92,41
91,41
90,41
89,41
88,41
87,41
86,41
85,41
84,41
83,41
82,41
81,41
80,41
79,41
78,41
77,41
76,41
75,41
74,41
73,40
74,41
75,41
76,41
77,41
78,41
79,41
80,41
81,41
82,41
83,41
84,41
85,41
86,41
87,41
88,41
89,41
90,41
91,41
92,41
93,41
94,41
95,42
95,41
95,40
94,40
94,39
94,38
93,38
92,38
92,37
91,37
91,36
91,35
90,35
90,34
89,34
88,34
87,34
86,34
86,33
85,33
84,33
84,32
83,32
82,32
81,32
80,32
79,32
78,32
78,31
77,31
76,31
75,31
74,31
73,31
72,31
71,31
70,31
69,30
68,30
67,30
66,30
65,30
65,31
64,31
63,31
62,31
61,31
61,30
60,30
60,31
59,31
58,31
57,31
56,31
55,31
54,31
53,31
52,31
51,31
51,32
50,32
49,32
48,32
48,31
47,31
46,31
45,31
44,31
43,31
42,31
41,31
40,31
39,31
39,30
38,30
37,30
36,30
35,30
34,30
33,30
33,29
32,29
31,29
30,29
29,29
29,28
28,28
28,29
27,29
27,28
26,28
25,28
25,27
24,27
23,27
22,27
21,27
20,27
19,27
18,27
17,27
16,27
15,27
14,27
13,27
12,27
12,26
11,26
10,26
9,26
9,25
8,25
7,25
6,25
6,24
6,25
6,24
7,25
8,25
9,25
10,25
11,26
12,26
13,26
14,26
14,27
15,27
16,27
17,28
18,28
19,28
20,28
21,28
22,28
22,29
23,29
24,29
25,29
26,29
27,29
28,29
29,29
29,30
30,30
31,30
32,30
33,30
34,30
34,31
35,31
35,32
36,32
37,32
38,32
38,33
39,33
39,34
40,34
40,33
41,33
42,33
42,34
43,34
43,35
43,34
42,34
43,34
43,35
43,34
44,34
44,35
44,34
44,35
45,35
44,35
45,35
45,34
45,35
44,35
45,35
44,35
45,35
44,35
45,35
46,35
46,36
46,35
47,35
48,35
49,35
50,35
50,36
51,36
52,36
52,35
53,35
54,35
54,36
55,36
56,36
57,36
57,35
58,35
59,35
59,34
60,34
61,34
62,34
63,34
63,33
64,33
64,32
65,32
65,31
66,31
