X,Y,G1,G2,G3
88,29,0,3,2
88,30,0,3,2
89,31,0,3,2
90,32,0,3,2
91,33,0,3,2
91,34,0,3,2
91,35,3,2,1
91,36,3,2,1
92,37,3,2,1
93,38,3,2,1
94,39,3,2,1
95,40,3,2,1
96,41,3,2,1
96,42,3,2,1
96,43,3,2,1
97,44,3,2,1
96,43,3,2,1
95,42,3,2,1
94,41,3,2,1
93,40,3,2,1
92,39,3,2,1
91,38,3,2,1
90,37,3,2,1
89,36,3,2,1
88,35,3,2,1
87,35,3,2,1
86,35,3,2,1
85,35,3,2,1
84,35,3,2,1
83,35,3,2,1
82,34,3,2,1
81,34,3,2,1
80,34,3,2,1
79,34,3,2,1
78,34,3,2,1
77,34,3,2,1
76,34,3,2,1
75,34,3,2,1
74,34,3,2,1
73,34,3,2,1
72,34,3,2,1
71,34,3,2,1
70,34,3,2,1
69,34,3,2,1
68,34,3,2,1
67,34,3,2,1
66,34,3,2,1
65,34,3,2,1
64,34,3,2,1
63,34,3,2,1
62,34,3,2,1
61,34,3,2,1
60,34,3,2,1
59,34,3,2,1
58,34,3,2,1
57,33,3,2,1
56,33,3,2,1
55,33,3,2,1
54,33,3,2,1
53,33,3,2,1
52,33,3,2,1
51,33,3,2,1
50,33,3,2,1
49,33,3,2,1
48,33,3,2,1
47,33,3,2,1
46,33,3,2,1
45,33,3,2,1
44,33,3,2,1
43,34,3,2,1
42,33,3,2,1
41,32,3,2,1
40,32,3,2,1
39,32,3,2,1
38,32,3,2,1
37,32,3,2,1
36,32,3,2,1
35,32,3,2,1
34,32,3,2,1
33,32,3,2,1
32,32,3,2,1
31,31,3,2,1
30,30,3,2,1
29,29,3,2,1
28,28,3,2,1
27,28,3,2,1
26,28,3,2,1
25,28,3,2,1
24,28,3,2,1
23,28,3,2,1
22,28,3,2,1
21,28,3,2,1
20,28,3,2,1
19,27,3,2,1
18,26,3,2,1
17,25,3,2,1
16,24,3,2,1
15,24,3,2,1
14,24,2,1,3
13,24,2,1,3
12,24,2,1,3
11,24,2,1,3
10,23,2,1,3
11,24,2,1,3
12,24,2,1,3
13,24,2,1,3
14,24,2,1,3
15,25,2,1,3
16,24,2,1,3
17,23,2,1,3
18,22,2,1,3
19,21,2,1,3
20,20,2,1,3
21,20,2,1,3
22,20,2,1,3
23,20,2,1,3
24,20,2,1,3
25,19,2,1,3
26,18,2,1,3
27,17,2,1,3
28,16,2,1,3
29,15,2,1,3
30,14,2,1,3
31,14,2,1,3
32,14,2,1,3
33,14,2,1,3
34,13,2,1,3
35,12,2,1,3
36,11,1,3,1
36,10,1,3,1
36,9,1,3,1
36,8,1,3,1
36,7,1,3,1
36,6,1,3,1
37,5,1,3,1
38,6,1,3,1
39,7,1,3,1
40,8,1,3,1
41,9,1,3,1
42,9,1,3,1
43,10,1,3,1
44,11,1,3,1
45,12,1,3,1
46,13,1,3,1
47,14,1,3,1
48,15,1,3,1
49,16,1,3,1
50,16,1,3,1
51,17,1,3,1
52,18,1,3,1
53,19,1,3,1
54,19,1,3,1
55,19,1,3,1
56,19,1,3,1
57,19,1,3,1
58,19,1,3,1
59,19,1,3,1
60,19,1,3,1
61,19,1,3,1
62,19,1,3,1
63,20,1,3,1
64,20,1,3,1
65,20,1,3,1
66,20,1,3,1
67,20,1,3,1
68,20,1,3,1
69,20,1,3,1
70,20,1,3,1
71,20,1,3,1
72,20,1,3,1
73,20,1,3,1
74,20,1,3,1
75,20,1,3,1
76,20,1,3,1
77,21,1,3,1
78,22,1,3,1
79,22,1,3,1
80,22,1,3,1
81,22,3,1,0
82,23,3,1,0
81,24,3,1,0
80,25,3,1,0
79,26,3,1,0
78,27,3,1,0
77,28,3,1,0
77,29,3,1,0
77,30,3,1,0
77,31,3,1,0
77,32,3,1,0
77,33,3,1,0
77,34,3,1,0
77,35,3,1,0
77,36,3,1,0
76,37,3,1,0
75,36,3,1,0
74,36,3,1,0
73,36,3,1,0
72,36,3,1,0
71,36,3,1,0
70,36,3,1,0
69,36,3,1,0
68,36,3,1,0
67,36,3,1,0
66,36,3,1,0
65,36,3,1,0
64,36,3,1,0
63,35,3,1,0
62,34,3,1,0
61,33,3,1,0
60,32,3,1,0
59,32,3,1,0
58,32,3,1,0
57,32,3,1,0
56,32,3,1,0
55,32,3,1,0
54,32,3,1,0
53,32,3,1,0
52,31,3,1,0
51,30,3,1,0
50,29,3,1,0
49,28,3,1,0
48,28,3,1,0
47,28,3,1,0
46,28,3,1,0
45,28,3,1,0
44,28,3,1,0
43,28,3,1,0
42,28,3,1,0
41,27,3,1,0
40,26,3,1,0
39,25,3,1,0
38,25,3,1,0
37,25,3,1,0
36,25,3,1,0
35,25,3,1,0
34,25,3,1,0
33,25,3,1,0
32,25,3,1,0
31,25,3,1,0
30,25,3,1,0
29,24,3,1,0
28,24,3,1,0
27,24,3,1,0
26,24,3,1,0
25,24,3,1,0
24,24,3,1,0
23,24,3,1,0
22,24,3,1,0
21,24,3,1,0
20,24,3,1,0
19,24,3,1,0
18,24,3,1,0
17,23,3,1,0
16,24,3,1,0
15,24,3,1,0
14,24,1,0,2
13,24,1,0,2
12,24,1,0,2
11,24,1,0,2
10,24,1,0,2
9,25,1,0,2
10,25,1,0,2
11,25,1,0,2
12,25,1,0,2
13,25,1,0,2
14,25,1,0,2
15,25,1,0,2
16,25,1,0,2
17,25,1,0,2
18,25,1,0,2
19,25,1,0,2
20,25,1,0,2
21,25,1,0,2
22,25,1,0,2
23,24,1,0,2
24,23,1,0,2
25,22,1,0,2
26,22,1,0,2
27,22,1,0,2
28,22,1,0,2
29,22,1,0,2
30,22,1,0,2
31,22,1,0,2
32,22,1,0,2
33,22,1,0,2
34,21,1,0,2
35,20,1,0,2
36,20,1,0,2
37,20,1,0,2
38,20,1,0,2
39,20,1,0,2
40,20,1,0,2
41,20,1,0,2
42,20,1,0,2
43,20,1,0,2
44,20,1,0,2
45,20,1,0,2
46,20,1,0,2
47,19,1,0,2
48,19,1,0,2
49,19,1,0,2
50,19,1,0,2
51,19,1,0,2
52,19,1,0,2
53,19,1,0,2
54,19,1,0,2
55,19,1,0,2
56,19,1,0,2
57,19,1,0,2
58,19,1,0,2
59,19,1,0,2
60,19,1,0,2
61,19,1,0,2
62,19,1,0,2
63,19,1,0,2
64,19,1,0,2
65,19,1,0,2
66,19,1,0,2
67,19,1,0,2
68,19,1,0,2
69,19,1,0,2
70,19,1,0,2
71,19,1,0,2
72,19,1,0,2
73,19,1,0,2
74,19,1,0,2
75,19,1,0,2
76,19,1,0,2
77,19,1,0,2
78,19,1,0,2
79,19,1,0,2
80,19,0,2,1
81,19,0,2,1
82,19,0,2,1
83,19,0,2,1
84,19,0,2,1
85,20,0,2,1
86,21,0,2,1
87,22,0,2,1
88,23,0,2,1
89,24,0,2,1
90,25,0,2,1
91,26,0,2,1
92,27,0,2,1
93,28,0,2,1
94,29,0,2,1
94,30,0,2,1
94,31,0,2,1
94,32,0,2,1
94,33,0,2,1
95,34,2,1,0
95,35,2,1,0
95,36,2,1,0
95,37,2,1,0
95,38,2,1,0
95,39,2,1,0
95,40,2,1,0
94,41,2,1,0
93,40,2,1,0
92,39,2,1,0
91,38,2,1,0
90,37,2,1,0
89,36,2,1,0
88,35,2,1,0
87,35,2,1,0
86,34,2,1,0
85,33,2,1,0
84,32,2,1,0
83,31,2,1,0
82,30,2,1,0
81,30,2,1,0
80,30,2,1,0
79,30,2,1,0
78,30,2,1,0
77,30,2,1,0
76,29,2,1,0
75,28,2,1,0
74,27,2,1,0
73,26,2,1,0
72,26,2,1,0
71,26,2,1,0
70,26,2,1,0
69,26,2,1,0
68,26,2,1,0
67,25,2,1,0
66,24,2,1,0
65,23,2,1,0
64,22,2,1,0
63,21,2,1,0
62,20,2,1,0
61,19,2,1,0
60,19,2,1,0
59,18,2,1,0
58,17,2,1,0
57,16,2,1,0
56,15,2,1,0
55,14,2,1,0
54,13,2,1,0
53,13,2,1,0
52,13,2,1,0
51,13,2,1,0
50,12,2,1,0
49,11,2,1,0
48,11,1,0,3
47,11,1,0,3
46,11,1,0,3
45,11,1,0,3
