X,Y
62,37
61,37
61,36
60,36
60,35
59,35
59,36
58,36
57,36
56,36
56,35
55,35
55,34
54,34
53,34
53,33
52,33
51,33
51,32
50,32
50,31
50,30
49,30
48,30
48,29
47,29
47,28
46,28
46,27
45,27
45,26
44,26
44,25
44,24
43,24
43,23
43,22
42,22
42,21
41,21
40,21
39,21
38,21
38,20
37,20
37,21
36,21
36,22
35,22
35,23
34,23
33,23
32,22
31,22
30,22
29,22
28,22
28,21
27,21
26,21
25,21
24,21
23,21
22,21
21,21
21,20
20,20
19,20
19,21
18,21
17,21
16,21
16,20
15,20
14,20
14,21
13,21
13,22
14,22
14,21
14,20
15,20
16,20
17,20
17,19
18,19
19,19
20,19
21,19
22,19
23,19
24,19
25,19
26,19
27,19
28,19
29,19
29,18
30,18
31,18
32,18
33,18
34,18
35,18
35,17
36,17
37,17
38,17
39,17
40,17
41,17
42,17
42,16
43,16
44,16
45,16
46,16
47,16
48,16
49,16
50,16
51,16
52,16
52,17
53,17
54,17
55,17
56,17
57,17
57,18
58,18
59,18
60,18
61,18
62,18
62,19
63,19
64,19
65,19
66,20
67,20
68,20
69,20
70,20
71,20
72,20
73,20
73,19
74,19
75,19
76,19
77,19
78,19
78,18
79,18
80,18
81,18
82,18
81,18
82,18
83,18
84,18
84,17
85,17
86,17
87,17
88,18
89,19
90,20
91,21
92,22
93,23
94,24
95,25
96,26
97,27
97,28
97,29
97,30
97,31
97,32
97,33
97,34
97,35
97,36
97,37
97,38
97,39
97,40
97,41
97,42
97,43
97,44
98,45
97,45
97,44
96,44
96,43
95,43
94,43
94,42
94,41
93,41
93,40
92,40
91,40
90,40
90,39
89,39
89,38
89,37
88,37
87,37
87,36
86,36
85,36
85,35
84,35
83,35
83,34
82,34
81,34
80,34
79,34
79,33
78,33
77,33
77,34
77,33
76,33
75,33
75,32
74,32
73,32
72,32
71,32
70,32
69,32
68,32
68,31
67,31
66,31
65,31
64,31
63,31
62,31
61,31
61,30
60,30
59,30
58,30
57,30
56,30
55,30
54,30
54,29
53,29
52,29
51,29
50,29
49,29
49,28
48,28
47,28
46,28
46,27
45,27
44,27
44,26
43,26
42,26
42,25
41,25
41,24
40,24
40,23
39,23
39,22
38,22
37,22
37,21
37,20
36,20
35,20
36,20
37,20
38,20
39,20
40,20
41,20
41,21
42,21
42,20
43,20
44,20
45,20
46,20
47,20
48,20
49,20
50,20
51,20
51,19
52,19
53,19
53,20
54,20
55,20
56,20
57,20
58,20
59,20
60,20
61,20
62,20
63,20
64,20
65,20
66,20
67,20
68,20
69,20
70,20
70,19
71,19
72,19
73,19
74,19
75,19
76,19
77,19
78,19
78,18
79,18
80,18
81,18
82,18
83,18
83,17
84,17
85,17
85,16
86,16
86,15
86,16
86,15
87,15
88,16
89,17
90,18
91,19
92,20
93,21
94,22
95,23
96,24
97,25
98,26
98,27
98,28
98,29
98,30
98,31
98,32
98,33
98,34
98,35
98,36
98,37
98,38
98,39
98,40
98,41
98,42
98,43
98,44
99,45
98,45
98,44
97,44
96,44
96,43
96,42
95,42
95,41
94,41
94,40
94,39
94,38
93,38
93,37
93,36
92,36
92,35
92,34
91,34
91,33
91,32
90,32
90,31
89,31
89,30
88,30
88,29
87,29
87,28
86,28
86,27
85,27
84,26
83,26
82,26
81,26
80,26
79,25
78,25
77,25
77,24
76,24
75,24
74,24
73,24
72,24
71,24
70,24
70,25
69,25
68,25
67,25
67,24
66,24
66,25
65,25
64,25
63,25
63,26
62,26
61,26
60,26
59,26
58,26
58,27
57,27
56,27
55,27
54,27
53,27
52,27
51,27
50,27
49,27
48,27
47,27
47,26
46,26
45,26
44,26
44,25
43,25
42,25
42,24
41,24
41,23
40,23
39,23
38,23
38,22
37,22
36,22
36,21
35,21
34,21
34,20
33,20
32,20
31,20
30,20
29,20
29,19
28,19
27,19
26,19
25,19
24,19
23,19
22,19
22,18
21,18
20,18
19,18
18,18
17,18
17,17
16,17
15,17
14,17
13,17
12,17
11,17
10,17
9,17
8,17
7,17
6,17
5,17
5,18
4,18
4,17
4,16
5,16
6,16
7,16
8,16
8,15
9,15
10,15
11,15
12,15
13,15
13,14
14,14
15,14
15,13
16,13
17,13
18,13
19,13
20,13
20,14
21,14
21,13
21,14
21,13
22,13
23,13
24,13
25,13
25,14
25,13
25,14
26,14
27,14
28,14
29,14
29,15
30,15
31,15
32,15
33,15
34,15
35,15
36,15
36,16
37,16
38,16
39,16
40,16
41,16
41,15
42,15
43,15
44,15
45,15
45,16
45,15
46,15
47,15
48,15
49,15
50,16
51,16
52,16
53,16
54,16
55,16
55,17
56,17
57,17
58,17
59,17
60,17
61,17
62,17
63,17
64,17
64,18
65,18
66,18
67,18
68,18
69,18
70,18
71,18
72,18
73,18
74,18
75,18
76,18
77,18
78,18
79,18
80,18
81,18
82,18
83,18
84,18
85,18
86,18
86,17
87,17
86,18
85,19
84,20
84,21
84,22
84,23
84,24
84,25
84,26
84,27
84,28
84,29
84,30
84,31
84,32
84,33
84,34
84,35
84,36
83,37
82,37
81,37
80,37
80,36
79,36
79,35
78,35
78,34
77,34
76,34
75,34
74,34
74,33
73,33
72,33
72,32
71,32
70,32
69,32
68,32
67,32
66,32
66,31
65,31
64,31
63,31
62,31
61,31
60,31
60,30
59,30
58,30
57,30
56,30
55,30
54,30
53,30
52,30
51,30
50,30
49,30
49,29
48,29
47,29
46,29
45,29
45,28
44,28
43,28
42,28
42,27
41,27
40,27
40,26
39,26
38,26
38,25
37,25
37,24
36,24
35,24
34,23
33,23
33,22
32,22
31,21
30,21
30,20
29,20
28,20
27,20
27,19
26,19
25,19
24,19
24,18
23,18
22,18
21,18
20,18
19,18
18,18
18,17
17,17
16,17
15,17
14,17
13,17
12,17
12,16
11,16
10,16
9,16
9,15
8,15
9,15
10,15
10,14
10,15
11,15
12,15
13,15
14,15
14,14
15,14
16,14
17,14
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,14
25,14
26,14
27,14
28,14
29,14
29,15
30,15
31,15
31,16
32,16
33,16
33,17
34,17
35,17
35,18
36,18
36,19
37,19
38,19
39,19
40,19
41,19
41,20
42,20
43,20
44,20
45,20
46,20
46,19
47,19
48,19
49,19
50,19
51,19
52,19
53,19
54,19
55,19
56,19
56,20
57,20
58,20
59,20
60,20
61,20
62,20
63,20
64,20
65,20
66,20
67,20
68,20
69,20
70,20
71,20
71,19
72,19
73,19
74,19
75,19
76,19
77,19
77,18
78,18
79,18
80,18
80,17
81,17
82,17
83,17
83,16
84,16
85,16
85,15
86,15
86,16
86,15
86,16
86,15
87,15
86,16
85,17
84,18
83,19
83,20
83,21
83,22
83,23
83,24
83,25
83,26
83,27
82,28
82,27
81,27
81,26
80,26
79,26
78,25
77,25
77,24
76,24
75,24
75,23
74,23
73,23
72,23
71,23
71,22
70,22
69,22
68,22
68,21
67,21
66,21
65,21
65,20
64,20
63,20
62,20
62,19
61,19
60,19
60,18
59,18
58,18
57,17
56,17
55,17
55,16
54,16
53,16
53,15
52,15
51,15
51,14
50,14
49,14
48,13
47,13
47,12
46,12
45,12
45,11
44,11
43,11
43,10
42,10
41,10
40,10
40,9
39,9
39,8
38,8
37,8
37,7
37,8
37,9
36,9
36,10
35,10
35,11
34,11
33,11
33,12
32,12
31,12
31,13
30,13
29,13
28,13
28,14
27,14
26,14
25,14
24,14
24,15
25,15
25,14
26,14
26,15
27,15
28,15
29,15
29,14
30,14
31,14
31,13
32,13
33,13
33,12
34,12
34,11
34,10
35,10
35,9
36,9
36,8
37,8
36,8
36,7
36,8
36,7
36,8
36,7
36,8
36,7
36,8
36,7
36,8
36,7
36,8
36,7
37,7
37,8
36,8
37,8
36,8
37,8
37,7
37,8
37,7
36,7
36,8
36,7
36,8
35,8
35,9
35,10
35,9
34,9
35,9
35,8
35,9
34,9
35,9
34,9
34,8
35,8
35,9
34,8
34,9
33,9
34,9
33,9
34,9
33,9
34,9
33,9
34,9
35,9
36,9
36,8
