X,Y,G1,G2,G3
10,18,2,0,1
9,18,2,0,1
8,18,2,0,1
7,18,2,0,1
6,18,2,0,1
5,18,2,0,1
4,19,2,0,1
5,19,2,0,1
6,19,2,0,1
7,19,2,0,1
8,19,2,0,1
9,19,2,0,1
10,19,2,0,1
11,19,2,0,1
12,19,2,0,1
13,20,2,0,1
14,20,2,0,1
15,20,2,0,1
16,20,2,0,1
17,20,2,0,1
18,20,2,0,1
19,20,2,0,1
20,20,2,0,1
21,20,2,0,1
22,19,2,0,1
23,19,2,0,1
24,19,2,0,1
25,19,2,0,1
26,19,2,0,1
27,18,2,0,1
28,18,2,0,1
29,17,2,0,1
30,17,2,0,1
31,16,2,0,1
31,15,2,0,1
32,14,2,0,1
32,13,2,0,1
33,12,2,0,1
34,12,2,0,1
35,11,2,0,1
35,10,2,0,1
36,9,2,0,1
37,9,0,1,3
38,9,0,1,3
39,10,0,1,3
40,10,0,1,3
41,11,0,1,3
42,11,0,1,3
43,12,0,1,3
44,12,0,1,3
45,13,0,1,3
46,13,0,1,3
47,14,0,1,3
48,14,0,1,3
49,15,0,1,3
50,15,0,1,3
51,16,0,1,3
52,16,0,1,3
53,17,0,1,3
54,17,0,1,3
55,18,0,1,3
56,18,0,1,3
57,18,0,1,3
58,19,0,1,3
59,19,0,1,3
60,20,0,1,3
61,20,0,1,3
62,21,0,1,3
62,22,0,1,3
63,23,0,1,3
64,23,0,1,3
65,24,0,1,3
66,24,0,1,3
67,25,0,1,3
68,25,0,1,3
69,26,0,1,3
70,26,0,1,3
71,27,0,1,3
72,27,0,1,3
73,28,0,1,3
74,29,0,1,3
75,30,0,1,3
76,30,0,1,3
77,31,0,1,3
78,31,0,1,3
79,32,0,1,3
80,32,0,1,3
81,33,0,1,3
82,33,0,1,3
83,34,0,1,3
84,35,0,1,3
85,36,0,1,3
86,36,0,1,3
87,37,0,1,3
88,37,0,1,3
89,38,1,3,1
89,39,1,3,1
90,40,1,3,1
89,39,1,3,1
88,38,1,3,1
87,37,1,3,1
87,36,1,3,1
87,35,1,3,1
87,34,1,3,1
87,33,1,3,1
87,32,1,3,1
87,31,1,3,1
87,30,1,3,1
87,29,1,3,1
87,28,1,3,1
87,27,1,3,1
87,26,3,1,0
87,25,3,1,0
87,24,3,1,0
87,23,3,1,0
87,22,3,1,0
87,21,3,1,0
87,20,3,1,0
87,19,3,1,0
87,18,3,1,0
87,17,3,1,0
86,16,3,1,0
85,16,3,1,0
84,16,3,1,0
83,16,3,1,0
82,16,3,1,0
81,16,3,1,0
80,17,3,1,0
79,17,3,1,0
78,16,3,1,0
77,16,3,1,0
76,17,3,1,0
75,17,3,1,0
74,17,3,1,0
73,17,3,1,0
72,17,3,1,0
71,16,3,1,0
70,16,3,1,0
69,16,3,1,0
68,16,3,1,0
67,16,3,1,0
66,16,3,1,0
65,16,3,1,0
64,16,3,1,0
63,16,3,1,0
62,16,3,1,0
61,16,3,1,0
60,16,3,1,0
59,16,3,1,0
58,16,3,1,0
57,16,3,1,0
56,15,3,1,0
55,15,3,1,0
54,15,3,1,0
53,15,3,1,0
52,15,3,1,0
51,15,3,1,0
50,15,3,1,0
49,15,3,1,0
48,15,3,1,0
47,15,3,1,0
46,15,3,1,0
45,15,3,1,0
44,15,3,1,0
43,15,3,1,0
42,15,3,1,0
41,15,3,1,0
40,15,3,1,0
39,15,3,1,0
38,15,3,1,0
37,15,3,1,0
36,15,3,1,0
35,15,3,1,0
34,15,3,1,0
33,15,3,1,0
32,15,3,1,0
31,15,3,1,0
30,15,3,1,0
29,15,3,1,0
28,15,3,1,0
27,15,3,1,0
26,15,3,1,0
25,15,3,1,0
24,15,3,1,0
23,15,3,1,0
22,15,3,1,0
21,15,3,1,0
20,15,3,1,0
19,15,3,1,0
18,14,3,1,0
17,14,3,1,0
16,15,3,1,0
15,15,3,1,0
14,15,3,1,0
13,15,1,0,3
12,16,1,0,3
11,17,1,0,3
10,17,1,0,3
9,18,1,0,3
8,18,1,0,3
7,18,1,0,3
6,18,1,0,3
7,19,1,0,3
8,19,1,0,3
9,19,1,0,3
10,18,1,0,3
11,18,1,0,3
12,18,1,0,3
13,18,1,0,3
14,18,1,0,3
15,17,1,0,3
16,17,1,0,3
17,17,1,0,3
18,17,1,0,3
18,16,1,0,3
19,16,1,0,3
20,16,1,0,3
21,16,1,0,3
22,16,1,0,3
23,15,1,0,3
24,15,1,0,3
25,15,1,0,3
26,15,1,0,3
27,15,1,0,3
28,15,1,0,3
29,15,1,0,3
30,15,1,0,3
31,14,1,0,3
32,14,1,0,3
33,14,1,0,3
34,14,1,0,3
35,14,1,0,3
36,14,1,0,3
37,14,1,0,3
38,14,1,0,3
39,14,1,0,3
40,14,1,0,3
41,14,1,0,3
42,14,1,0,3
43,14,1,0,3
44,14,1,0,3
45,14,1,0,3
46,14,1,0,3
47,14,1,0,3
48,14,1,0,3
49,14,1,0,3
50,14,1,0,3
51,14,1,0,3
52,14,1,0,3
53,14,1,0,3
54,15,1,0,3
55,15,1,0,3
56,15,1,0,3
57,15,1,0,3
58,15,1,0,3
59,15,1,0,3
60,15,1,0,3
61,15,1,0,3
62,16,1,0,3
63,16,1,0,3
64,16,1,0,3
65,16,1,0,3
66,16,1,0,3
67,16,1,0,3
68,16,1,0,3
69,16,1,0,3
70,17,1,0,3
71,17,1,0,3
72,17,1,0,3
73,17,1,0,3
74,17,1,0,3
75,17,1,0,3
76,17,1,0,3
77,17,1,0,3
78,18,1,0,3
79,18,0,3,1
80,18,0,3,1
81,18,0,3,1
82,18,0,3,1
83,17,0,3,1
84,17,0,3,1
85,18,0,3,1
86,18,0,3,1
87,18,0,3,1
88,17,0,3,1
89,18,0,3,1
90,19,0,3,1
91,20,0,3,1
92,21,0,3,1
93,22,0,3,1
94,23,0,3,1
94,24,0,3,1
94,25,0,3,1
95,26,0,3,1
95,27,0,3,1
95,28,0,3,1
95,29,0,3,1
95,30,0,3,1
95,31,0,3,1
95,32,0,3,1
95,33,3,1,2
95,34,3,1,2
95,35,3,1,2
95,36,3,1,2
95,37,3,1,2
95,38,3,1,2
95,39,3,1,2
95,40,3,1,2
95,41,3,1,2
95,42,3,1,2
95,43,3,1,2
95,42,3,1,2
94,41,3,1,2
94,40,3,1,2
93,39,3,1,2
92,39,3,1,2
91,38,3,1,2
90,38,3,1,2
89,37,3,1,2
89,36,3,1,2
88,35,3,1,2
87,35,3,1,2
86,35,3,1,2
85,35,3,1,2
84,35,3,1,2
83,35,3,1,2
82,35,3,1,2
81,35,3,1,2
80,35,3,1,2
79,35,3,1,2
78,35,3,1,2
77,36,3,1,2
76,36,3,1,2
75,36,3,1,2
74,36,3,1,2
73,36,3,1,2
72,36,3,1,2
71,36,3,1,2
70,36,3,1,2
69,36,3,1,2
68,36,3,1,2
67,36,3,1,2
66,35,3,1,2
65,35,3,1,2
64,35,3,1,2
63,35,3,1,2
62,35,3,1,2
61,34,3,1,2
60,34,3,1,2
59,34,3,1,2
58,34,3,1,2
57,34,3,1,2
56,34,3,1,2
55,34,3,1,2
54,34,3,1,2
53,34,3,1,2
52,33,3,1,2
51,33,3,1,2
50,32,3,1,2
49,32,3,1,2
48,32,3,1,2
47,32,3,1,2
46,32,3,1,2
45,31,3,1,2
44,31,3,1,2
43,31,3,1,2
42,31,3,1,2
41,31,3,1,2
40,30,3,1,2
39,30,3,1,2
38,30,3,1,2
37,30,3,1,2
36,30,3,1,2
35,29,3,1,2
34,29,3,1,2
33,28,3,1,2
32,28,3,1,2
31,28,3,1,2
30,28,3,1,2
29,28,3,1,2
28,27,3,1,2
27,27,3,1,2
26,26,3,1,2
25,26,3,1,2
24,25,3,1,2
23,25,3,1,2
22,25,3,1,2
21,25,3,1,2
20,25,3,1,2
19,24,3,1,2
18,24,3,1,2
17,23,3,1,2
16,23,3,1,2
15,22,3,1,2
14,22,1,2,0
13,22,1,2,0
12,22,1,2,0
12,21,1,2,0
12,20,1,2,0
13,19,1,2,0
14,18,1,2,0
15,17,1,2,0
16,17,1,2,0
17,17,1,2,0
18,17,1,2,0
19,17,1,2,0
20,17,1,2,0
21,17,1,2,0
22,17,1,2,0
23,17,1,2,0
24,17,1,2,0
25,17,1,2,0
26,17,1,2,0
27,17,1,2,0
27,16,1,2,0
28,16,1,2,0
29,16,1,2,0
30,16,1,2,0
31,16,1,2,0
32,16,1,2,0
33,16,1,2,0
34,16,1,2,0
35,16,1,2,0
36,16,1,2,0
37,16,1,2,0
38,15,1,2,0
39,15,1,2,0
40,15,1,2,0
41,15,1,2,0
42,15,1,2,0
43,15,1,2,0
44,15,1,2,0
45,15,1,2,0
46,15,1,2,0
47,15,1,2,0
48,15,1,2,0
49,15,1,2,0
50,15,1,2,0
51,15,1,2,0
52,15,1,2,0
53,15,1,2,0
54,15,1,2,0
55,15,1,2,0
56,15,1,2,0
57,15,1,2,0
58,15,1,2,0
59,15,1,2,0
60,15,1,2,0
61,15,1,2,0
62,16,1,2,0
63,16,1,2,0
64,16,1,2,0
65,16,1,2,0
66,16,1,2,0
67,16,1,2,0
68,16,1,2,0
69,16,1,2,0
70,17,1,2,0
71,17,1,2,0
72,17,1,2,0
73,17,1,2,0
74,17,1,2,0
75,17,1,2,0
76,17,1,2,0
77,17,1,2,0
78,17,1,2,0
79,17,1,2,0
80,17,2,0,1
81,17,2,0,1
82,17,2,0,1
83,17,2,0,1
84,16,2,0,1
85,16,2,0,1
86,15,2,0,1
87,14,2,0,1
87,15,2,0,1
86,15,2,0,1
85,15,2,0,1
84,15,2,0,1
83,15,2,0,1
82,15,2,0,1
81,15,2,0,1
80,15,2,0,1
79,15,2,0,1
78,15,2,0,1
77,15,2,0,1
76,16,2,0,1
75,16,2,0,1
74,15,2,0,1
73,15,2,0,1
72,15,2,0,1
71,15,2,0,1
70,15,2,0,1
69,16,2,0,1
68,16,2,0,1
67,15,2,0,1
66,15,2,0,1
65,15,2,0,1
64,15,2,0,1
63,15,2,0,1
62,14,2,0,1
61,14,2,0,1
60,13,2,0,1
59,13,2,0,1
58,12,2,0,1
57,12,2,0,1
56,12,2,0,1
55,12,2,0,1
54,12,2,0,1
53,12,2,0,1
52,11,2,0,1
51,11,2,0,1
50,10,2,0,1
49,10,2,0,1
48,9,2,0,1
47,9,0,1,3
46,9,0,1,3
45,8,0,1,3
44,8,0,1,3
43,7,0,1,3
42,7,0,1,3
41,6,0,1,3
40,6,0,1,3
39,6,0,1,3
38,6,0,1,3
39,6,0,1,3
40,7,0,1,3
41,7,0,1,3
42,8,0,1,3
43,8,0,1,3
44,9,0,1,3
45,9,0,1,3
46,10,0,1,3
47,10,0,1,3
48,11,0,1,3
49,11,0,1,3
50,12,0,1,3
51,12,0,1,3
52,13,0,1,3
52,14,0,1,3
53,15,0,1,3
54,15,0,1,3
55,16,0,1,3
56,16,0,1,3
57,17,0,1,3
58,17,0,1,3
59,18,0,1,3
59,19,0,1,3
60,20,0,1,3
61,20,0,1,3
62,21,0,1,3
63,21,0,1,3
64,22,0,1,3
64,23,0,1,3
65,24,0,1,3
66,24,0,1,3
67,25,0,1,3
67,26,0,1,3
68,27,0,1,3
69,27,0,1,3
70,28,0,1,3
71,28,0,1,3
72,29,0,1,3
73,29,0,1,3
74,30,0,1,3
74,31,0,1,3
75,32,0,1,3
76,32,0,1,3
77,33,0,1,3
78,33,0,1,3
79,34,0,1,3
80,34,0,1,3
81,35,0,1,3
82,35,0,1,3
83,36,0,1,3
84,36,0,1,3
85,37,0,1,3
86,37,0,1,3
87,38,0,1,3
88,38,0,1,3
89,39,1,3,0
90,39,1,3,0
91,40,1,3,0
91,41,1,3,0
92,42,1,3,0
93,42,1,3,0
94,43,1,3,0
93,42,1,3,0
92,41,1,3,0
91,40,1,3,0
90,39,1,3,0
89,38,1,3,0
88,37,1,3,0
88,36,1,3,0
88,35,1,3,0
88,34,1,3,0
88,33,1,3,0
88,32,1,3,0
88,31,1,3,0
88,30,1,3,0
88,29,1,3,0
88,28,1,3,0
88,27,1,3,0
88,26,1,3,0
88,25,3,0,2
88,24,3,0,2
88,23,3,0,2
88,22,3,0,2
88,21,3,0,2
88,20,3,0,2
88,19,3,0,2
88,18,3,0,2
88,17,3,0,2
88,16,3,0,2
87,15,3,0,2
86,14,3,0,2
85,14,3,0,2
84,15,3,0,2
83,15,3,0,2
82,15,3,0,2
81,15,3,0,2
80,15,3,0,2
79,16,3,0,2
78,16,3,0,2
77,16,3,0,2
76,16,3,0,2
75,16,3,0,2
74,16,3,0,2
73,16,3,0,2
72,16,3,0,2
71,16,3,0,2
70,16,3,0,2
69,16,3,0,2
68,16,3,0,2
67,16,3,0,2
66,16,3,0,2
65,16,3,0,2
64,16,3,0,2
63,16,3,0,2
62,16,3,0,2
61,16,3,0,2
60,16,3,0,2
59,16,3,0,2
58,16,3,0,2
57,16,3,0,2
56,16,3,0,2
55,16,3,0,2
54,16,3,0,2
53,16,3,0,2
52,16,3,0,2
51,16,3,0,2
50,16,3,0,2
49,16,3,0,2
48,16,3,0,2
47,16,3,0,2
46,16,3,0,2
45,16,3,0,2
44,16,3,0,2
43,16,3,0,2
42,16,3,0,2
41,16,3,0,2
40,16,3,0,2
39,16,3,0,2
38,16,3,0,2
37,16,3,0,2
36,16,3,0,2
35,16,3,0,2
34,16,3,0,2
33,16,3,0,2
32,16,3,0,2
31,16,3,0,2
30,16,3,0,2
29,16,3,0,2
28,16,3,0,2
27,16,3,0,2
26,16,3,0,2
25,16,3,0,2
24,16,3,0,2
23,16,3,0,2
22,16,3,0,2
21,16,3,0,2
20,17,3,0,2
19,17,3,0,2
18,17,3,0,2
17,18,3,0,2
16,19,3,0,2
15,20,0,2,1
14,21,0,2,1
15,21,0,2,1
16,22,0,2,1
17,22,0,2,1
18,23,0,2,1
19,23,0,2,1
20,23,0,2,1
21,24,0,2,1
22,24,0,2,1
23,24,0,2,1
24,24,0,2,1
25,24,0,2,1
26,25,0,2,1
27,25,0,2,1
28,26,0,2,1
29,26,0,2,1
30,27,0,2,1
31,27,0,2,1
32,27,0,2,1
33,27,0,2,1
34,27,0,2,1
35,28,0,2,1
36,28,0,2,1
37,29,0,2,1
38,29,0,2,1
39,29,0,2,1
40,29,0,2,1
41,29,0,2,1
42,30,0,2,1
43,30,0,2,1
44,31,0,2,1
45,31,0,2,1
46,32,0,2,1
47,32,0,2,1
48,32,0,2,1
49,32,0,2,1
50,32,0,2,1
51,33,0,2,1
52,33,0,2,1
53,34,0,2,1
54,34,0,2,1
55,34,0,2,1
56,34,0,2,1
57,34,0,2,1
58,35,0,2,1
59,35,0,2,1
60,35,0,2,1
61,35,0,2,1
62,35,0,2,1
63,36,0,2,1
64,36,0,2,1
65,36,0,2,1
66,36,0,2,1
67,36,0,2,1
68,36,0,2,1
69,36,0,2,1
70,36,0,2,1
71,37,0,2,1
72,37,0,2,1
73,37,0,2,1
74,37,0,2,1
75,37,0,2,1
76,37,0,2,1
77,37,0,2,1
78,37,0,2,1
79,38,0,2,1
80,38,0,2,1
81,38,0,2,1
82,38,0,2,1
83,38,0,2,1
84,38,0,2,1
85,38,0,2,1
86,38,0,2,1
87,39,0,2,1
88,39,0,2,1
