X,Y,G1,G2,G3
51,26,1,3,2
50,26,1,3,2
50,27,1,3,2
51,27,1,3,2
52,28,1,3,2
53,28,1,3,2
54,28,1,3,2
55,27,1,3,2
56,27,1,3,2
57,26,1,3,2
58,26,1,3,2
59,25,1,3,2
60,25,1,3,2
61,24,1,3,2
62,24,1,3,2
63,24,1,3,2
64,24,1,3,2
65,24,1,3,2
66,24,1,3,2
67,24,1,3,2
68,24,1,3,2
69,24,1,3,2
70,24,1,3,2
71,24,1,3,2
72,23,1,3,2
73,23,1,3,2
74,23,1,3,2
75,23,1,3,2
76,23,1,3,2
77,23,1,3,2
78,22,1,3,2
79,22,1,3,2
80,21,3,2,1
81,22,3,2,1
81,23,3,2,1
81,24,3,2,1
81,25,3,2,1
81,26,3,2,1
81,27,3,2,1
81,28,3,2,1
80,29,3,2,1
79,30,3,2,1
78,30,3,2,1
77,29,3,2,1
76,29,3,2,1
75,28,3,2,1
74,28,3,2,1
73,28,3,2,1
72,28,3,2,1
71,28,3,2,1
70,27,3,2,1
69,27,3,2,1
68,27,3,2,1
67,27,3,2,1
66,27,3,2,1
65,26,3,2,1
64,26,3,2,1
63,26,3,2,1
62,26,3,2,1
61,26,3,2,1
60,26,3,2,1
59,26,3,2,1
58,26,3,2,1
57,26,3,2,1
56,26,3,2,1
55,26,3,2,1
54,27,3,2,1
53,27,3,2,1
52,27,3,2,1
51,27,3,2,1
50,27,3,2,1
49,27,3,2,1
48,27,3,2,1
47,27,3,2,1
46,27,3,2,1
45,27,3,2,1
44,27,3,2,1
43,26,3,2,1
42,26,3,2,1
41,26,3,2,1
40,26,3,2,1
39,26,3,2,1
38,25,3,2,1
37,25,3,2,1
36,24,3,2,1
35,24,3,2,1
34,24,3,2,1
33,24,3,2,1
32,24,3,2,1
31,23,3,2,1
30,23,3,2,1
29,23,3,2,1
28,23,3,2,1
27,23,3,2,1
26,22,3,2,1
25,22,3,2,1
24,21,3,2,1
23,21,3,2,1
22,21,3,2,1
21,21,3,2,1
20,21,3,2,1
19,21,3,2,1
18,21,3,2,1
17,21,3,2,1
16,20,3,2,1
15,20,2,1,0
14,20,2,1,0
13,20,2,1,0
12,20,2,1,0
11,19,2,1,0
10,18,2,1,0
9,17,2,1,0
8,17,2,1,0
7,16,2,1,0
6,15,2,1,0
7,15,2,1,0
8,14,2,1,0
9,14,2,1,0
10,14,2,1,0
11,14,2,1,0
12,14,2,1,0
13,13,2,1,0
14,13,2,1,0
15,13,2,1,0
16,13,2,1,0
17,13,2,1,0
18,12,2,1,0
19,12,2,1,0
20,13,2,1,0
21,13,2,1,0
22,12,2,1,0
23,12,2,1,0
24,12,2,1,0
25,12,2,1,0
26,12,2,1,0
27,12,2,1,0
28,12,2,1,0
29,12,2,1,0
30,12,2,1,0
31,12,2,1,0
32,12,2,1,0
33,11,2,1,0
34,11,2,1,0
35,10,2,1,0
35,9,2,1,0
35,8,1,0,2
35,7,1,0,2
36,7,1,0,2
36,8,1,0,2
37,8,1,0,2
38,8,1,0,2
39,9,1,0,2
40,9,1,0,2
41,9,1,0,2
42,9,1,0,2
42,10,1,0,2
43,11,1,0,2
44,11,1,0,2
45,12,1,0,2
46,12,1,0,2
47,13,1,0,2
48,13,1,0,2
49,13,1,0,2
50,13,1,0,2
51,13,1,0,2
52,13,1,0,2
53,13,1,0,2
54,13,1,0,2
55,13,1,0,2
56,13,1,0,2
57,13,1,0,2
58,13,1,0,2
59,13,1,0,2
60,13,1,0,2
61,14,1,0,2
62,14,1,0,2
63,14,1,0,2
64,15,1,0,2
65,15,1,0,2
66,16,1,0,2
67,16,1,0,2
68,16,1,0,2
69,16,1,0,2
70,16,1,0,2
71,16,1,0,2
72,16,1,0,2
73,16,1,0,2
74,16,1,0,2
75,16,1,0,2
76,16,1,0,2
77,16,1,0,2
78,16,1,0,2
79,16,1,0,2
80,15,0,2,0
81,15,0,2,0
82,15,0,2,0
83,15,0,2,0
84,15,0,2,0
85,15,0,2,0
86,15,0,2,0
87,15,0,2,0
88,14,0,2,0
89,15,0,2,0
90,16,0,2,0
91,17,0,2,0
92,18,0,2,0
93,19,0,2,0
94,20,0,2,0
95,21,0,2,0
96,22,0,2,0
97,23,0,2,0
97,24,0,2,0
97,25,0,2,0
97,26,0,2,0
97,27,0,2,0
97,28,0,2,0
97,29,0,2,0
97,30,0,2,0
97,31,0,2,0
97,32,0,2,0
97,33,0,2,0
97,34,2,0,2
97,35,2,0,2
97,36,2,0,2
97,37,2,0,2
97,38,2,0,2
97,39,2,0,2
97,40,2,0,2
97,41,2,0,2
97,42,2,0,2
97,43,2,0,2
97,44,2,0,2
96,43,2,0,2
95,42,2,0,2
95,41,2,0,2
94,40,2,0,2
94,39,2,0,2
93,38,2,0,2
93,37,2,0,2
92,36,2,0,2
91,36,2,0,2
90,35,2,0,2
90,34,2,0,2
89,33,2,0,2
88,33,2,0,2
87,32,2,0,2
86,32,2,0,2
85,31,2,0,2
85,30,2,0,2
84,29,2,0,2
83,29,2,0,2
82,28,2,0,2
81,28,2,0,2
80,27,2,0,2
79,27,2,0,2
78,26,2,0,2
78,25,2,0,2
77,24,2,0,2
76,24,2,0,2
75,23,2,0,2
74,23,2,0,2
73,22,2,0,2
72,22,2,0,2
71,21,2,0,2
70,21,2,0,2
69,20,2,0,2
68,20,2,0,2
67,19,2,0,2
66,19,2,0,2
65,18,2,0,2
64,18,2,0,2
63,18,2,0,2
62,17,2,0,2
61,17,2,0,2
60,16,2,0,2
59,16,2,0,2
58,15,2,0,2
57,15,2,0,2
56,14,2,0,2
55,14,2,0,2
54,13,2,0,2
53,13,2,0,2
52,12,2,0,2
51,12,2,0,2
50,11,2,0,2
49,11,2,0,2
48,11,2,0,2
47,11,2,0,2
46,11,0,2,3
45,10,0,2,3
45,9,0,2,3
44,8,0,2,3
43,8,0,2,3
42,8,0,2,3
41,8,0,2,3
40,8,0,2,3
39,7,0,2,3
39,6,0,2,3
38,5,0,2,3
39,5,0,2,3
40,5,0,2,3
41,5,0,2,3
41,6,0,2,3
42,7,0,2,3
43,7,0,2,3
44,8,0,2,3
44,9,0,2,3
45,10,0,2,3
45,11,0,2,3
46,12,0,2,3
46,13,0,2,3
47,14,0,2,3
48,15,0,2,3
49,16,0,2,3
50,16,0,2,3
51,17,0,2,3
51,18,0,2,3
52,19,0,2,3
53,19,0,2,3
54,20,0,2,3
55,20,0,2,3
56,21,0,2,3
57,21,0,2,3
58,22,0,2,3
59,22,0,2,3
60,23,0,2,3
61,23,0,2,3
62,24,0,2,3
63,24,0,2,3
64,25,0,2,3
65,25,0,2,3
66,26,0,2,3
67,26,0,2,3
68,27,0,2,3
69,27,0,2,3
70,28,0,2,3
71,28,0,2,3
72,28,0,2,3
73,28,0,2,3
74,28,0,2,3
75,29,0,2,3
76,29,0,2,3
77,30,0,2,3
78,30,0,2,3
79,31,0,2,3
80,31,0,2,3
81,32,0,2,3
82,32,0,2,3
83,32,0,2,3
84,33,0,2,3
84,34,0,2,3
85,35,0,2,3
86,35,0,2,3
87,36,0,2,3
88,36,0,2,3
89,37,2,3,1
89,38,2,3,1
90,39,2,3,1
91,39,2,3,1
92,40,2,3,1
92,41,2,3,1
93,42,2,3,1
92,41,2,3,1
91,40,2,3,1
90,39,2,3,1
89,38,2,3,1
88,37,2,3,1
87,36,2,3,1
86,36,2,3,1
85,36,2,3,1
84,35,2,3,1
84,34,2,3,1
83,33,2,3,1
82,33,2,3,1
81,32,2,3,1
80,32,2,3,1
79,32,2,3,1
78,31,2,3,1
77,31,2,3,1
76,30,2,3,1
76,29,2,3,1
75,28,2,3,1
74,28,2,3,1
73,28,2,3,1
72,28,2,3,1
72,27,2,3,1
71,26,2,3,1
70,26,2,3,1
69,25,2,3,1
68,25,2,3,1
67,24,2,3,1
66,24,2,3,1
65,23,2,3,1
64,23,2,3,1
63,22,2,3,1
62,22,2,3,1
61,21,2,3,1
60,21,2,3,1
59,20,2,3,1
58,20,2,3,1
57,19,2,3,1
56,19,2,3,1
55,18,2,3,1
54,18,2,3,1
53,18,2,3,1
52,18,2,3,1
52,17,2,3,1
51,16,2,3,1
50,16,2,3,1
49,15,2,3,1
48,15,2,3,1
47,14,2,3,1
46,14,2,3,1
45,13,2,3,1
44,13,2,3,1
43,12,2,3,1
42,12,3,1,0
41,11,3,1,0
40,11,3,1,0
39,10,3,1,0
38,10,3,1,0
37,10,3,1,0
36,10,3,1,0
35,9,3,1,0
35,8,3,1,0
35,9,3,1,0
34,9,3,1,0
33,10,3,1,0
32,10,3,1,0
31,10,3,1,0
30,10,3,1,0
