X,Y
42,5
41,5
41,6
42,6
42,5
41,5
42,5
42,6
43,6
43,7
44,7
44,8
45,8
46,8
46,9
46,10
47,10
48,10
49,10
49,11
50,11
51,11
51,12
52,12
53,12
54,12
55,12
55,13
56,13
57,13
58,13
58,14
59,14
60,14
61,14
61,15
62,15
63,15
63,16
64,16
64,17
65,17
65,18
66,18
66,19
67,19
67,20
68,20
68,21
69,21
70,21
70,22
71,22
72,23
73,23
73,24
74,24
74,25
75,25
76,25
76,26
77,26
78,26
78,27
79,27
79,28
80,28
81,28
81,29
82,29
82,30
83,30
83,31
84,31
85,31
86,32
87,32
87,33
88,33
88,34
89,34
90,34
90,35
91,35
91,36
92,36
92,37
93,37
93,38
94,38
94,39
95,39
95,40
95,41
95,42
96,42
95,41
94,40
93,39
92,38
91,37
90,36
89,35
88,34
87,33
86,32
86,31
86,30
86,29
86,28
86,27
86,26
86,25
86,24
86,23
86,22
86,21
86,20
86,19
86,18
86,17
86,16
85,15
84,15
83,15
82,15
81,15
81,16
80,16
79,16
78,16
77,16
76,16
75,16
74,16
73,16
72,16
71,16
70,16
70,17
69,17
68,17
67,17
66,17
65,17
64,17
63,17
62,17
61,17
60,17
59,17
58,17
57,17
56,17
56,16
55,16
54,16
53,16
52,16
51,16
50,16
49,16
49,15
48,15
47,15
46,15
45,15
45,14
44,14
43,14
43,13
42,13
42,12
41,12
40,12
40,11
39,11
39,10
38,10
38,9
38,10
37,10
37,9
37,10
38,10
38,11
38,10
38,11
39,11
39,12
40,12
41,12
41,13
42,13
43,13
43,14
44,14
45,14
46,14
46,15
47,15
47,16
48,16
49,16
49,17
50,17
51,17
51,18
52,18
52,19
53,19
53,20
54,20
54,21
55,21
55,22
56,22
57,22
57,23
58,24
59,24
60,24
60,25
61,25
62,25
63,25
63,26
64,26
65,26
66,26
66,27
66,26
67,26
67,27
68,27
69,27
70,27
71,27
71,28
72,28
73,28
73,29
74,29
75,29
76,29
76,30
77,30
78,30
78,31
79,31
80,31
80,32
81,32
82,32
83,32
83,33
84,33
84,34
85,34
86,34
86,35
87,35
88,35
88,36
89,36
90,36
90,37
91,37
91,38
92,38
93,38
93,39
94,40
94,41
95,41
95,42
94,41
93,40
92,39
91,38
90,37
90,36
90,35
90,34
90,33
90,32
90,31
90,30
90,29
90,28
90,27
90,26
90,25
90,24
90,23
90,22
90,21
90,20
90,19
90,18
90,17
90,16
89,15
88,15
87,15
86,15
85,15
84,15
83,15
82,15
81,15
80,15
79,15
78,15
77,16
76,16
75,16
74,16
73,16
72,16
71,16
70,16
69,16
68,16
67,16
67,15
66,15
65,15
64,15
63,15
62,15
61,15
61,14
60,14
59,14
58,14
57,14
56,14
55,14
55,13
54,13
53,13
52,13
51,13
50,13
50,12
49,12
48,12
47,12
46,12
45,12
44,12
43,12
43,13
42,13
41,13
40,13
39,13
38,13
37,13
36,13
35,13
34,14
33,14
32,14
31,14
30,14
29,14
28,14
27,14
26,14
25,14
24,14
23,14
22,14
21,14
20,14
19,14
18,14
17,14
16,14
15,14
15,15
14,15
13,15
12,15
12,14
12,15
12,14
11,14
11,13
10,13
9,13
8,13
8,14
7,14
7,13
7,14
7,13
7,12
8,12
9,12
10,12
10,11
11,11
12,11
13,11
14,11
15,11
16,11
17,11
18,11
19,11
20,11
21,11
21,12
22,12
23,12
23,11
24,11
25,11
26,11
27,11
28,11
29,11
29,10
30,10
31,10
32,10
33,10
34,10
35,10
36,10
37,10
38,10
39,10
40,10
41,10
42,10
43,10
43,11
44,11
45,11
45,12
46,12
47,12
48,12
48,13
49,13
50,13
51,14
52,14
52,15
53,15
54,15
55,15
56,15
57,15
58,15
58,16
59,16
60,16
61,16
61,15
62,15
63,15
64,15
64,16
65,16
66,16
67,16
68,16
69,16
70,16
71,16
72,16
73,16
74,16
74,17
75,17
76,17
77,17
78,17
79,17
79,16
80,17
80,16
80,17
80,16
80,17
80,16
80,17
81,17
82,17
83,17
83,16
84,16
85,16
86,16
86,15
87,15
88,16
89,17
89,18
89,19
89,20
89,21
89,22
89,23
89,24
89,25
89,26
89,27
89,28
89,29
89,30
89,31
89,32
89,33
89,34
89,35
89,36
90,37
90,36
89,36
89,35
88,35
88,34
87,34
87,33
86,33
85,33
85,32
84,32
84,31
83,31
83,30
82,30
81,30
80,30
80,29
79,29
79,28
78,28
78,27
77,27
77,26
76,26
76,25
75,25
75,24
74,24
73,24
73,23
72,23
71,23
71,22
70,22
70,21
69,21
68,21
67,21
67,20
66,20
66,19
65,19
64,19
63,19
63,18
62,18
61,18
60,18
60,17
59,17
58,17
58,16
57,16
56,16
55,16
55,15
54,15
53,15
52,15
52,14
51,14
50,14
50,13
49,13
48,13
48,12
47,12
47,11
46,11
46,10
45,10
44,10
43,10
43,9
42,9
41,9
40,9
40,10
39,10
38,10
37,10
37,11
36,11
35,11
34,11
33,11
33,10
32,10
31,10
30,10
29,10
28,10
27,10
26,10
25,10
24,10
23,10
22,10
22,11
21,11
20,11
19,11
19,12
18,12
17,12
17,13
16,13
15,13
14,13
14,14
13,14
12,14
11,14
11,15
10,15
9,15
8,15
8,16
7,16
6,16
5,16
5,17
4,17
4,18
4,17
4,18
3,18
4,17
3,17
4,17
3,17
4,17
3,17
4,17
4,16
5,16
6,16
7,16
8,16
8,17
9,17
10,17
11,17
12,17
12,18
13,18
14,18
14,19
15,19
16,19
17,19
17,20
18,20
18,21
19,21
20,22
21,22
22,22
22,23
23,23
24,23
24,24
25,24
25,25
26,25
27,25
27,26
28,26
29,26
29,27
30,27
30,28
31,28
32,28
32,29
33,29
34,29
34,30
35,30
36,30
36,31
37,31
38,31
39,31
40,32
41,32
41,33
42,33
43,33
44,34
45,34
46,34
47,34
48,34
48,35
49,35
50,35
51,35
52,35
53,35
54,35
55,35
55,36
56,36
57,36
57,35
58,35
59,35
60,35
60,36
61,36
62,36
63,36
64,36
65,36
66,36
67,36
68,36
69,36
70,36
71,36
72,36
72,35
73,35
74,35
75,35
76,35
77,35
78,36
79,36
80,36
81,36
82,36
83,36
84,36
85,36
86,36
87,36
88,36
89,36
90,37
90,38
91,38
91,39
92,39
92,40
93,40
93,41
94,41
94,42
95,42
95,43
96,43
96,44
