X,Y,G1,G2,G3
10,20,1,0,3
11,20,1,0,3
12,19,1,0,3
13,19,1,0,3
14,19,1,0,3
15,19,1,0,3
16,19,1,0,3
17,18,1,0,3
18,18,1,0,3
19,18,1,0,3
20,18,1,0,3
21,18,1,0,3
22,18,1,0,3
23,18,1,0,3
24,18,1,0,3
25,17,1,0,3
26,17,1,0,3
27,18,1,0,3
28,18,1,0,3
29,17,1,0,3
30,17,1,0,3
31,17,1,0,3
32,17,1,0,3
33,17,1,0,3
34,18,1,0,3
35,18,1,0,3
36,18,1,0,3
37,18,1,0,3
38,18,1,0,3
39,18,1,0,3
40,18,1,0,3
41,18,1,0,3
42,18,1,0,3
43,18,1,0,3
44,18,1,0,3
45,18,1,0,3
46,18,1,0,3
47,18,1,0,3
48,18,1,0,3
49,18,1,0,3
50,18,1,0,3
51,19,1,0,3
52,19,1,0,3
53,19,1,0,3
54,19,1,0,3
55,19,1,0,3
56,19,1,0,3
57,19,1,0,3
58,19,1,0,3
59,19,1,0,3
60,19,1,0,3
61,19,1,0,3
62,20,1,0,3
63,20,1,0,3
64,20,1,0,3
65,20,1,0,3
66,20,1,0,3
67,20,1,0,3
68,20,1,0,3
69,20,1,0,3
70,20,1,0,3
71,20,1,0,3
72,20,1,0,3
73,19,1,0,3
74,19,1,0,3
75,19,1,0,3
76,19,1,0,3
77,19,1,0,3
78,18,1,0,3
79,18,0,3,0
80,18,0,3,0
81,18,0,3,0
82,18,0,3,0
83,18,0,3,0
84,18,0,3,0
85,18,0,3,0
86,18,0,3,0
87,18,0,3,0
88,18,0,3,0
89,17,0,3,0
90,18,0,3,0
91,19,0,3,0
92,20,0,3,0
93,21,0,3,0
94,22,0,3,0
95,23,0,3,0
95,24,0,3,0
95,25,0,3,0
95,26,0,3,0
95,27,0,3,0
95,28,0,3,0
95,29,0,3,0
95,30,0,3,0
95,31,0,3,0
95,32,0,3,0
95,33,3,0,1
95,34,3,0,1
95,35,3,0,1
95,36,3,0,1
95,37,3,0,1
95,38,3,0,1
95,39,3,0,1
95,40,3,0,1
95,41,3,0,1
95,42,3,0,1
95,43,3,0,1
96,44,3,0,1
95,44,3,0,1
94,43,3,0,1
93,42,3,0,1
92,42,3,0,1
91,41,3,0,1
91,40,3,0,1
90,39,3,0,1
89,39,3,0,1
88,38,3,0,1
87,37,3,0,1
86,36,3,0,1
85,36,3,0,1
84,35,3,0,1
83,35,3,0,1
82,34,3,0,1
81,34,3,0,1
80,33,3,0,1
79,33,3,0,1
78,32,3,0,1
77,32,3,0,1
76,32,3,0,1
75,32,3,0,1
74,32,3,0,1
73,31,3,0,1
72,31,3,0,1
71,31,3,0,1
70,31,3,0,1
69,31,3,0,1
68,31,3,0,1
67,31,3,0,1
66,31,3,0,1
65,31,3,0,1
64,31,3,0,1
63,31,3,0,1
62,31,3,0,1
61,31,3,0,1
60,31,3,0,1
59,32,3,0,1
58,32,3,0,1
57,32,3,0,1
56,32,3,0,1
55,32,3,0,1
54,32,3,0,1
53,32,3,0,1
52,32,3,0,1
51,33,3,0,1
50,33,3,0,1
49,32,3,0,1
48,32,3,0,1
47,32,3,0,1
46,32,3,0,1
45,32,3,0,1
44,32,3,0,1
43,32,3,0,1
42,32,3,0,1
41,31,3,0,1
40,31,3,0,1
39,31,3,0,1
38,31,3,0,1
37,31,3,0,1
36,31,3,0,1
35,31,3,0,1
