X,Y
63,29
62,29
62,28
61,28
61,27
60,27
60,26
59,26
59,25
59,24
58,24
58,23
57,23
57,22
56,22
56,21
56,20
55,20
55,19
54,19
54,18
53,18
53,17
52,17
51,17
51,16
50,16
50,15
49,15
48,15
48,14
47,14
47,13
46,13
46,12
45,12
44,12
44,11
43,11
43,10
42,10
42,9
41,9
41,10
41,9
42,9
41,9
41,10
40,10
40,11
39,11
38,11
38,12
37,12
36,12
35,12
34,12
33,12
32,12
31,12
30,12
29,12
28,12
27,12
26,12
25,12
25,11
24,11
23,11
22,11
22,12
21,12
20,12
19,12
18,12
17,12
17,13
16,13
15,13
14,13
14,14
13,14
12,14
11,14
10,14
10,15
9,15
8,15
7,15
7,16
7,15
7,16
6,16
6,15
7,15
8,15
9,15
10,15
11,15
12,15
13,15
14,14
15,14
15,15
16,15
16,14
17,14
18,14
19,14
19,15
20,15
21,15
22,15
23,15
24,15
25,15
26,15
27,15
28,15
29,15
30,15
31,15
32,15
33,15
34,15
35,15
35,14
36,14
37,14
38,14
39,14
40,14
41,14
42,14
42,13
43,13
44,13
44,14
45,14
45,13
46,13
47,13
48,13
49,13
50,13
50,14
51,14
52,14
53,14
54,14
55,14
56,14
57,14
58,14
59,14
59,15
60,15
61,15
62,15
62,16
63,16
64,16
65,16
66,16
67,16
68,16
69,16
70,16
71,16
72,16
73,16
74,16
75,16
76,16
77,16
78,16
79,16
80,16
80,17
81,17
81,16
82,16
83,16
84,16
85,16
86,16
86,15
87,15
88,15
89,16
90,17
91,18
92,19
93,20
94,21
95,22
96,23
96,24
96,25
96,26
96,27
96,28
96,29
96,30
96,31
96,32
96,33
96,34
96,35
96,36
96,37
96,38
96,39
96,40
96,41
96,42
96,43
97,44
96,44
96,43
95,43
94,43
94,42
93,42
93,41
93,40
92,40
92,39
91,39
91,38
90,38
90,37
89,37
89,36
89,35
88,35
87,34
86,34
86,33
85,33
85,32
84,32
84,31
83,31
82,31
82,30
81,30
80,30
80,29
79,29
79,28
78,28
78,27
77,27
76,27
76,26
75,26
74,26
74,25
73,25
73,24
72,24
71,24
71,23
70,23
69,23
69,22
68,22
68,21
67,21
66,21
66,20
65,20
64,20
64,19
63,19
62,19
62,18
61,18
60,18
60,17
59,17
58,17
57,17
57,16
56,16
56,15
55,15
54,15
54,14
53,14
52,14
51,14
51,13
50,13
49,13
48,13
47,13
47,12
46,12
45,12
44,12
44,11
43,11
42,11
41,11
40,11
40,10
39,10
39,9
38,9
37,9
36,9
37,9
36,9
37,9
36,9
37,9
37,8
38,8
38,9
39,9
39,10
40,10
40,11
41,11
41,12
42,12
42,13
43,13
44,13
44,14
45,14
46,14
47,14
47,15
48,15
49,15
50,15
51,15
52,15
53,15
53,16
54,16
55,16
56,16
57,16
58,16
58,17
59,17
60,17
61,17
61,18
62,18
63,18
64,18
65,18
66,18
67,18
68,18
69,18
70,18
71,18
72,18
73,18
73,19
74,19
75,19
76,19
76,18
77,18
78,18
79,18
80,18
81,18
82,18
83,18
83,17
84,17
85,17
86,17
87,17
88,17
89,18
90,19
91,20
92,21
93,22
94,23
95,24
96,25
97,26
97,27
97,28
97,29
97,30
97,31
97,32
97,33
97,34
97,35
97,36
97,37
97,38
97,39
97,40
97,41
97,42
97,43
98,44
97,44
96,44
96,43
96,42
95,42
95,41
95,40
94,40
94,39
93,39
93,38
92,37
91,36
90,35
89,34
88,33
87,32
86,31
85,30
84,29
83,29
82,29
81,28
80,28
79,28
79,27
78,27
77,27
76,27
75,27
74,27
73,27
72,27
71,27
70,27
69,27
68,27
67,27
66,27
65,27
64,27
63,27
62,27
61,27
60,27
59,27
58,27
57,27
56,27
55,27
54,27
53,27
52,27
51,27
50,27
49,27
48,27
47,27
46,27
45,27
45,26
44,26
43,26
42,26
42,25
41,25
40,25
39,25
38,25
38,24
37,24
36,24
35,24
35,23
34,23
33,23
32,23
31,23
30,23
29,23
29,22
28,22
27,22
26,22
26,21
25,21
24,21
23,21
23,20
22,20
21,20
20,20
19,20
18,20
17,20
17,19
16,19
15,19
14,19
13,19
12,19
12,18
12,17
12,16
13,15
14,15
15,15
14,15
15,15
15,14
16,14
17,14
17,13
18,13
19,13
20,13
21,13
22,13
22,12
22,13
22,12
23,12
24,12
25,12
26,12
27,12
27,11
28,11
29,11
29,12
29,11
29,12
29,11
29,12
29,11
29,12
30,12
31,12
32,11
32,12
32,11
33,11
34,11
35,11
35,12
36,12
37,12
38,12
39,12
40,12
41,12
42,12
42,13
43,13
44,13
45,13
45,12
46,12
47,12
48,12
49,12
49,13
50,13
50,12
51,12
52,12
53,12
54,12
54,13
55,13
56,13
57,13
58,13
58,14
59,14
60,14
61,14
61,15
62,15
63,15
64,15
65,15
66,15
67,15
68,15
69,15
70,15
71,15
72,15
73,15
74,15
75,15
76,15
77,15
78,15
79,15
79,16
80,16
81,16
82,16
82,15
83,15
84,15
85,15
86,15
87,15
87,16
87,17
87,18
87,19
87,20
87,21
87,22
87,23
87,24
87,25
87,26
87,27
87,28
87,29
87,30
87,31
87,32
87,33
87,34
87,35
86,35
86,34
85,34
85,33
84,33
83,33
82,33
81,33
80,33
79,33
78,33
77,33
76,33
75,33
74,33
73,33
72,33
71,33
70,33
69,33
68,33
67,33
67,32
66,32
65,32
64,32
63,32
62,32
61,32
61,31
60,31
59,31
58,31
57,31
56,31
55,31
54,31
53,31
52,31
51,31
50,31
49,31
48,31
47,31
47,30
46,30
45,30
44,30
43,30
42,30
41,30
40,30
40,29
39,29
38,29
37,29
36,29
35,29
35,28
34,28
33,28
32,28
31,28
31,27
30,27
29,27
28,27
28,26
27,26
26,26
25,26
25,25
24,25
23,25
22,25
22,24
21,24
20,24
19,24
18,24
