X,Y,G1,G2,G3
40,7,0,1,2
40,6,0,1,2
39,5,0,1,2
39,6,0,1,2
39,7,0,1,2
40,7,0,1,2
41,8,0,1,2
41,9,0,1,2
42,10,0,1,2
43,10,0,1,2
44,11,0,1,2
45,11,0,1,2
46,12,0,1,2
46,13,0,1,2
47,14,0,1,2
48,14,0,1,2
49,15,0,1,2
50,15,0,1,2
51,16,0,1,2
52,16,0,1,2
53,17,0,1,2
54,17,0,1,2
55,18,0,1,2
56,18,0,1,2
57,19,0,1,2
58,19,0,1,2
59,20,0,1,2
60,20,0,1,2
61,21,0,1,2
62,21,0,1,2
63,22,0,1,2
64,22,0,1,2
65,23,0,1,2
66,23,0,1,2
67,24,0,1,2
68,24,0,1,2
69,25,0,1,2
70,25,0,1,2
71,26,0,1,2
72,26,0,1,2
73,27,0,1,2
74,27,0,1,2
75,28,0,1,2
76,28,0,1,2
77,29,0,1,2
77,30,0,1,2
78,31,0,1,2
79,31,0,1,2
80,31,0,1,2
81,31,0,1,2
81,32,0,1,2
82,33,0,1,2
83,33,0,1,2
84,33,0,1,2
85,34,0,1,2
86,34,0,1,2
87,34,0,1,2
88,35,0,1,2
88,36,0,1,2
89,36,0,1,2
90,37,1,2,0
89,36,1,2,0
88,35,1,2,0
87,34,1,2,0
86,33,1,2,0
86,32,1,2,0
85,31,1,2,0
85,30,1,2,0
85,29,1,2,0
85,28,1,2,0
85,27,1,2,0
85,26,1,2,0
85,25,2,0,1
85,24,2,0,1
85,23,2,0,1
85,22,2,0,1
85,21,2,0,1
85,20,2,0,1
85,19,2,0,1
85,18,2,0,1
85,17,2,0,1
85,16,2,0,1
84,15,2,0,1
83,15,2,0,1
82,15,2,0,1
81,14,2,0,1
80,14,2,0,1
79,15,2,0,1
78,15,2,0,1
77,14,2,0,1
76,14,2,0,1
75,15,2,0,1
74,15,2,0,1
73,15,2,0,1
72,15,2,0,1
71,15,2,0,1
70,14,2,0,1
69,14,2,0,1
68,14,2,0,1
67,14,2,0,1
66,14,2,0,1
65,15,2,0,1
64,15,2,0,1
63,14,2,0,1
62,14,2,0,1
61,14,2,0,1
60,14,2,0,1
59,14,2,0,1
58,15,2,0,1
57,15,2,0,1
56,14,2,0,1
55,14,2,0,1
54,13,2,0,1
53,13,2,0,1
52,13,2,0,1
51,13,2,0,1
50,13,2,0,1
49,12,2,0,1
48,12,2,0,1
47,11,2,0,1
46,11,2,0,1
45,10,0,1,3
44,10,0,1,3
43,9,0,1,3
42,9,0,1,3
41,8,0,1,3
41,7,0,1,3
40,6,0,1,3
39,6,0,1,3
38,5,0,1,3
38,4,0,1,3
38,5,0,1,3
39,6,0,1,3
39,7,0,1,3
40,8,0,1,3
41,8,0,1,3
42,9,0,1,3
43,9,0,1,3
44,10,0,1,3
45,10,0,1,3
46,11,0,1,3
47,11,0,1,3
48,12,0,1,3
49,12,0,1,3
50,13,0,1,3
51,13,0,1,3
52,14,0,1,3
53,14,0,1,3
54,15,0,1,3
55,15,0,1,3
56,16,0,1,3
57,16,0,1,3
58,17,0,1,3
59,17,0,1,3
60,18,0,1,3
61,18,0,1,3
62,19,0,1,3
63,19,0,1,3
64,20,0,1,3
65,20,0,1,3
66,21,0,1,3
66,22,0,1,3
67,23,0,1,3
68,23,0,1,3
69,23,0,1,3
70,24,0,1,3
70,25,0,1,3
71,26,0,1,3
72,26,0,1,3
73,27,0,1,3
74,27,0,1,3
75,28,0,1,3
76,28,0,1,3
77,29,0,1,3
77,30,0,1,3
78,31,0,1,3
79,31,0,1,3
80,32,0,1,3
81,32,0,1,3
82,33,0,1,3
83,33,0,1,3
84,34,0,1,3
85,35,0,1,3
86,36,0,1,3
87,36,0,1,3
88,37,0,1,3
88,38,0,1,3
89,39,1,3,1
90,39,1,3,1
91,40,1,3,1
90,39,1,3,1
89,38,1,3,1
89,37,1,3,1
88,36,1,3,1
88,35,1,3,1
88,34,1,3,1
88,33,1,3,1
88,32,1,3,1
88,31,1,3,1
88,30,1,3,1
88,29,1,3,1
88,28,1,3,1
88,27,1,3,1
88,26,1,3,1
88,25,3,1,0
88,24,3,1,0
88,23,3,1,0
88,22,3,1,0
88,21,3,1,0
88,20,3,1,0
88,19,3,1,0
88,18,3,1,0
88,17,3,1,0
88,16,3,1,0
88,15,3,1,0
87,15,3,1,0
86,15,3,1,0
85,14,3,1,0
84,14,3,1,0
83,15,3,1,0
82,15,3,1,0
81,15,3,1,0
80,15,3,1,0
79,15,3,1,0
78,15,3,1,0
77,15,3,1,0
76,15,3,1,0
75,15,3,1,0
74,15,3,1,0
73,15,3,1,0
72,15,3,1,0
71,15,3,1,0
70,15,3,1,0
69,15,3,1,0
68,15,3,1,0
67,15,3,1,0
66,15,3,1,0
65,15,3,1,0
64,15,3,1,0
63,15,3,1,0
62,14,3,1,0
61,14,3,1,0
60,14,3,1,0
59,14,3,1,0
58,14,3,1,0
57,13,3,1,0
56,13,3,1,0
55,13,3,1,0
54,13,3,1,0
53,13,3,1,0
52,13,3,1,0
51,13,3,1,0
50,13,3,1,0
49,12,3,1,0
48,12,3,1,0
47,13,3,1,0
46,13,3,1,0
45,13,3,1,0
44,13,3,1,0
43,13,3,1,0
42,13,3,1,0
41,13,3,1,0
40,13,3,1,0
39,13,3,1,0
38,13,3,1,0
37,13,3,1,0
36,13,3,1,0
35,14,3,1,0
34,14,3,1,0
33,14,3,1,0
32,14,3,1,0
31,14,3,1,0
30,14,3,1,0
29,14,3,1,0
28,14,3,1,0
27,14,3,1,0
26,14,3,1,0
25,14,3,1,0
24,14,3,1,0
23,14,3,1,0
22,14,3,1,0
21,13,3,1,0
20,13,3,1,0
19,13,3,1,0
18,13,3,1,0
17,13,3,1,0
16,13,3,1,0
15,13,3,1,0
14,13,3,1,0
13,13,3,1,0
12,13,1,0,3
11,13,1,0,3
10,13,1,0,3
9,14,1,0,3
8,14,1,0,3
7,14,1,0,3
6,15,1,0,3
5,16,1,0,3
5,17,1,0,3
4,18,1,0,3
4,17,1,0,3
5,16,1,0,3
6,16,1,0,3
7,16,1,0,3
7,15,1,0,3
7,14,1,0,3
8,13,1,0,3
9,12,1,0,3
10,11,1,0,3
11,11,1,0,3
12,11,1,0,3
13,11,1,0,3
14,11,1,0,3
14,12,1,0,3
15,12,1,0,3
16,11,1,0,3
17,11,1,0,3
18,12,1,0,3
19,12,1,0,3
20,11,1,0,3
21,11,1,0,3
22,12,1,0,3
23,12,1,0,3
24,12,1,0,3
25,12,1,0,3
26,12,1,0,3
27,13,1,0,3
28,13,1,0,3
29,12,1,0,3
30,12,1,0,3
31,12,1,0,3
32,12,1,0,3
33,12,1,0,3
34,12,1,0,3
35,12,1,0,3
36,12,1,0,3
37,12,1,0,3
38,12,1,0,3
39,12,1,0,3
40,12,1,0,3
41,12,1,0,3
42,12,1,0,3
43,12,1,0,3
44,12,1,0,3
45,12,1,0,3
46,13,1,0,3
47,13,1,0,3
48,13,1,0,3
49,13,1,0,3
50,13,1,0,3
51,14,1,0,3
52,14,1,0,3
53,14,1,0,3
54,14,1,0,3
55,14,1,0,3
56,14,1,0,3
