X,Y,G1,G2,G3
36,8,0,3,1
36,9,0,3,1
36,10,0,3,1
37,10,0,3,1
38,10,0,3,1
39,10,0,3,1
39,11,0,3,1
40,12,0,3,1
41,12,0,3,1
42,13,0,3,1
42,14,0,3,1
43,15,0,3,1
44,15,0,3,1
45,16,0,3,1
46,16,0,3,1
47,17,0,3,1
48,17,0,3,1
49,18,0,3,1
50,18,0,3,1
51,19,0,3,1
52,19,0,3,1
53,19,0,3,1
54,19,0,3,1
55,19,0,3,1
56,20,0,3,1
57,20,0,3,1
58,21,0,3,1
59,21,0,3,1
60,22,0,3,1
61,22,0,3,1
62,23,0,3,1
63,24,0,3,1
64,25,0,3,1
65,25,0,3,1
66,26,0,3,1
66,27,0,3,1
67,28,0,3,1
68,28,0,3,1
69,29,0,3,1
70,29,0,3,1
71,30,0,3,1
72,30,0,3,1
73,31,0,3,1
74,31,0,3,1
75,32,0,3,1
76,32,0,3,1
77,33,0,3,1
78,33,0,3,1
79,34,0,3,1
80,34,0,3,1
81,35,0,3,1
82,35,0,3,1
83,36,0,3,1
84,36,0,3,1
85,37,0,3,1
85,38,0,3,1
86,38,0,3,1
87,39,0,3,1
88,39,0,3,1
89,40,3,1,2
89,39,3,1,2
88,38,3,1,2
87,37,3,1,2
86,36,3,1,2
85,35,3,1,2
84,34,3,1,2
83,33,3,1,2
82,32,3,1,2
81,31,3,1,2
80,30,3,1,2
79,29,3,1,2
78,28,3,1,2
77,27,3,1,2
76,26,3,1,2
75,26,3,1,2
74,26,3,1,2
73,25,3,1,2
72,25,3,1,2
71,25,3,1,2
70,25,3,1,2
69,25,3,1,2
68,25,3,1,2
67,25,3,1,2
66,25,3,1,2
65,25,3,1,2
64,25,3,1,2
63,25,3,1,2
62,25,3,1,2
61,25,3,1,2
60,25,3,1,2
59,25,3,1,2
58,25,3,1,2
57,25,3,1,2
56,25,3,1,2
55,25,3,1,2
54,25,3,1,2
53,25,3,1,2
52,25,3,1,2
51,25,3,1,2
50,25,3,1,2
49,25,3,1,2
48,25,3,1,2
47,25,3,1,2
46,25,3,1,2
45,25,3,1,2
44,25,3,1,2
43,25,3,1,2
42,25,3,1,2
41,25,3,1,2
40,25,3,1,2
39,25,3,1,2
38,25,3,1,2
37,25,3,1,2
36,25,3,1,2
35,25,3,1,2
34,25,3,1,2
33,25,3,1,2
32,25,3,1,2
31,25,3,1,2
30,25,3,1,2
29,25,3,1,2
28,25,3,1,2
27,25,3,1,2
26,25,3,1,2
25,25,3,1,2
24,25,3,1,2
23,25,3,1,2
22,25,3,1,2
21,25,3,1,2
20,25,3,1,2
19,25,3,1,2
18,25,3,1,2
17,25,3,1,2
16,25,3,1,2
15,25,3,1,2
14,25,3,1,2
13,25,1,2,0
12,25,1,2,0
11,25,1,2,0
10,25,1,2,0
10,24,1,2,0
9,23,1,2,0
10,22,1,2,0
11,21,1,2,0
12,20,1,2,0
13,19,1,2,0
14,18,1,2,0
15,17,1,2,0
16,16,1,2,0
17,16,1,2,0
18,15,1,2,0
19,15,1,2,0
20,15,1,2,0
21,15,1,2,0
22,15,1,2,0
23,15,1,2,0
24,15,1,2,0
25,15,1,2,0
26,15,1,2,0
27,15,1,2,0
28,15,1,2,0
29,15,1,2,0
30,15,1,2,0
31,15,1,2,0
32,15,1,2,0
33,15,1,2,0
34,15,1,2,0
35,15,1,2,0
36,15,1,2,0
37,15,1,2,0
38,15,1,2,0
39,15,1,2,0
40,15,1,2,0
41,15,1,2,0
42,15,1,2,0
43,15,1,2,0
44,15,1,2,0
45,15,1,2,0
46,15,1,2,0
47,15,1,2,0
48,15,1,2,0
49,15,1,2,0
50,15,1,2,0
51,15,1,2,0
52,15,1,2,0
53,15,1,2,0
54,15,1,2,0
55,15,1,2,0
56,15,1,2,0
57,15,1,2,0
58,15,1,2,0
59,15,1,2,0
60,15,1,2,0
61,15,1,2,0
62,15,1,2,0
63,15,1,2,0
64,15,1,2,0
65,15,1,2,0
66,15,1,2,0
67,15,1,2,0
68,15,1,2,0
69,15,1,2,0
70,15,1,2,0
71,15,1,2,0
72,15,1,2,0
73,15,1,2,0
74,15,1,2,0
75,15,1,2,0
76,15,1,2,0
77,15,1,2,0
78,15,1,2,0
79,15,1,2,0
80,15,2,0,1
81,15,2,0,1
82,15,2,0,1
83,15,2,0,1
84,15,2,0,1
85,15,2,0,1
86,15,2,0,1
87,14,2,0,1
86,14,2,0,1
85,15,2,0,1
84,15,2,0,1
83,16,2,0,1
82,16,2,0,1
81,17,2,0,1
80,17,2,0,1
79,18,2,0,1
78,18,2,0,1
77,19,2,0,1
76,19,2,0,1
75,19,2,0,1
74,19,2,0,1
73,19,2,0,1
72,19,2,0,1
71,19,2,0,1
70,19,2,0,1
69,20,2,0,1
68,20,2,0,1
67,20,2,0,1
66,20,2,0,1
65,20,2,0,1
64,19,2,0,1
63,19,2,0,1
62,19,2,0,1
61,19,2,0,1
60,19,2,0,1
59,19,2,0,1
58,19,2,0,1
57,19,2,0,1
56,18,2,0,1
55,18,2,0,1
54,18,2,0,1
53,18,2,0,1
52,18,2,0,1
51,18,2,0,1
50,18,2,0,1
49,18,2,0,1
48,18,2,0,1
47,17,2,0,1
46,17,2,0,1
45,17,2,0,1
44,17,2,0,1
43,17,2,0,1
42,16,2,0,1
41,16,2,0,1
40,15,2,0,1
39,15,2,0,1
38,14,2,0,1
37,14,2,0,1
36,13,2,0,1
36,12,2,0,1
35,11,2,0,1
35,10,2,0,1
34,9,2,0,1
33,9,2,0,1
34,9,2,0,1
35,10,2,0,1
36,10,2,0,1
37,11,2,0,1
38,11,2,0,1
39,11,2,0,1
40,11,2,0,1
41,11,2,0,1
42,11,0,1,3
43,11,0,1,3
44,11,0,1,3
45,10,0,1,3
46,10,0,1,3
47,10,0,1,3
48,10,0,1,3
49,10,0,1,3
50,10,0,1,3
51,10,0,1,3
52,10,0,1,3
53,11,0,1,3
54,11,0,1,3
55,12,0,1,3
56,12,0,1,3
57,12,0,1,3
58,12,0,1,3
59,12,0,1,3
60,13,0,1,3
61,13,0,1,3
62,14,0,1,3
63,14,0,1,3
64,15,0,1,3
65,15,0,1,3
66,16,0,1,3
67,16,0,1,3
68,16,0,1,3
69,17,0,1,3
70,17,0,1,3
71,18,0,1,3
72,19,0,1,3
73,20,0,1,3
74,20,0,1,3
75,21,0,1,3
76,21,0,1,3
77,22,0,1,3
78,22,0,1,3
79,23,0,1,3
80,23,0,1,3
81,24,0,1,3
82,25,0,1,3
83,26,0,1,3
84,27,0,1,3
84,28,0,1,3
85,29,0,1,3
86,29,0,1,3
87,29,0,1,3
88,30,0,1,3
88,31,0,1,3
89,32,0,1,3
89,33,0,1,3
90,34,0,1,3
91,34,0,1,3
92,35,1,3,1
92,36,1,3,1
93,37,1,3,1
94,37,1,3,1
95,38,1,3,1
95,39,1,3,1
95,40,1,3,1
95,41,1,3,1
95,42,1,3,1
95,41,1,3,1
94,40,1,3,1
93,39,1,3,1
92,38,1,3,1
91,37,1,3,1
90,36,1,3,1
89,35,1,3,1
88,34,1,3,1
87,33,1,3,1
87,32,1,3,1
86,31,1,3,1
86,30,1,3,1
86,29,1,3,1
86,28,1,3,1
86,27,1,3,1
86,26,1,3,1
86,25,3,1,2
86,24,3,1,2
86,23,3,1,2
86,22,3,1,2
86,21,3,1,2
86,20,3,1,2
86,19,3,1,2
85,18,3,1,2
84,18,3,1,2
83,19,3,1,2
82,19,3,1,2
81,19,3,1,2
80,19,3,1,2
79,19,3,1,2
78,20,3,1,2
77,20,3,1,2
76,20,3,1,2
75,20,3,1,2
74,20,3,1,2
73,20,3,1,2
72,20,3,1,2
71,20,3,1,2
70,20,3,1,2
69,20,3,1,2
68,20,3,1,2
67,20,3,1,2
66,20,3,1,2
65,20,3,1,2
64,20,3,1,2
63,20,3,1,2
62,20,3,1,2
61,19,3,1,2
60,19,3,1,2
59,19,3,1,2
58,19,3,1,2
57,19,3,1,2
56,19,3,1,2
55,18,3,1,2
54,18,3,1,2
53,18,3,1,2
52,18,3,1,2
51,18,3,1,2
50,18,3,1,2
49,18,3,1,2
48,18,3,1,2
47,17,3,1,2
46,17,3,1,2
45,17,3,1,2
44,17,3,1,2
43,17,3,1,2
42,17,3,1,2
41,16,3,1,2
40,16,3,1,2
39,17,3,1,2
38,17,3,1,2
37,17,3,1,2
36,17,3,1,2
35,17,3,1,2
34,18,3,1,2
33,18,3,1,2
32,19,3,1,2
31,19,3,1,2
30,18,3,1,2
29,18,3,1,2
28,19,3,1,2
27,19,3,1,2
26,19,3,1,2
25,19,3,1,2
24,19,3,1,2
23,18,3,1,2
22,18,3,1,2
21,18,3,1,2
20,18,3,1,2
19,18,3,1,2
18,18,3,1,2
17,18,3,1,2
16,18,3,1,2
15,19,3,1,2
14,19,1,2,3
13,19,1,2,3
12,19,1,2,3
11,19,1,2,3
10,20,1,2,3
9,19,1,2,3
8,19,1,2,3
7,19,1,2,3
6,19,1,2,3
7,20,1,2,3
7,19,1,2,3
7,18,1,2,3
6,17,1,2,3
7,17,1,2,3
8,18,1,2,3
9,18,1,2,3
10,18,1,2,3
11,18,1,2,3
12,18,1,2,3
13,18,1,2,3
14,17,1,2,3
15,17,1,2,3
16,17,1,2,3
17,18,1,2,3
18,18,1,2,3
19,17,1,2,3
20,17,1,2,3
21,17,1,2,3
22,17,1,2,3
23,17,1,2,3
24,17,1,2,3
25,16,1,2,3
26,16,1,2,3
27,16,1,2,3
28,16,1,2,3
29,16,1,2,3
30,16,1,2,3
31,16,1,2,3
32,16,1,2,3
33,16,1,2,3
34,16,1,2,3
35,16,1,2,3
36,15,1,2,3
37,15,1,2,3
38,15,1,2,3
39,15,1,2,3
40,15,1,2,3
41,14,1,2,3
42,14,1,2,3
43,15,1,2,3
44,15,1,2,3
45,16,1,2,3
46,16,1,2,3
47,17,1,2,3
48,17,1,2,3
49,18,1,2,3
50,18,1,2,3
51,19,1,2,3
52,19,1,2,3
53,19,1,2,3
54,19,1,2,3
55,19,1,2,3
56,20,1,2,3
57,20,1,2,3
58,21,1,2,3
59,21,1,2,3
60,21,1,2,3
61,21,1,2,3
62,21,1,2,3
63,22,1,2,3
64,22,1,2,3
65,22,1,2,3
66,22,1,2,3
67,22,1,2,3
68,22,1,2,3
69,22,1,2,3
70,22,1,2,3
71,22,1,2,3
72,22,1,2,3
73,22,1,2,3
74,23,1,2,3
75,23,1,2,3
76,22,1,2,3
77,22,1,2,3
78,22,1,2,3
79,22,1,2,3
80,22,1,2,3
81,22,2,3,0
82,22,2,3,0
83,22,2,3,0
84,21,2,3,0
85,21,2,3,0
86,20,2,3,0
87,20,2,3,0
88,19,2,3,0
87,20,2,3,0
86,21,2,3,0
85,22,2,3,0
84,23,2,3,0
84,24,2,3,0
83,25,2,3,0
83,26,2,3,0
83,27,2,3,0
83,28,2,3,0
83,29,2,3,0
83,30,2,3,0
83,31,2,3,0
82,31,2,3,0
81,30,2,3,0
81,29,2,3,0
80,28,2,3,0
79,28,2,3,0
78,27,2,3,0
78,26,2,3,0
78,25,2,3,0
77,24,2,3,0
76,24,2,3,0
75,23,2,3,0
75,22,2,3,0
74,21,2,3,0
73,21,2,3,0
72,20,2,3,0
71,20,2,3,0
70,19,2,3,0
69,19,2,3,0
68,19,2,3,0
67,19,2,3,0
66,19,2,3,0
65,18,2,3,0
64,18,2,3,0
63,18,2,3,0
62,18,2,3,0
61,18,2,3,0
60,17,2,3,0
59,17,2,3,0
58,16,2,3,0
57,16,2,3,0
56,15,2,3,0
55,15,2,3,0
54,14,2,3,0
53,14,2,3,0
52,14,2,3,0
51,14,2,3,0
51,13,2,3,0
50,12,2,3,0
49,12,2,3,0
48,11,2,3,0
47,11,2,3,0
46,10,2,3,0
