X,Y,G1,G2,G3
76,36,3,1,3
75,36,3,1,3
74,36,3,1,3
73,36,3,1,3
72,36,3,1,3
71,36,3,1,3
70,36,3,1,3
69,36,3,1,3
68,36,3,1,3
67,36,3,1,3
66,36,3,1,3
65,36,3,1,3
64,36,3,1,3
63,36,3,1,3
62,36,3,1,3
61,37,3,1,3
60,37,3,1,3
59,37,3,1,3
58,37,3,1,3
57,37,3,1,3
56,37,3,1,3
55,37,3,1,3
54,37,3,1,3
53,37,3,1,3
52,37,3,1,3
51,37,3,1,3
50,37,3,1,3
49,37,3,1,3
48,37,3,1,3
47,36,3,1,3
46,36,3,1,3
45,36,3,1,3
44,36,3,1,3
43,36,3,1,3
42,36,3,1,3
41,36,3,1,3
40,36,3,1,3
39,35,3,1,3
38,34,3,1,3
37,34,3,1,3
36,34,3,1,3
35,34,3,1,3
34,34,3,1,3
33,34,3,1,3
32,34,3,1,3
31,34,3,1,3
30,34,3,1,3
29,34,3,1,3
28,33,3,1,3
27,32,3,1,3
26,32,3,1,3
25,32,3,1,3
24,32,3,1,3
23,32,3,1,3
22,32,3,1,3
21,32,3,1,3
20,32,3,1,3
19,32,3,1,3
18,32,3,1,3
17,31,3,1,3
16,30,3,1,3
15,29,3,1,3
14,28,3,1,3
13,27,3,1,3
12,27,1,3,1
11,27,1,3,1
10,27,1,3,1
9,27,1,3,1
8,27,1,3,1
7,26,1,3,1
8,26,1,3,1
9,26,1,3,1
10,26,1,3,1
11,26,1,3,1
12,25,1,3,1
13,24,1,3,1
14,23,1,3,1
15,23,1,3,1
16,23,1,3,1
17,23,1,3,1
18,23,1,3,1
19,23,1,3,1
20,23,1,3,1
21,23,1,3,1
22,23,1,3,1
23,23,1,3,1
24,22,1,3,1
25,21,1,3,1
26,20,1,3,1
27,19,1,3,1
28,19,1,3,1
29,19,1,3,1
30,19,1,3,1
31,19,1,3,1
32,19,1,3,1
33,19,1,3,1
34,19,1,3,1
35,18,1,3,1
36,17,1,3,1
37,16,1,3,1
38,15,1,3,1
39,15,1,3,1
40,15,1,3,1
41,15,1,3,1
42,15,1,3,1
43,15,1,3,1
44,14,1,3,1
45,15,1,3,1
46,16,1,3,1
47,17,1,3,1
48,18,1,3,1
49,18,1,3,1
50,18,1,3,1
51,18,1,3,1
52,18,1,3,1
53,18,1,3,1
54,19,1,3,1
55,20,1,3,1
56,20,1,3,1
57,20,1,3,1
58,20,1,3,1
59,20,1,3,1
60,20,1,3,1
61,20,1,3,1
62,20,1,3,1
63,20,1,3,1
64,20,1,3,1
65,20,1,3,1
66,21,1,3,1
67,21,1,3,1
68,21,1,3,1
69,21,1,3,1
70,21,1,3,1
71,21,1,3,1
72,21,1,3,1
73,21,1,3,1
74,21,1,3,1
75,21,1,3,1
76,21,1,3,1
77,21,1,3,1
78,21,1,3,1
79,21,1,3,1
80,20,3,1,0
81,21,3,1,0
82,21,3,1,0
83,21,3,1,0
84,22,3,1,0
84,23,3,1,0
84,24,3,1,0
84,25,3,1,0
84,26,3,1,0
84,27,3,1,0
84,28,3,1,0
84,29,3,1,0
84,30,3,1,0
84,31,3,1,0
84,32,3,1,0
84,33,3,1,0
84,34,3,1,0
84,35,3,1,0
84,36,3,1,0
83,37,3,1,0
82,36,3,1,0
81,35,3,1,0
80,35,3,1,0
79,35,3,1,0
78,35,3,1,0
77,35,3,1,0
76,35,3,1,0
75,35,3,1,0
74,35,3,1,0
73,35,3,1,0
72,35,3,1,0
71,34,3,1,0
70,33,3,1,0
69,33,3,1,0
68,33,3,1,0
67,33,3,1,0
66,33,3,1,0
