X,Y,G1,G2,G3
6,18,1,0,3
5,18,1,0,3
6,18,1,0,3
7,18,1,0,3
7,17,1,0,3
8,16,1,0,3
9,16,1,0,3
10,16,1,0,3
11,16,1,0,3
12,16,1,0,3
13,16,1,0,3
14,16,1,0,3
15,16,1,0,3
16,16,1,0,3
17,16,1,0,3
18,16,1,0,3
19,16,1,0,3
20,16,1,0,3
21,16,1,0,3
22,16,1,0,3
23,16,1,0,3
24,16,1,0,3
25,16,1,0,3
26,16,1,0,3
27,16,1,0,3
28,16,1,0,3
29,16,1,0,3
30,16,1,0,3
31,16,1,0,3
32,16,1,0,3
33,16,1,0,3
34,16,1,0,3
35,16,1,0,3
36,16,1,0,3
37,16,1,0,3
38,16,1,0,3
39,16,1,0,3
40,16,1,0,3
41,16,1,0,3
42,16,1,0,3
43,16,1,0,3
44,16,1,0,3
45,16,1,0,3
46,16,1,0,3
47,16,1,0,3
48,16,1,0,3
49,16,1,0,3
50,17,1,0,3
51,17,1,0,3
52,17,1,0,3
53,17,1,0,3
54,17,1,0,3
55,17,1,0,3
56,17,1,0,3
57,17,1,0,3
58,18,1,0,3
59,18,1,0,3
60,18,1,0,3
61,18,1,0,3
62,18,1,0,3
63,18,1,0,3
64,19,1,0,3
65,19,1,0,3
66,19,1,0,3
67,19,1,0,3
68,19,1,0,3
69,19,1,0,3
70,19,1,0,3
71,19,1,0,3
72,19,1,0,3
73,19,1,0,3
74,19,1,0,3
75,19,1,0,3
76,19,1,0,3
77,19,1,0,3
78,18,1,0,3
79,18,0,3,4
80,19,0,3,4
81,19,0,3,4
82,18,0,3,4
83,18,0,3,4
84,18,0,3,4
85,18,0,3,4
86,18,0,3,4
87,19,0,3,4
88,19,0,3,4
89,18,0,3,4
90,19,0,3,4
91,20,0,3,4
92,21,0,3,4
93,22,0,3,4
93,23,0,3,4
94,24,0,3,4
94,25,0,3,4
94,26,0,3,4
94,27,0,3,4
94,28,0,3,4
94,29,0,3,4
94,30,0,3,4
94,31,0,3,4
94,32,0,3,4
94,33,0,3,4
94,34,3,4,0
94,35,3,4,0
94,36,3,4,0
94,37,3,4,0
94,38,3,4,0
94,39,3,4,0
94,40,3,4,0
94,41,3,4,0
94,42,3,4,0
95,41,3,4,0
94,41,3,4,0
93,40,3,4,0
92,40,3,4,0
91,40,3,4,0
90,39,3,4,0
90,38,3,4,0
89,37,3,4,0
88,37,3,4,0
87,36,3,4,0
86,36,3,4,0
85,35,3,4,0
84,35,3,4,0
83,34,3,4,0
82,34,3,4,0
81,33,3,4,0
80,33,3,4,0
79,32,3,4,0
78,32,3,4,0
77,31,3,4,0
76,31,3,4,0
75,31,3,4,0
74,31,3,4,0
73,31,3,4,0
72,31,3,4,0
71,31,3,4,0
70,31,3,4,0
69,31,3,4,0
68,32,3,4,0
67,32,3,4,0
66,32,3,4,0
65,32,3,4,0
64,32,3,4,0
63,32,3,4,0
62,32,3,4,0
61,32,3,4,0
60,33,3,4,0
59,33,3,4,0
58,33,3,4,0
57,33,3,4,0
56,33,3,4,0
55,33,3,4,0
54,33,3,4,0
53,33,3,4,0
52,33,3,4,0
51,33,3,4,0
50,33,3,4,0
49,33,3,4,0
48,33,3,4,0
47,33,3,4,0
46,33,3,4,0
45,33,3,4,0
44,33,3,4,0
43,33,3,4,0
42,33,3,4,0
41,33,3,4,0
40,33,3,4,0
39,33,3,4,0
38,33,3,4,0
37,33,3,4,0
36,33,3,4,0
35,33,3,4,0
34,33,3,4,0
33,33,3,4,0
32,33,3,4,0
31,33,3,4,0
30,33,3,4,0
29,33,3,4,0
28,33,3,4,0
27,33,3,4,0
26,33,3,4,0
25,33,3,4,0
24,32,3,4,0
23,32,3,4,0
22,32,3,4,0
21,32,3,4,0
20,32,3,4,0
19,31,3,4,0
18,31,3,4,0
17,31,3,4,0
16,31,3,4,0
15,31,3,4,0
14,30,3,4,0
13,30,3,4,0
12,29,3,4,0
12,28,3,4,0
11,28,4,0,1
10,27,4,0,1
11,27,4,0,1
12,27,4,0,1
13,28,4,0,1
13,29,4,0,1
14,30,4,0,1
15,30,4,0,1
16,30,4,0,1
17,30,4,0,1
17,31,4,0,1
18,32,4,0,1
19,32,4,0,1
20,33,4,0,1
21,33,4,0,1
22,33,4,0,1
23,33,4,0,1
24,33,4,0,1
25,34,4,0,1
26,34,4,0,1
27,35,4,0,1
28,35,4,0,1
29,35,4,0,1
30,35,4,0,1
31,35,4,0,1
32,36,4,0,1
33,36,4,0,1
34,36,4,0,1
35,36,4,0,1
36,36,4,0,1
37,36,4,0,1
38,36,4,0,1
39,36,4,0,1
40,37,4,0,1
41,37,4,0,1
42,37,4,0,1
43,37,4,0,1
44,37,4,0,1
45,37,4,0,1
46,38,4,0,1
47,38,4,0,1
48,38,4,0,1
49,38,4,0,1
50,38,4,0,1
51,38,4,0,1
52,37,4,0,1
53,37,4,0,1
54,38,4,0,1
55,38,0,1,3
56,37,0,1,3
57,37,0,1,3
58,37,0,1,3
59,37,0,1,3
60,37,0,1,3
61,37,0,1,3
62,37,0,1,3
63,37,0,1,3
64,37,0,1,3
65,37,0,1,3
66,37,0,1,3
67,37,0,1,3
68,37,0,1,3
69,37,0,1,3
70,37,0,1,3
71,37,0,1,3
72,37,0,1,3
73,37,0,1,3
74,37,0,1,3
75,38,0,1,3
76,38,0,1,3
77,38,0,1,3
78,38,0,1,3
79,38,0,1,3
80,38,0,1,3
81,38,0,1,3
82,38,0,1,3
83,38,0,1,3
84,38,0,1,3
85,38,0,1,3
86,38,0,1,3
87,39,0,1,3
88,39,0,1,3
89,39,1,3,2
90,40,1,3,2
91,40,1,3,2
92,41,1,3,2
93,41,1,3,2
94,42,1,3,2
93,42,1,3,2
92,41,1,3,2
91,40,1,3,2
90,39,1,3,2
