X,Y,G1,G2,G3
46,22,4,2,5
46,23,4,2,5
47,24,4,2,5
47,23,4,2,5
47,24,4,2,5
46,24,4,2,5
46,25,4,2,5
47,26,4,2,5
47,27,4,2,5
47,28,4,2,5
47,29,4,2,5
48,29,4,2,5
49,30,4,2,5
49,31,4,2,5
49,32,2,5,4
49,33,2,5,4
49,34,2,5,4
50,35,2,5,4
50,36,2,5,4
51,37,2,5,4
50,37,2,5,4
50,36,2,5,4
51,35,2,5,4
51,34,2,5,4
51,33,2,5,4
51,32,2,5,4
51,31,2,5,4
52,30,2,5,4
52,29,2,5,4
53,28,2,5,4
53,27,2,5,4
54,26,2,5,4
55,25,2,5,4
56,24,2,5,4
57,24,2,5,4
58,23,2,5,4
58,22,2,5,4
59,21,2,5,4
59,20,2,5,4
60,19,2,5,4
61,19,2,5,4
62,18,2,5,4
62,17,2,5,4
62,16,2,5,4
62,15,2,5,4
62,14,2,5,4
61,14,2,5,4
60,14,2,5,4
59,14,2,5,4
58,14,2,5,4
57,13,2,5,4
56,13,2,5,4
55,13,2,5,4
54,13,2,5,4
53,13,2,5,4
52,12,2,5,4
51,12,2,5,4
50,11,2,5,4
49,11,2,5,4
48,10,5,4,0
47,10,5,4,0
46,9,5,4,0
45,9,5,4,0
44,8,5,4,0
43,8,5,4,0
42,8,5,4,0
41,9,5,4,0
40,9,5,4,0
39,10,5,4,0
39,11,5,4,0
38,12,5,4,0
37,12,5,4,0
36,13,5,4,0
36,14,5,4,0
35,15,5,4,0
35,16,5,4,0
34,17,5,4,0
34,18,5,4,0
33,19,5,4,0
32,19,5,4,0
31,20,5,4,0
31,21,5,4,0
30,22,5,4,0
29,22,5,4,0
28,23,5,4,0
28,24,5,4,0
27,25,5,4,0
26,25,5,4,0
25,26,5,4,0
24,26,5,4,0
23,27,5,4,0
22,27,5,4,0
21,28,5,4,0
20,28,5,4,0
19,29,5,4,0
18,29,5,4,0
17,30,4,0,1
16,30,4,0,1
15,31,4,0,1
16,31,4,0,1
17,31,4,0,1
18,32,4,0,1
19,32,4,0,1
20,32,4,0,1
21,32,4,0,1
22,32,4,0,1
23,31,4,0,1
24,31,4,0,1
25,31,4,0,1
26,31,4,0,1
27,31,4,0,1
28,31,4,0,1
29,31,4,0,1
30,31,4,0,1
31,30,4,0,1
32,30,4,0,1
33,30,4,0,1
34,30,4,0,1
35,30,4,0,1
36,30,4,0,1
37,30,4,0,1
38,30,4,0,1
39,30,4,0,1
40,30,4,0,1
41,30,4,0,1
42,30,4,0,1
43,30,4,0,1
44,30,4,0,1
45,29,4,0,1
46,29,4,0,1
47,29,4,0,1
48,29,4,0,1
49,29,4,0,1
50,29,4,0,1
51,29,4,0,1
52,29,4,0,1
53,29,4,0,1
54,29,4,0,1
55,29,4,0,1
56,29,4,0,1
57,29,4,0,1
58,29,4,0,1
59,28,4,0,1
59,29,4,0,1
59,30,4,0,1
60,31,4,0,1
60,32,0,1,3
61,33,0,1,3
62,33,0,1,3
63,34,0,1,3
64,34,0,1,3
65,34,0,1,3
66,34,0,1,3
67,34,0,1,3
68,34,0,1,3
69,34,0,1,3
70,34,0,1,3
71,33,0,1,3
72,33,0,1,3
73,33,0,1,3
74,33,0,1,3
75,33,0,1,3
76,33,0,1,3
77,33,0,1,3
78,33,0,1,3
79,32,0,1,3
80,32,0,1,3
81,32,0,1,3
82,32,0,1,3
83,32,0,1,3
84,32,0,1,3
85,32,0,1,3
86,32,0,1,3
87,31,0,1,3
87,30,0,1,3
87,29,0,1,3
87,28,0,1,3
88,28,0,1,3
89,29,0,1,3
89,30,0,1,3
90,31,0,1,3
90,32,0,1,3
90,33,0,1,3
91,34,0,1,3
91,35,1,3,4
92,36,1,3,4
92,37,1,3,4
93,38,1,3,4
93,39,1,3,4
94,40,1,3,4
94,41,1,3,4
95,42,1,3,4
95,43,1,3,4
96,44,1,3,4
95,43,1,3,4
94,42,1,3,4
93,41,1,3,4
92,40,1,3,4
91,39,1,3,4
90,38,1,3,4
89,37,1,3,4
89,36,1,3,4
88,35,1,3,4
88,34,1,3,4
88,33,1,3,4
88,32,1,3,4
88,31,1,3,4
88,30,1,3,4
88,29,1,3,4
88,28,1,3,4
88,27,1,3,4
88,26,1,3,4
88,25,3,4,2
88,24,3,4,2
88,23,3,4,2
88,22,3,4,2
88,21,3,4,2
88,20,3,4,2
88,19,3,4,2
88,18,3,4,2
88,17,3,4,2
87,16,3,4,2
86,15,3,4,2
85,15,3,4,2
84,15,3,4,2
83,16,3,4,2
82,16,3,4,2
81,17,3,4,2
80,17,3,4,2
79,17,3,4,2
78,17,3,4,2
77,17,3,4,2
76,18,3,4,2
75,18,3,4,2
74,19,3,4,2
73,19,3,4,2
72,20,3,4,2
71,20,3,4,2
70,21,3,4,2
69,21,3,4,2
68,22,3,4,2
67,22,3,4,2
66,23,3,4,2
65,23,3,4,2
64,24,3,4,2
63,24,3,4,2
62,24,3,4,2
61,24,3,4,2
60,24,3,4,2
59,24,3,4,2
58,24,3,4,2
57,24,3,4,2
56,24,3,4,2
55,25,3,4,2
55,26,3,4,2
54,27,3,4,2
54,28,3,4,2
53,29,3,4,2
52,29,3,4,2
51,30,3,4,2
50,30,3,4,2
49,30,3,4,2
48,30,3,4,2
47,30,3,4,2
46,31,3,4,2
45,31,3,4,2
44,31,3,4,2
43,31,3,4,2
42,31,3,4,2
41,31,3,4,2
40,31,3,4,2
39,31,3,4,2
38,31,3,4,2
37,31,3,4,2
36,31,3,4,2
35,30,3,4,2
34,30,3,4,2
33,30,3,4,2
32,30,3,4,2
31,30,3,4,2
30,29,3,4,2
29,29,3,4,2
28,29,3,4,2
27,29,3,4,2
26,29,3,4,2
25,28,3,4,2
24,28,3,4,2
23,27,3,4,2
22,27,3,4,2
21,27,3,4,2
20,27,3,4,2
19,27,3,4,2
18,26,3,4,2
17,26,3,4,2
16,25,3,4,2
15,25,3,4,2
14,24,4,2,4
13,24,4,2,4
12,24,4,2,4
11,23,4,2,4
10,23,4,2,4
9,22,4,2,4
8,22,4,2,4
7,22,4,2,4
6,22,4,2,4
6,21,4,2,4
7,21,4,2,4
8,21,4,2,4
9,22,4,2,4
10,22,4,2,4
11,22,4,2,4
12,22,4,2,4
13,23,4,2,4
14,23,4,2,4
15,23,4,2,4
16,23,4,2,4
17,23,4,2,4
18,23,4,2,4
19,23,4,2,4
20,23,4,2,4
21,23,4,2,4
22,23,4,2,4
23,23,4,2,4
24,23,4,2,4
25,23,4,2,4
26,23,4,2,4
27,23,4,2,4
28,23,4,2,4
29,23,4,2,4
30,23,4,2,4
31,23,4,2,4
32,23,4,2,4
33,23,4,2,4
34,23,4,2,4
35,23,4,2,4
36,23,4,2,4
37,22,4,2,4
38,22,4,2,4
39,22,4,2,4
40,22,4,2,4
41,22,4,2,4
42,22,4,2,4
43,22,4,2,4
44,22,4,2,4
43,22,4,2,4
44,22,4,2,4
45,21,4,2,4
45,20,4,2,4
46,19,4,2,4
47,19,4,2,4
48,19,4,2,4
49,19,4,2,4
50,19,4,2,4
51,19,4,2,4
52,19,4,2,4
53,19,4,2,4
54,20,4,2,4
55,20,4,2,4
56,21,4,2,4
57,21,4,2,4
58,22,4,2,4
59,22,4,2,4
60,22,4,2,4
61,22,4,2,4
62,22,4,2,4
63,23,4,2,4
63,24,4,2,4
64,25,4,2,4
65,25,4,2,4
66,26,4,2,4
67,26,4,2,4
68,26,4,2,4
69,26,4,2,4
69,27,4,2,4
70,28,4,2,4
71,28,4,2,4
72,29,4,2,4
73,29,4,2,4
74,29,4,2,4
75,29,4,2,4
76,30,4,2,4
77,31,4,2,4
78,31,4,2,4
79,32,4,2,4
80,32,4,2,4
81,33,4,2,4
82,33,4,2,4
83,33,4,2,4
84,33,4,2,4
85,34,4,2,4
86,34,4,2,4
87,35,4,2,4
86,34,4,2,4
86,33,4,2,4
85,32,4,2,4
85,31,4,2,4
85,30,4,2,4
84,29,4,2,4
83,29,4,2,4
82,28,4,2,4
81,28,4,2,4
80,28,4,2,4
79,28,4,2,4
78,28,4,2,4
77,28,4,2,4
76,28,4,2,4
75,28,4,2,4
74,29,4,2,4
73,29,4,2,4
72,29,4,2,4
71,29,4,2,4
70,29,4,2,4
69,29,4,2,4
68,29,4,2,4
67,29,4,2,4
66,30,4,2,4
65,30,4,2,4
64,30,4,2,4
63,30,4,2,4
62,30,4,2,4
61,30,4,2,4
60,30,4,2,4
59,30,4,2,4
58,31,2,4,3
58,32,2,4,3
57,33,2,4,3
56,33,2,4,3
55,34,2,4,3
55,35,2,4,3
54,36,2,4,3
54,37,2,4,3
53,38,2,4,3
52,38,2,4,3
51,38,2,4,3
50,38,2,4,3
50,37,2,4,3
50,36,2,4,3
49,35,2,4,3
49,34,2,4,3
48,33,2,4,3
48,32,2,4,3
47,31,2,4,3
47,30,2,4,3
47,29,2,4,3
47,28,2,4,3
47,27,2,4,3
46,26,2,4,3
46,25,2,4,3
45,24,2,4,3
45,23,2,4,3
45,22,2,4,3
45,21,2,4,3
45,20,2,4,3
45,19,2,4,3
45,18,2,4,3
45,17,2,4,3
45,16,2,4,3
45,15,2,4,3
45,14,2,4,3
44,13,2,4,3
44,12,4,3,0
44,11,4,3,0
44,10,4,3,0
44,9,4,3,0
43,8,4,3,0
43,7,4,3,0
43,8,4,3,0
42,9,4,3,0
42,10,4,3,0
42,11,4,3,0
42,12,4,3,0
42,13,4,3,0
43,14,4,3,0
43,15,4,3,0
44,16,4,3,0
44,17,4,3,0
45,18,4,3,0
45,19,4,3,0
45,20,4,3,0
45,21,4,3,0
45,22,4,3,0
45,23,4,3,0
45,24,4,3,0
45,25,4,3,0
46,26,4,3,0
46,27,4,3,0
46,28,4,3,0
47,29,4,3,0
47,30,4,3,0
48,31,4,3,0
48,32,4,3,0
49,33,3,0,4
50,33,3,0,4
51,34,3,0,4
51,35,3,0,4
52,36,3,0,4
53,36,3,0,4
53,35,3,0,4
52,34,3,0,4
52,33,3,0,4
51,32,3,0,4
50,32,3,0,4
49,31,3,0,4
48,31,3,0,4
47,30,3,0,4
46,30,3,0,4
45,30,3,0,4
44,30,3,0,4
43,30,3,0,4
42,30,3,0,4
41,30,3,0,4
40,30,3,0,4
39,29,3,0,4
38,29,3,0,4
37,29,3,0,4
36,29,3,0,4
35,29,3,0,4
34,28,3,0,4
33,28,3,0,4
32,28,3,0,4
31,27,3,0,4
30,27,3,0,4
29,26,3,0,4
28,26,3,0,4
27,25,3,0,4
26,25,3,0,4
25,25,3,0,4
24,25,3,0,4
23,25,3,0,4
22,24,3,0,4
21,24,3,0,4
20,24,3,0,4
19,24,3,0,4
18,24,3,0,4
17,23,3,0,4
16,23,3,0,4
15,23,3,0,4
14,23,0,4,2
13,23,0,4,2
12,22,0,4,2
11,22,0,4,2
10,21,0,4,2
9,21,0,4,2
8,20,0,4,2
7,20,0,4,2
6,20,0,4,2
5,19,0,4,2
6,20,0,4,2
7,20,0,4,2
8,21,0,4,2
9,21,0,4,2
10,21,0,4,2
11,22,0,4,2
12,22,0,4,2
13,21,0,4,2
14,21,0,4,2
15,21,0,4,2
16,21,0,4,2
17,21,0,4,2
18,20,0,4,2
19,20,0,4,2
20,20,0,4,2
21,20,0,4,2
22,20,0,4,2
23,19,0,4,2
24,19,0,4,2
25,19,0,4,2
26,19,0,4,2
27,19,0,4,2
28,19,0,4,2
29,19,0,4,2
30,19,0,4,2
31,19,0,4,2
32,19,0,4,2
33,19,0,4,2
34,19,0,4,2
35,19,0,4,2
36,19,0,4,2
37,19,0,4,2
38,19,0,4,2
39,19,0,4,2
40,18,0,4,2
41,18,0,4,2
42,18,0,4,2
43,18,0,4,2
44,18,0,4,2
45,17,0,4,2
46,17,0,4,2
47,16,0,4,2
47,15,0,4,2
48,14,0,4,2
49,14,0,4,2
50,13,0,4,2
50,12,0,4,2
51,11,0,4,2
51,10,0,4,2
52,9,0,4,2
52,8,0,4,2
53,7,0,4,2
53,6,0,4,2
53,7,0,4,2
52,8,0,4,2
52,9,0,4,2
53,10,0,4,2
53,11,0,4,2
54,12,0,4,2
54,13,0,4,2
55,14,0,4,2
56,14,0,4,2
57,15,0,4,2
58,15,0,4,2
59,16,0,4,2
60,16,0,4,2
61,16,0,4,2
62,16,0,4,2
63,16,0,4,2
64,17,0,4,2
65,17,0,4,2
66,18,0,4,2
67,18,0,4,2
68,19,0,4,2
69,19,0,4,2
70,19,0,4,2
71,19,0,4,2
72,19,0,4,2
73,20,0,4,2
74,20,0,4,2
75,21,0,4,2
76,21,0,4,2
77,22,0,4,2
78,22,0,4,2
79,23,0,4,2
79,24,0,4,2
80,25,0,4,2
81,25,0,4,2
82,26,0,4,2
83,26,0,4,2
84,27,0,4,2
85,27,0,4,2
86,28,0,4,2
86,29,0,4,2
87,30,0,4,2
88,30,0,4,2
89,31,0,4,2
90,31,0,4,2
91,32,0,4,2
91,33,0,4,2
92,34,4,2,1
93,34,4,2,1
94,35,4,2,1
95,35,4,2,1
95,36,4,2,1
95,37,4,2,1
94,37,4,2,1
93,37,4,2,1
92,37,4,2,1
91,37,4,2,1
90,37,4,2,1
89,37,4,2,1
89,36,4,2,1
88,35,4,2,1
87,35,4,2,1
87,34,4,2,1
86,33,4,2,1
86,32,4,2,1
85,31,4,2,1
84,31,4,2,1
83,30,4,2,1
83,29,4,2,1
82,28,4,2,1
81,28,4,2,1
80,28,4,2,1
79,28,4,2,1
78,28,4,2,1
77,27,4,2,1
76,27,4,2,1
75,26,4,2,1
74,26,4,2,1
73,25,4,2,1
72,25,4,2,1
71,25,4,2,1
70,25,4,2,1
69,25,4,2,1
68,24,4,2,1
67,24,4,2,1
66,23,4,2,1
65,23,4,2,1
64,23,4,2,1
63,23,4,2,1
62,23,4,2,1
61,23,4,2,1
60,23,4,2,1
59,23,4,2,1
58,23,4,2,1
57,23,4,2,1
57,22,4,2,1
58,21,4,2,1
58,20,4,2,1
59,19,4,2,1
59,18,4,2,1
60,17,4,2,1
61,17,4,2,1
62,16,4,2,1
62,15,4,2,1
61,15,4,2,1
60,16,4,2,1
59,16,4,2,1
58,17,4,2,1
58,18,4,2,1
57,19,4,2,1
57,20,4,2,1
56,21,4,2,1
56,22,4,2,1
56,23,4,2,1
56,24,4,2,1
56,25,4,2,1
55,26,4,2,1
55,27,4,2,1
54,28,4,2,1
54,29,4,2,1
54,30,4,2,1
