X,Y,G1,G2,G3
87,17,2,0,1
86,17,2,0,1
85,18,2,0,1
84,18,2,0,1
83,19,2,0,1
82,19,2,0,1
81,20,2,0,1
81,21,2,0,1
80,22,2,0,1
79,22,2,0,1
78,22,2,0,1
77,22,2,0,1
76,22,2,0,1
75,22,2,0,1
74,22,2,0,1
73,22,2,0,1
72,21,2,0,1
71,21,2,0,1
70,20,2,0,1
69,20,2,0,1
68,19,2,0,1
67,19,2,0,1
66,18,2,0,1
65,18,2,0,1
64,17,2,0,1
63,17,2,0,1
62,16,2,0,1
61,16,2,0,1
60,15,2,0,1
59,15,2,0,1
58,15,2,0,1
57,15,2,0,1
56,15,2,0,1
55,14,2,0,1
54,14,2,0,1
53,13,2,0,1
52,13,2,0,1
51,13,2,0,1
50,13,2,0,1
49,13,2,0,1
48,12,2,0,1
47,12,2,0,1
46,11,0,1,3
45,11,0,1,3
44,10,0,1,3
43,10,0,1,3
42,9,0,1,3
41,9,0,1,3
40,8,0,1,3
39,8,0,1,3
38,7,0,1,3
38,6,0,1,3
38,5,0,1,3
38,6,0,1,3
38,7,0,1,3
38,8,0,1,3
38,9,0,1,3
38,10,0,1,3
38,11,0,1,3
38,12,0,1,3
38,13,0,1,3
38,14,0,1,3
38,15,0,1,3
39,16,0,1,3
39,17,0,1,3
40,18,0,1,3
40,19,0,1,3
41,20,0,1,3
41,21,0,1,3
42,22,0,1,3
42,23,0,1,3
43,24,0,1,3
43,25,0,1,3
44,26,0,1,3
45,26,0,1,3
46,27,0,1,3
47,27,0,1,3
48,28,0,1,3
48,29,0,1,3
49,30,0,1,3
50,30,0,1,3
51,31,0,1,3
52,31,0,1,3
53,32,0,1,3
54,32,0,1,3
55,33,0,1,3
56,33,0,1,3
57,33,0,1,3
58,33,0,1,3
59,33,0,1,3
60,33,0,1,3
61,33,0,1,3
62,33,0,1,3
63,33,0,1,3
64,33,0,1,3
65,33,0,1,3
66,34,0,1,3
67,34,0,1,3
68,34,0,1,3
69,34,0,1,3
70,34,0,1,3
71,35,0,1,3
72,35,0,1,3
73,35,0,1,3
74,35,0,1,3
75,35,0,1,3
76,36,0,1,3
77,36,0,1,3
78,37,0,1,3
79,37,0,1,3
80,37,0,1,3
81,37,0,1,3
82,37,0,1,3
83,38,0,1,3
84,38,0,1,3
85,38,0,1,3
86,38,0,1,3
87,38,0,1,3
88,38,0,1,3
89,39,1,3,0
90,39,1,3,0
91,40,1,3,0
91,41,1,3,0
92,42,1,3,0
93,42,1,3,0
94,43,1,3,0
93,42,1,3,0
92,41,1,3,0
91,40,1,3,0
90,39,1,3,0
89,38,1,3,0
89,37,1,3,0
88,36,1,3,0
88,35,1,3,0
88,34,1,3,0
88,33,1,3,0
88,32,1,3,0
88,31,1,3,0
88,30,1,3,0
88,29,1,3,0
88,28,1,3,0
88,27,1,3,0
88,26,1,3,0
88,25,3,0,1
88,24,3,0,1
88,23,3,0,1
88,22,3,0,1
88,21,3,0,1
88,20,3,0,1
88,19,3,0,1
88,18,3,0,1
87,17,3,0,1
86,16,3,0,1
86,17,3,0,1
85,17,3,0,1
84,18,3,0,1
83,18,3,0,1
82,18,3,0,1
81,18,3,0,1
80,18,3,0,1
79,19,3,0,1
78,19,3,0,1
77,19,3,0,1
76,19,3,0,1
75,19,3,0,1
74,19,3,0,1
73,19,3,0,1
72,19,3,0,1
71,19,3,0,1
70,19,3,0,1
69,19,3,0,1
68,19,3,0,1
67,19,3,0,1
66,19,3,0,1
65,18,3,0,1
64,18,3,0,1
63,18,3,0,1
62,18,3,0,1
61,18,3,0,1
60,18,3,0,1
59,18,3,0,1
58,18,3,0,1
57,18,3,0,1
56,18,3,0,1
55,18,3,0,1
54,17,3,0,1
53,17,3,0,1
52,18,3,0,1
51,18,3,0,1
50,17,3,0,1
49,17,3,0,1
48,17,3,0,1
47,17,3,0,1
46,17,3,0,1
45,17,3,0,1
44,17,3,0,1
43,17,3,0,1
42,16,3,0,1
41,16,3,0,1
40,16,3,0,1
39,16,3,0,1
38,16,3,0,1
37,16,3,0,1
36,16,3,0,1
35,16,3,0,1
34,16,3,0,1
33,16,3,0,1
32,16,3,0,1
31,15,3,0,1
30,15,3,0,1
29,15,3,0,1
28,15,3,0,1
27,15,3,0,1
26,16,3,0,1
25,16,3,0,1
24,16,3,0,1
23,16,3,0,1
22,16,3,0,1
21,16,3,0,1
20,16,3,0,1
19,16,3,0,1
18,16,3,0,1
17,16,3,0,1
16,17,3,0,1
15,17,3,0,1
14,16,0,1,3
13,16,0,1,3
12,17,0,1,3
11,17,0,1,3
10,17,0,1,3
9,17,0,1,3
8,17,0,1,3
7,17,0,1,3
6,17,0,1,3
5,17,0,1,3
4,18,0,1,3
5,19,0,1,3
6,20,0,1,3
7,21,0,1,3
8,22,0,1,3
9,23,0,1,3
10,24,0,1,3
11,24,0,1,3
12,24,0,1,3
13,24,0,1,3
14,25,0,1,3
15,26,0,1,3
16,26,0,1,3
17,26,0,1,3
18,26,0,1,3
19,26,0,1,3
20,27,0,1,3
21,27,0,1,3
22,28,0,1,3
23,28,0,1,3
24,28,0,1,3
25,28,0,1,3
26,28,0,1,3
27,28,0,1,3
28,28,0,1,3
29,28,0,1,3
30,29,0,1,3
31,29,0,1,3
32,29,0,1,3
33,29,0,1,3
34,29,0,1,3
35,29,0,1,3
36,29,0,1,3
37,29,0,1,3
38,30,0,1,3
39,30,0,1,3
40,30,0,1,3
41,30,0,1,3
42,30,0,1,3
43,30,0,1,3
44,30,0,1,3
45,30,0,1,3
46,30,0,1,3
47,30,0,1,3
48,30,0,1,3
49,30,0,1,3
50,30,0,1,3
51,30,0,1,3
52,30,0,1,3
53,30,0,1,3
54,30,0,1,3
55,31,0,1,3
56,31,0,1,3
57,31,0,1,3
58,31,0,1,3
59,31,0,1,3
60,31,0,1,3
61,31,0,1,3
62,31,0,1,3
63,32,0,1,3
64,32,0,1,3
65,32,0,1,3
66,32,0,1,3
67,32,0,1,3
68,33,0,1,3
69,33,0,1,3
70,34,0,1,3
71,34,0,1,3
72,34,0,1,3
73,34,0,1,3
74,34,0,1,3
75,34,0,1,3
76,34,0,1,3
77,34,0,1,3
78,35,0,1,3
79,35,0,1,3
80,36,0,1,3
81,36,0,1,3
82,36,0,1,3
83,36,0,1,3
84,36,0,1,3
85,37,0,1,3
86,37,0,1,3
87,38,0,1,3
87,39,0,1,3
88,39,0,1,3
89,40,1,3,1
90,40,1,3,1
91,41,1,3,1
92,41,1,3,1
93,42,1,3,1
93,43,1,3,1
93,42,1,3,1
92,41,1,3,1
91,40,1,3,1
90,39,1,3,1
89,38,1,3,1
88,37,1,3,1
87,36,1,3,1
86,35,1,3,1
85,34,1,3,1
84,33,1,3,1
83,32,1,3,1
84,31,1,3,1
85,30,1,3,1
86,29,1,3,1
86,28,1,3,1
86,27,1,3,1
86,26,1,3,1
86,25,3,1,0
86,24,3,1,0
86,23,3,1,0
86,22,3,1,0
86,21,3,1,0
86,20,3,1,0
86,19,3,1,0
86,18,3,1,0
86,17,3,1,0
85,17,3,1,0
84,17,3,1,0
83,17,3,1,0
82,17,3,1,0
81,17,3,1,0
80,17,3,1,0
79,17,3,1,0
78,18,3,1,0
77,18,3,1,0
76,17,3,1,0
75,17,3,1,0
74,18,3,1,0
73,18,3,1,0
72,18,3,1,0
71,18,3,1,0
70,18,3,1,0
69,18,3,1,0
68,18,3,1,0
67,18,3,1,0
66,18,3,1,0
65,18,3,1,0
64,18,3,1,0
63,18,3,1,0
62,18,3,1,0
61,18,3,1,0
60,17,3,1,0
59,17,3,1,0
58,18,3,1,0
57,18,3,1,0
56,18,3,1,0
55,18,3,1,0
54,18,3,1,0
53,18,3,1,0
52,18,3,1,0
51,18,3,1,0
50,17,3,1,0
49,17,3,1,0
48,18,3,1,0
47,18,3,1,0
46,18,3,1,0
45,17,3,1,0
44,17,3,1,0
43,17,3,1,0
42,17,3,1,0
41,17,3,1,0
40,17,3,1,0
39,17,3,1,0
38,17,3,1,0
37,17,3,1,0
36,16,3,1,0
35,16,3,1,0
34,15,3,1,0
33,15,3,1,0
32,15,3,1,0
31,15,3,1,0
30,15,3,1,0
29,15,3,1,0
28,15,3,1,0
27,15,3,1,0
26,15,3,1,0
25,15,3,1,0
24,15,3,1,0
23,15,3,1,0
22,15,3,1,0
21,15,3,1,0
20,14,3,1,0
19,14,3,1,0
18,14,3,1,0
17,14,3,1,0
16,14,3,1,0
15,14,3,1,0
14,14,3,1,0
13,14,1,0,3
12,14,1,0,3
11,14,1,0,3
10,14,1,0,3
9,14,1,0,3
10,15,1,0,3
11,16,1,0,3
12,17,1,0,3
12,18,1,0,3
12,19,1,0,3
12,20,1,0,3
12,21,1,0,3
12,22,1,0,3
12,23,1,0,3
13,24,1,0,3
14,25,1,0,3
15,25,1,0,3
16,25,1,0,3
17,25,1,0,3
18,25,1,0,3
19,25,1,0,3
20,26,1,0,3
21,26,1,0,3
22,26,1,0,3
