X,Y,G1,G2,G3
85,17,3,1,3
84,17,3,1,3
83,17,3,1,3
82,17,3,1,3
81,17,3,1,3
80,17,3,1,3
79,17,3,1,3
78,17,3,1,3
77,17,3,1,3
76,17,3,1,3
75,17,3,1,3
74,17,3,1,3
73,17,3,1,3
72,17,3,1,3
71,17,3,1,3
70,17,3,1,3
69,17,3,1,3
68,17,3,1,3
67,17,3,1,3
66,17,3,1,3
65,17,3,1,3
64,17,3,1,3
63,17,3,1,3
62,17,3,1,3
61,17,3,1,3
60,17,3,1,3
59,17,3,1,3
58,17,3,1,3
57,17,3,1,3
56,17,3,1,3
55,17,3,1,3
54,17,3,1,3
53,17,3,1,3
52,17,3,1,3
51,17,3,1,3
50,17,3,1,3
49,16,3,1,3
48,16,3,1,3
47,16,3,1,3
46,16,3,1,3
45,16,3,1,3
44,16,3,1,3
43,16,3,1,3
42,16,3,1,3
41,16,3,1,3
40,16,3,1,3
39,16,3,1,3
38,16,3,1,3
37,16,3,1,3
36,16,3,1,3
35,16,3,1,3
34,15,3,1,3
33,15,3,1,3
32,15,3,1,3
31,15,3,1,3
30,15,3,1,3
29,15,3,1,3
28,15,3,1,3
27,15,3,1,3
26,15,3,1,3
25,15,3,1,3
24,15,3,1,3
23,15,3,1,3
22,15,3,1,3
21,15,3,1,3
20,15,3,1,3
19,15,3,1,3
18,15,3,1,3
17,15,3,1,3
16,15,3,1,3
15,15,3,1,3
14,15,3,1,3
13,15,1,3,1
12,15,1,3,1
11,15,1,3,1
10,14,1,3,1
11,14,1,3,1
12,14,1,3,1
13,14,1,3,1
14,14,1,3,1
15,14,1,3,1
16,14,1,3,1
17,14,1,3,1
18,14,1,3,1
19,13,1,3,1
20,12,1,3,1
21,12,1,3,1
22,12,1,3,1
23,12,1,3,1
24,12,1,3,1
25,12,1,3,1
26,12,1,3,1
27,12,1,3,1
28,12,1,3,1
29,11,1,3,1
30,10,1,3,1
31,10,1,3,1
32,10,1,3,1
33,10,1,3,1
34,9,1,3,1
33,9,1,3,1
32,9,1,3,1
31,9,1,3,1
30,9,1,3,1
29,9,1,3,1
28,9,1,3,1
27,9,1,3,1
26,9,1,3,1
25,9,1,3,1
24,9,1,3,1
23,9,1,3,1
22,9,1,3,1
21,9,1,3,1
20,10,1,3,1
19,11,1,3,1
18,12,1,3,1
17,13,1,3,1
16,14,1,3,1
15,15,1,3,1
14,16,1,3,1
13,16,1,3,1
12,16,1,3,1
11,16,1,3,1
10,17,1,3,1
11,17,1,3,1
12,17,1,3,1
13,17,1,3,1
14,17,1,3,1
15,17,1,3,1
16,17,1,3,1
17,17,1,3,1
18,17,1,3,1
19,17,1,3,1
20,17,1,3,1
21,18,1,3,1
22,17,1,3,1
23,17,1,3,1
24,17,1,3,1
25,17,1,3,1
26,17,1,3,1
27,17,1,3,1
28,17,1,3,1
29,17,1,3,1
30,17,1,3,1
31,17,1,3,1
32,17,1,3,1
33,17,1,3,1
34,16,1,3,1
35,16,1,3,1
36,16,1,3,1
37,16,1,3,1
38,16,1,3,1
39,16,1,3,1
40,16,1,3,1
41,16,1,3,1
42,16,1,3,1
43,16,1,3,1
44,16,1,3,1
45,16,1,3,1
46,16,1,3,1
47,16,1,3,1
48,15,1,3,1
49,16,1,3,1
50,16,1,3,1
51,16,1,3,1
52,16,1,3,1
53,16,1,3,1
54,16,1,3,1
55,16,1,3,1
56,16,1,3,1
57,16,1,3,1
58,16,1,3,1
59,16,1,3,1
60,16,1,3,1
61,17,1,3,1
62,18,1,3,1
63,18,1,3,1
64,18,1,3,1
65,18,1,3,1
66,18,1,3,1
67,18,1,3,1
