X,Y,G1,G2,G3
62,37,3,1,0
61,37,3,1,0
60,36,3,1,0
59,36,3,1,0
58,36,3,1,0
57,36,3,1,0
56,36,3,1,0
56,35,3,1,0
55,34,3,1,0
54,34,3,1,0
53,33,3,1,0
52,33,3,1,0
51,32,3,1,0
51,31,3,1,0
50,30,3,1,0
49,30,3,1,0
48,29,3,1,0
47,29,3,1,0
46,28,3,1,0
46,27,3,1,0
45,26,3,1,0
45,25,3,1,0
44,24,3,1,0
44,23,3,1,0
43,22,3,1,0
42,22,3,1,0
41,21,3,1,0
40,21,3,1,0
39,21,3,1,0
38,21,3,1,0
37,21,3,1,0
36,21,3,1,0
35,22,3,1,0
34,22,3,1,0
33,23,3,1,0
32,23,3,1,0
31,23,3,1,0
30,22,3,1,0
29,22,3,1,0
28,21,3,1,0
27,21,3,1,0
26,21,3,1,0
25,21,3,1,0
24,21,3,1,0
23,21,3,1,0
22,21,3,1,0
21,21,3,1,0
20,20,3,1,0
19,20,3,1,0
18,21,3,1,0
17,21,3,1,0
16,20,3,1,0
15,20,1,0,1
14,21,1,0,1
14,22,1,0,1
14,21,1,0,1
15,20,1,0,1
16,20,1,0,1
17,19,1,0,1
18,19,1,0,1
19,19,1,0,1
20,19,1,0,1
21,19,1,0,1
22,19,1,0,1
23,19,1,0,1
24,19,1,0,1
25,19,1,0,1
26,19,1,0,1
27,19,1,0,1
28,19,1,0,1
29,19,1,0,1
30,19,1,0,1
31,18,1,0,1
32,18,1,0,1
33,18,1,0,1
34,18,1,0,1
35,18,1,0,1
36,17,1,0,1
37,17,1,0,1
38,17,1,0,1
39,17,1,0,1
40,17,1,0,1
41,17,1,0,1
42,17,1,0,1
43,17,1,0,1
44,16,1,0,1
45,16,1,0,1
46,16,1,0,1
47,16,1,0,1
48,16,1,0,1
49,16,1,0,1
50,16,1,0,1
51,16,1,0,1
52,17,1,0,1
53,17,1,0,1
54,17,1,0,1
55,17,1,0,1
56,17,1,0,1
57,18,1,0,1
58,18,1,0,1
59,18,1,0,1
60,18,1,0,1
61,18,1,0,1
62,19,1,0,1
63,19,1,0,1
64,19,1,0,1
65,19,1,0,1
66,19,1,0,1
67,19,1,0,1
68,20,1,0,1
69,20,1,0,1
70,20,1,0,1
71,20,1,0,1
72,20,1,0,1
73,19,1,0,1
74,19,1,0,1
75,19,1,0,1
76,19,1,0,1
77,19,1,0,1
78,18,1,0,1
79,18,0,1,0
80,18,0,1,0
81,18,0,1,0
82,18,0,1,0
83,18,0,1,0
84,17,0,1,0
85,17,0,1,0
86,17,0,1,0
87,17,0,1,0
88,18,0,1,0
89,19,0,1,0
90,20,0,1,0
91,21,0,1,0
92,22,0,1,0
93,23,0,1,0
94,24,0,1,0
95,25,0,1,0
96,26,0,1,0
96,27,0,1,0
96,28,0,1,0
97,29,0,1,0
97,30,0,1,0
97,31,0,1,0
97,32,0,1,0
97,33,0,1,0
97,34,1,0,3
97,35,1,0,3
97,36,1,0,3
97,37,1,0,3
97,38,1,0,3
97,39,1,0,3
97,40,1,0,3
97,41,1,0,3
97,42,1,0,3
97,43,1,0,3
97,44,1,0,3
96,44,1,0,3
95,43,1,0,3
95,42,1,0,3
94,41,1,0,3
93,41,1,0,3
92,40,1,0,3
91,40,1,0,3
90,39,1,0,3
90,38,1,0,3
89,37,1,0,3
88,37,1,0,3
87,36,1,0,3
86,36,1,0,3
85,35,1,0,3
84,35,1,0,3
83,34,1,0,3
82,34,1,0,3
81,34,1,0,3
80,34,1,0,3
79,34,1,0,3
